packet_index,time_boot_ms,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
5,7212467,51.63929748535156,42.462196350097656,17.51854705810547,0.0830635130405426,-0.09599142521619797,0.06809794157743454
16,7212487,51.64002227783203,42.45998001098633,17.516376495361328,0.08742278814315796,-0.09841983020305634,0.08158361166715622
23,7212527,51.640472412109375,42.45494842529297,17.513690948486328,0.09515927731990814,-0.10181425511837006,0.1085217297077179
36,7212567,51.6416015625,42.45002365112305,17.50763702392578,0.1052413135766983,-0.1046101525425911,0.12847812473773956
51,7212587,51.642425537109375,42.44757080078125,17.50543975830078,0.10938440263271332,-0.10454269498586655,0.13671381771564484
56,7212627,51.644596099853516,42.442710876464844,17.50247573852539,0.11905699223279953,-0.10570281744003296,0.15075397491455078
69,7212667,51.64736557006836,42.43796920776367,17.495361328125,0.12497414648532867,-0.10287091135978699,0.15568701922893524
82,7212687,51.648929595947266,42.435691833496094,17.492509841918945,0.12785063683986664,-0.09866680949926376,0.15452811121940613
87,7212727,51.651222229003906,42.43097686767578,17.487003326416016,0.13087581098079681,-0.09579167515039444,0.14645546674728394
100,7212767,51.65397644042969,42.42652130126953,17.476774215698242,0.13343104720115662,-0.09060046821832657,0.13060808181762695
113,7212787,51.655487060546875,42.42442321777344,17.4721736907959,0.13349127769470215,-0.08617185056209564,0.11889803409576416
118,7212827,51.65890121459961,42.420413970947266,17.463829040527344,0.1351650506258011,-0.07967523485422134,0.09691472351551056
130,7212847,51.6606559753418,42.41859436035156,17.45744514465332,0.13556988537311554,-0.07545115053653717,0.08423737436532974
146,7212887,51.664329528808594,42.415245056152344,17.445518493652344,0.13370554149150848,-0.06753216683864594,0.05739670246839523
152,7212927,51.66709518432617,42.412025451660156,17.433582305908203,0.13300704956054688,-0.06035301834344864,0.028284113854169846
164,7212947,51.6685791015625,42.410552978515625,17.426807403564453,0.13165579736232758,-0.05679260194301605,0.01332060992717743
178,7212987,51.67169189453125,42.407859802246094,17.413803100585938,0.12971368432044983,-0.05058259889483452,-0.01735970564186573
183,7213027,51.675018310546875,42.405494689941406,17.401273727416992,0.12814219295978546,-0.04381263256072998,-0.04843597859144211
195,7213047,51.67673873901367,42.40443801879883,17.39590835571289,0.12685036659240723,-0.04073208197951317,-0.06313791871070862
209,7213087,51.68027877807617,42.40253448486328,17.385156631469727,0.12513931095600128,-0.03511393815279007,-0.09232892096042633
214,7213127,51.68328094482422,42.400489807128906,17.374216079711914,0.12296469509601593,-0.0283541027456522,-0.1195775717496872
226,7213147,51.68479919433594,42.39960861206055,17.37068748474121,0.1219380721449852,-0.025923889130353928,-0.13203662633895874
238,7213187,51.68794250488281,42.39804458618164,17.363113403320312,0.11876136064529419,-0.02113799937069416,-0.15617364645004272
245,7213227,51.69115447998047,42.39667892456055,17.354923248291016,0.11348032206296921,-0.02055058442056179,-0.1784995198249817
258,7213247,51.69273376464844,42.3960075378418,17.353376388549805,0.10924915969371796,-0.022184288129210472,-0.18776220083236694
272,7213287,51.695762634277344,42.394569396972656,17.349401473999023,0.1014646589756012,-0.026397759094834328,-0.2029874175786972
277,7213327,51.69692611694336,42.392208099365234,17.345476150512695,0.09273558109998703,-0.029921947047114372,-0.21035774052143097
289,7213347,51.697513580322266,42.391021728515625,17.34714126586914,0.08806254714727402,-0.032429855316877365,-0.21104733645915985
305,7213387,51.69875717163086,42.38861846923828,17.349163055419922,0.08031349629163742,-0.033978577703237534,-0.20712968707084656
310,7213427,51.69989013671875,42.38636016845703,17.350467681884766,0.0735405758023262,-0.03387768566608429,-0.19293928146362305
322,7213447,51.7004508972168,42.38526153564453,17.355253219604492,0.06885980814695358,-0.03467447683215141,-0.18279719352722168
336,7213487,51.7014045715332,42.383052825927734,17.36387062072754,0.0580720454454422,-0.03757959604263306,-0.15626506507396698
340,7213507,51.70070266723633,42.38158416748047,17.368574142456055,0.04997333884239197,-0.03724444657564163,-0.13901112973690033
353,7213547,51.699214935302734,42.378684997558594,17.380861282348633,0.03508593887090683,-0.04214094206690788,-0.10147452354431152
369,7213587,51.697540283203125,42.375797271728516,17.39545249938965,0.02706066146492958,-0.04644862934947014,-0.06672666221857071
373,7213607,51.69673538208008,42.37436294555664,17.40241813659668,0.020084181800484657,-0.04426896199584007,-0.046797554939985275
386,7213647,51.69514083862305,42.37178039550781,17.416027069091797,0.017904361709952354,-0.0384676568210125,-0.00996854156255722
400,7213687,51.693687438964844,42.369510650634766,17.429264068603516,0.01251376885920763,-0.03360125049948692,0.02273174747824669
404,7213707,51.69218826293945,42.368186950683594,17.43598175048828,0.011130081489682198,-0.028592798858880997,0.03729882463812828
417,7213747,51.68949508666992,42.36576461791992,17.44529151916504,0.009673859924077988,-0.02815004624426365,0.06189410015940666
431,7213787,51.68703842163086,42.363529205322266,17.45110321044922,0.004139370284974575,-0.028262710198760033,0.08153946697711945
435,7213807,51.68584442138672,42.3624382019043,17.454130172729492,9.301445243181661e-05,-0.03050302341580391,0.08892347663640976
448,7213847,51.6834831237793,42.36023712158203,17.454439163208008,-0.008750149980187416,-0.03413543477654457,0.09905193746089935
462,7213887,51.68105697631836,42.357948303222656,17.449975967407227,-0.01596657559275627,-0.0398649126291275,0.09871533513069153
467,7213907,51.67925262451172,42.35660934448242,17.447940826416016,-0.0204404816031456,-0.04259027913212776,0.09816504269838333
480,7213947,51.67564392089844,42.353851318359375,17.438907623291016,-0.02913990616798401,-0.04983161762356758,0.08722270280122757
494,7213987,51.67204666137695,42.35097122192383,17.425960540771484,-0.03657691553235054,-0.050536271184682846,0.07368054240942001
498,7214007,51.6702995300293,42.34962463378906,17.420068740844727,-0.03732931241393089,-0.048120446503162384,0.06673844903707504
511,7214047,51.66691970825195,42.34696578979492,17.40637969970703,-0.04136856645345688,-0.0542934350669384,0.045006636530160904
525,7214087,51.66362762451172,42.343997955322266,17.391164779663086,-0.04544198513031006,-0.06530037522315979,0.018510717898607254
529,7214107,51.661598205566406,42.342445373535156,17.383750915527344,-0.04656478762626648,-0.07310376316308975,0.005373514257371426
542,7214147,51.65778350830078,42.33918762207031,17.370460510253906,-0.04550425708293915,-0.07548389583826065,-0.011632943525910378
546,7214167,51.655982971191406,42.337501525878906,17.364513397216797,-0.04657905548810959,-0.08065669238567352,-0.022423354908823967
560,7214207,51.65252685546875,42.333740234375,17.353120803833008,-0.04824418947100639,-0.09748036414384842,-0.04075980186462402
574,7214247,51.64923858642578,42.329254150390625,17.346450805664062,-0.04735840857028961,-0.11352018266916275,-0.04972991347312927
578,7214267,51.64771270751953,42.32680892944336,17.34517478942871,-0.046884309500455856,-0.12466456741094589,-0.05301980674266815
592,7214307,51.644020080566406,42.32135772705078,17.342554092407227,-0.046235207468271255,-0.15258654952049255,-0.0608186312019825
605,7214347,51.63983917236328,42.314937591552734,17.34508514404297,-0.048648569732904434,-0.17851006984710693,-0.06038274988532066
609,7214367,51.63787078857422,42.311336517333984,17.348588943481445,-0.045951541513204575,-0.1914101541042328,-0.062454596161842346
625,7214407,51.634151458740234,42.303199768066406,17.354642868041992,-0.04785211756825447,-0.22532500326633453,-0.06209776550531387
638,7214447,51.63063430786133,42.293792724609375,17.36404800415039,-0.050165366381406784,-0.25596883893013,-0.06265918165445328
642,7214467,51.628929138183594,42.288631439208984,17.370342254638672,-0.051169149577617645,-0.27148863673210144,-0.05982259288430214
656,7214507,51.624237060546875,42.277618408203125,17.381694793701172,-0.0590372309088707,-0.3043513298034668,-0.06080649048089981
669,7214547,51.6182861328125,42.265289306640625,17.393957138061523,-0.0671042948961258,-0.3355403542518616,-0.056972842663526535
675,7214567,51.61540222167969,42.25880813598633,17.400630950927734,-0.07052432000637054,-0.35035136342048645,-0.05762054771184921
689,7214607,51.609657287597656,42.24491882324219,17.412511825561523,-0.08050791919231415,-0.3797859251499176,-0.0538250133395195
702,7214647,51.60383605957031,42.22990417480469,17.422607421875,-0.09281416237354279,-0.4051136374473572,-0.05281176045536995
706,7214667,51.600852966308594,42.2220344543457,17.427043914794922,-0.09884917736053467,-0.4146101772785187,-0.05041160807013512
720,7214707,51.59323501586914,42.20588684082031,17.435117721557617,-0.111036516726017,-0.43688875436782837,-0.04845327511429787
733,7214747,51.58415603637695,42.18914794921875,17.439607620239258,-0.12290879338979721,-0.45595917105674744,-0.043762922286987305
737,7214767,51.579673767089844,42.180458068847656,17.44035530090332,-0.12628944218158722,-0.46514132618904114,-0.04260670393705368
751,7214807,51.570621490478516,42.162052154541016,17.44169044494629,-0.13796177506446838,-0.4801509380340576,-0.03498873859643936
755,7214827,51.56619644165039,42.15283203125,17.442338943481445,-0.1416212022304535,-0.48879098892211914,-0.03207914158701897
768,7214867,51.557411193847656,42.133914947509766,17.433124542236328,-0.14982473850250244,-0.5024519562721252,-0.024512505158782005
783,7214907,51.547019958496094,42.11455535888672,17.425565719604492,-0.15182815492153168,-0.5162186026573181,-0.015059425495564938
787,7214927,51.54111099243164,42.104713439941406,17.4223690032959,-0.15547962486743927,-0.5216428637504578,-0.011064360849559307
800,7214967,51.529632568359375,42.08464813232422,17.40300750732422,-0.16054880619049072,-0.5324222445487976,-0.0033872739877551794
814,7215007,51.518653869628906,42.06407165527344,17.386442184448242,-0.16323277354240417,-0.5428011417388916,0.0028069482650607824
818,7215027,51.51332473754883,42.053611755371094,17.379104614257812,-0.16428877413272858,-0.5490454435348511,0.007674477994441986
831,7215067,51.50299072265625,42.0323371887207,17.351341247558594,-0.16674479842185974,-0.5587453842163086,0.00908647757023573
845,7215107,51.49057388305664,42.010440826416016,17.327611923217773,-0.16833212971687317,-0.5681641101837158,0.013052443042397499
849,7215127,51.48359680175781,41.99979019165039,17.317094802856445,-0.17072393000125885,-0.5723694562911987,0.013024939224123955
862,7215167,51.47014617919922,41.97819900512695,17.286264419555664,-0.17516879737377167,-0.5786827206611633,0.008714315481483936
876,7215207,51.457393646240234,41.95625305175781,17.259347915649414,-0.1761755794286728,-0.5845029354095459,0.0012541005853563547
888,7215227,51.45124816894531,41.94516372680664,17.247127532958984,-0.17802266776561737,-0.5863491892814636,-0.003320101648569107
894,7215267,51.43936538696289,41.92282485961914,17.219308853149414,-0.1783713400363922,-0.5886041522026062,-0.016219070181250572
908,7215307,51.42625045776367,41.90057373046875,17.19467544555664,-0.18179459869861603,-0.590024471282959,-0.03218752145767212
912,7215327,51.41905975341797,41.88950729370117,17.183380126953125,-0.18430165946483612,-0.5893251895904541,-0.0401357039809227
925,7215367,51.40519714355469,41.8672981262207,17.163599014282227,-0.18726861476898193,-0.5893169641494751,-0.056344762444496155
941,7215407,51.39176559448242,41.844425201416016,17.14545249938965,-0.19330446422100067,-0.5876697301864624,-0.07303789258003235
945,7215427,51.385337829589844,41.8332633972168,17.136978149414062,-0.19449913501739502,-0.5873590707778931,-0.07985426485538483
958,7215467,51.37276077270508,41.810916900634766,17.130352020263672,-0.20213735103607178,-0.5844129323959351,-0.09178446233272552
967,7215487,51.366580963134766,41.79975128173828,17.127031326293945,-0.20577631890773773,-0.5836252570152283,-0.09801369160413742
976,7215527,51.35041427612305,41.77793502807617,17.120960235595703,-0.21253953874111176,-0.5813086032867432,-0.10410794615745544
991,7215567,51.334869384765625,41.75605392456055,17.12980842590332,-0.22131799161434174,-0.5775722861289978,-0.11071736365556717
1004,7215587,51.32730484008789,41.74513244628906,17.133520126342773,-0.22487518191337585,-0.5771024823188782,-0.11102936416864395
1009,7215627,51.31260681152344,41.723304748535156,17.139728546142578,-0.22938671708106995,-0.5737728476524353,-0.11564462631940842
1022,7215667,51.2982063293457,41.70091247558594,17.1597957611084,-0.23211659491062164,-0.5712544322013855,-0.1118549332022667
1031,7215687,51.29130935668945,41.69000244140625,17.168718338012695,-0.23381677269935608,-0.5691447257995605,-0.1117977648973465
1040,7215727,51.273921966552734,41.6684684753418,17.185089111328125,-0.2375464141368866,-0.5661333203315735,-0.1064186692237854
1053,7215767,51.25741958618164,41.646888732910156,17.20966339111328,-0.23884381353855133,-0.5651035904884338,-0.09907300025224686
1060,7215787,51.24946975708008,41.636070251464844,17.22064971923828,-0.24130210280418396,-0.5665364861488342,-0.09487134218215942
1071,7215827,51.234130859375,41.6143798828125,17.2403507232666,-0.24060529470443726,-0.5676015019416809,-0.08634404093027115
1084,7215867,51.21945571899414,41.592559814453125,17.25943374633789,-0.2428010106086731,-0.5678504705429077,-0.07745680958032608
1097,7215887,51.21235275268555,41.58159637451172,17.268014907836914,-0.2416231632232666,-0.5685267448425293,-0.07369458675384521
1103,7215927,51.194236755371094,41.55967330932617,17.284019470214844,-0.2422318458557129,-0.5692975521087646,-0.06398427486419678
1116,7215967,51.176910400390625,41.53707504272461,17.29201316833496,-0.24264390766620636,-0.5717344880104065,-0.05625259131193161
1123,7215987,51.16872787475586,41.526023864746094,17.295639038085938,-0.24189168214797974,-0.5690060257911682,-0.05364048108458519
1141,7216027,51.15297317504883,41.50383758544922,17.30207633972168,-0.24278004467487335,-0.5709755420684814,-0.05110491067171097
1147,7216067,51.1379508972168,41.48152160644531,17.295501708984375,-0.24445825815200806,-0.573726236820221,-0.054743628948926926
1154,7216087,51.130653381347656,41.47030258178711,17.292407989501953,-0.24700932204723358,-0.5771739482879639,-0.05670986697077751
1165,7216127,51.11259078979492,41.44773483276367,17.286983489990234,-0.2502516210079193,-0.5776257514953613,-0.06259121000766754
