packet_index,time_boot_ms,lat_deg,lon_deg,alt_m,relative_alt_m,heading_deg,vx_mps,vy_mps,vz_mps
403,7213707,63.4410195,10.3493386,15.53,8.674,251.69,0.01,-0.02,0.03
416,7213747,63.4410195,10.3493385,15.52,8.664,251.73,0.0,-0.02,0.06
430,7213787,63.4410195,10.3493385,15.51,8.658,251.77,0.0,-0.02,0.08
434,7213807,63.4410195,10.3493385,15.51,8.655,251.79,0.0,-0.03,0.08
447,7213847,63.4410195,10.3493384,15.51,8.655,251.81,0.0,-0.03,0.09
457,7213887,63.4410195,10.3493384,15.52,8.66,251.8,-0.01,-0.03,0.09
466,7213907,63.4410195,10.3493383,15.52,8.662,251.79,-0.02,-0.04,0.09
479,7213947,63.4410195,10.3493383,15.53,8.671,251.73,-0.02,-0.04,0.08
493,7213987,63.4410194,10.3493382,15.54,8.684,251.65,-0.03,-0.05,0.07
497,7214007,63.4410194,10.3493382,15.54,8.689,251.6,-0.03,-0.04,0.06
510,7214047,63.4410194,10.3493381,15.56,8.703,251.49,-0.04,-0.05,0.04
520,7214087,63.4410194,10.3493381,15.57,8.718,251.37,-0.04,-0.06,0.01
528,7214107,63.4410193,10.3493381,15.58,8.726,251.31,-0.04,-0.07,0.0
541,7214147,63.4410193,10.349338,15.59,8.739,251.19,-0.04,-0.07,-0.01
545,7214167,63.4410193,10.349338,15.6,8.745,251.13,-0.04,-0.08,-0.02
559,7214207,63.4410193,10.3493379,15.61,8.756,250.99,-0.04,-0.09,-0.04
573,7214247,63.4410192,10.3493378,15.62,8.763,250.85,-0.04,-0.11,-0.04
577,7214267,63.4410192,10.3493377,15.62,8.764,250.78,-0.04,-0.12,-0.05
591,7214307,63.4410192,10.3493376,15.62,8.767,250.65,-0.04,-0.15,-0.06
604,7214347,63.4410191,10.3493375,15.62,8.764,250.56,-0.04,-0.17,-0.06
608,7214367,63.4410191,10.3493374,15.62,8.761,250.52,-0.04,-0.19,-0.06
624,7214407,63.4410191,10.3493373,15.61,8.755,250.47,-0.04,-0.22,-0.06
637,7214447,63.4410191,10.3493371,15.6,8.745,250.44,-0.05,-0.25,-0.06
641,7214467,63.441019,10.349337,15.59,8.739,250.44,-0.05,-0.27,-0.05
655,7214507,63.441019,10.3493368,15.58,8.728,250.43,-0.05,-0.3,-0.06
668,7214547,63.4410189,10.3493365,15.57,8.716,250.43,-0.06,-0.33,-0.05
674,7214567,63.4410189,10.3493364,15.56,8.709,250.43,-0.07,-0.35,-0.05
688,7214607,63.4410189,10.3493361,15.55,8.697,250.43,-0.08,-0.37,-0.05
701,7214647,63.4410188,10.3493358,15.54,8.687,250.41,-0.09,-0.4,-0.05
705,7214667,63.4410188,10.3493356,15.54,8.682,250.4,-0.09,-0.41,-0.05
719,7214707,63.4410187,10.3493353,15.53,8.674,250.36,-0.11,-0.43,-0.04
732,7214747,63.4410186,10.349335,15.53,8.67,250.3,-0.12,-0.45,-0.04
736,7214767,63.4410186,10.3493348,15.52,8.669,250.27,-0.12,-0.46,-0.04
750,7214807,63.4410185,10.3493344,15.52,8.668,250.18,-0.13,-0.48,-0.03
754,7214827,63.4410185,10.3493342,15.52,8.667,250.13,-0.14,-0.48,-0.03
767,7214867,63.4410184,10.3493339,15.53,8.676,250.04,-0.14,-0.5,-0.02
782,7214907,63.4410183,10.3493335,15.54,8.684,249.95,-0.15,-0.51,-0.01
786,7214927,63.4410183,10.3493333,15.54,8.687,249.9,-0.15,-0.52,-0.01
799,7214967,63.4410182,10.3493329,15.56,8.706,249.81,-0.16,-0.53,0.0
813,7215007,63.4410181,10.3493325,15.58,8.723,249.72,-0.16,-0.54,0.0
817,7215027,63.441018,10.3493323,15.59,8.73,249.68,-0.16,-0.54,0.0
830,7215067,63.4410179,10.3493318,15.61,8.758,249.6,-0.16,-0.55,0.0
844,7215107,63.4410178,10.3493314,15.64,8.782,249.51,-0.16,-0.56,0.01
848,7215127,63.4410177,10.3493312,15.65,8.792,249.47,-0.17,-0.57,0.01
861,7215167,63.4410176,10.3493307,15.68,8.823,249.39,-0.17,-0.57,0.0
875,7215207,63.4410175,10.3493303,15.71,8.85,249.3,-0.17,-0.58,0.0
887,7215227,63.4410174,10.3493301,15.72,8.862,249.25,-0.17,-0.58,0.0
893,7215267,63.4410173,10.3493296,15.75,8.89,249.17,-0.17,-0.58,-0.01
907,7215307,63.4410172,10.3493292,15.77,8.915,249.08,-0.18,-0.59,-0.03
911,7215327,63.4410172,10.349329,15.78,8.926,249.03,-0.18,-0.58,-0.04
924,7215367,63.441017,10.3493285,15.8,8.946,248.93,-0.18,-0.58,-0.05
940,7215407,63.4410169,10.3493281,15.82,8.964,248.83,-0.19,-0.58,-0.07
944,7215427,63.4410169,10.3493278,15.83,8.973,248.78,-0.19,-0.58,-0.07
957,7215467,63.4410167,10.3493274,15.83,8.979,248.67,-0.2,-0.58,-0.09
966,7215487,63.4410167,10.3493272,15.84,8.982,248.62,-0.2,-0.58,-0.09
975,7215527,63.4410165,10.3493267,15.84,8.989,248.51,-0.21,-0.58,-0.1
990,7215567,63.4410164,10.3493263,15.84,8.98,248.41,-0.22,-0.57,-0.11
1003,7215587,63.4410163,10.3493261,15.83,8.976,248.36,-0.22,-0.57,-0.11
1008,7215627,63.4410162,10.3493256,15.83,8.97,248.27,-0.22,-0.57,-0.11
1021,7215667,63.4410161,10.3493252,15.81,8.95,248.2,-0.23,-0.57,-0.11
1030,7215687,63.441016,10.349325,15.8,8.941,248.18,-0.23,-0.56,-0.11
1039,7215727,63.4410159,10.3493245,15.78,8.924,248.15,-0.23,-0.56,-0.1
1052,7215767,63.4410157,10.3493241,15.76,8.9,248.15,-0.23,-0.56,-0.09
1059,7215787,63.4410156,10.3493239,15.74,8.889,248.16,-0.24,-0.56,-0.09
1070,7215827,63.4410155,10.3493234,15.72,8.869,248.2,-0.24,-0.56,-0.08
1083,7215867,63.4410154,10.349323,15.71,8.85,248.26,-0.24,-0.56,-0.07
1094,7215887,63.4410153,10.3493228,15.7,8.841,248.3,-0.24,-0.56,-0.07
1102,7215927,63.4410151,10.3493223,15.68,8.825,248.37,-0.24,-0.56,-0.06
1115,7215967,63.441015,10.3493219,15.67,8.817,248.46,-0.24,-0.57,-0.05
1122,7215987,63.4410149,10.3493217,15.67,8.814,248.51,-0.24,-0.56,-0.05
1140,7216027,63.4410148,10.3493212,15.66,8.807,248.61,-0.24,-0.57,-0.05
1146,7216067,63.4410146,10.3493208,15.67,8.814,248.72,-0.24,-0.57,-0.05
1153,7216087,63.4410146,10.3493205,15.67,8.817,248.77,-0.24,-0.57,-0.05
1164,7216127,63.4410144,10.3493201,15.68,8.823,248.89,-0.25,-0.57,-0.06
1176,7216147,63.4410143,10.3493199,15.69,8.832,248.96,-0.25,-0.57,-0.06
1184,7216187,63.4410142,10.3493194,15.71,8.85,249.1,-0.25,-0.57,-0.07
1195,7216227,63.441014,10.3493189,15.72,8.867,249.27,-0.25,-0.57,-0.08
1208,7216247,63.441014,10.3493187,15.74,8.881,249.37,-0.25,-0.57,-0.09
1216,7216287,63.4410138,10.3493183,15.76,8.906,249.57,-0.26,-0.57,-0.1
1227,7216327,63.4410137,10.3493178,15.78,8.929,249.8,-0.26,-0.57,-0.11
1239,7216347,63.4410136,10.3493176,15.8,8.943,249.92,-0.26,-0.57,-0.12
1255,7216387,63.4410134,10.3493171,15.83,8.97,250.18,-0.27,-0.57,-0.12
1260,7216427,63.4410133,10.3493167,15.85,8.995,250.44,-0.27,-0.57,-0.13
1272,7216447,63.4410132,10.3493164,15.86,9.008,250.58,-0.27,-0.57,-0.13
1286,7216487,63.4410131,10.349316,15.89,9.034,250.86,-0.27,-0.57,-0.12
1291,7216527,63.4410129,10.3493155,15.91,9.055,251.13,-0.27,-0.58,-0.11
1303,7216547,63.4410128,10.3493153,15.92,9.066,251.27,-0.27,-0.58,-0.1
1314,7216587,63.4410127,10.3493148,15.94,9.087,251.55,-0.28,-0.59,-0.09
1324,7216627,63.4410125,10.3493144,15.96,9.104,251.84,-0.27,-0.59,-0.07
1347,7216647,63.4410124,10.3493141,15.97,9.114,251.98,-0.27,-0.59,-0.06
1350,7216687,63.4410123,10.3493136,15.99,9.131,252.26,-0.27,-0.6,-0.04
1362,7216727,63.4410122,10.3493132,16.0,9.144,252.54,-0.26,-0.6,-0.02
1368,7216747,63.4410121,10.3493129,16.01,9.153,252.69,-0.26,-0.6,-0.01
1375,7216787,63.4410119,10.3493125,16.02,9.169,252.97,-0.25,-0.61,0.0
1385,7216807,63.4410119,10.3493122,16.03,9.176,253.11,-0.25,-0.61,0.0
1398,7216847,63.4410117,10.3493117,16.05,9.191,253.39,-0.25,-0.61,0.0
1405,7216887,63.4410116,10.3493112,16.06,9.208,253.66,-0.24,-0.61,0.0
1417,7216907,63.4410115,10.349311,16.07,9.215,253.79,-0.24,-0.61,0.0
1430,7216947,63.4410114,10.3493105,16.09,9.231,254.05,-0.24,-0.6,-0.01
1444,7216987,63.4410113,10.34931,16.1,9.248,254.3,-0.24,-0.6,-0.03
1448,7217007,63.4410112,10.3493098,16.11,9.256,254.42,-0.24,-0.6,-0.04
1461,7217047,63.4410111,10.3493093,16.13,9.271,254.67,-0.23,-0.6,-0.05
1475,7217087,63.441011,10.3493088,16.14,9.285,254.91,-0.23,-0.6,-0.07
1479,7217107,63.4410109,10.3493085,16.15,9.291,255.02,-0.24,-0.6,-0.08
1492,7217147,63.4410108,10.3493081,16.16,9.301,255.24,-0.24,-0.6,-0.09
1503,7217187,63.4410107,10.3493076,16.16,9.308,255.45,-0.24,-0.6,-0.1
1510,7217207,63.4410106,10.3493073,16.17,9.312,255.55,-0.24,-0.6,-0.11
1524,7217247,63.4410105,10.3493068,16.17,9.314,255.75,-0.25,-0.6,-0.11
1536,7217287,63.4410104,10.3493063,16.17,9.311,255.95,-0.25,-0.6,-0.11
1542,7217307,63.4410103,10.3493061,16.17,9.31,256.04,-0.25,-0.6,-0.11
1555,7217347,63.4410102,10.3493056,16.16,9.303,256.25,-0.26,-0.6,-0.1
1567,7217387,63.4410101,10.3493051,16.15,9.292,256.45,-0.26,-0.61,-0.09
1575,7217407,63.44101,10.3493048,16.14,9.287,256.55,-0.26,-0.61,-0.08
1588,7217447,63.4410099,10.3493043,16.13,9.273,256.76,-0.26,-0.62,-0.07
1592,7217467,63.4410098,10.3493041,16.12,9.265,256.87,-0.25,-0.61,-0.06
1606,7217507,63.4410097,10.3493036,16.11,9.25,257.07,-0.25,-0.62,-0.05
1619,7217547,63.4410096,10.3493031,16.09,9.235,257.27,-0.25,-0.62,-0.05
1625,7217567,63.4410095,10.3493028,16.08,9.228,257.36,-0.25,-0.62,-0.05
1639,7217607,63.4410094,10.3493023,16.07,9.214,257.52,-0.24,-0.62,-0.04
1653,7217647,63.4410093,10.3493018,16.06,9.204,257.68,-0.24,-0.62,-0.05
1656,7217667,63.4410092,10.3493015,16.06,9.2,257.75,-0.24,-0.62,-0.05
1670,7217707,63.4410091,10.349301,16.05,9.193,257.89,-0.23,-0.62,-0.06
1683,7217747,63.441009,10.3493005,16.05,9.19,258.03,-0.23,-0.62,-0.06
1687,7217767,63.441009,10.3493002,16.05,9.19,258.1,-0.23,-0.62,-0.07
1701,7217807,63.4410089,10.3492997,16.05,9.19,258.25,-0.23,-0.61,-0.07
1714,7217847,63.4410087,10.3492992,16.05,9.194,258.42,-0.23,-0.61,-0.07
1718,7217867,63.4410087,10.3492989,16.05,9.197,258.5,-0.23,-0.62,-0.07
1733,7217907,63.4410086,10.3492984,16.06,9.203,258.67,-0.23,-0.62,-0.07
1746,7217947,63.4410085,10.3492979,16.07,9.212,258.87,-0.23,-0.62,-0.07
1750,7217967,63.4410084,10.3492976,16.07,9.218,258.97,-0.23,-0.62,-0.06
1764,7218007,63.4410083,10.3492971,16.08,9.228,259.17,-0.24,-0.62,-0.06
1777,7218047,63.4410082,10.3492966,16.1,9.241,259.38,-0.24,-0.63,-0.06
1781,7218067,63.4410082,10.3492963,16.1,9.249,259.49,-0.24,-0.63,-0.06
1795,7218107,63.4410081,10.3492958,16.12,9.262,259.71,-0.25,-0.64,-0.06
1799,7218127,63.441008,10.3492955,16.12,9.269,259.82,-0.25,-0.64,-0.06
1812,7218167,63.4410079,10.349295,16.14,9.288,260.04,-0.25,-0.64,-0.06
1826,7218207,63.4410078,10.3492945,16.16,9.305,260.24,-0.26,-0.65,-0.07
1840,7218227,63.4410078,10.3492942,16.17,9.312,260.33,-0.26,-0.65,-0.07
1844,7218267,63.4410076,10.3492936,16.19,9.334,260.5,-0.27,-0.65,-0.09
1858,7218307,63.4410075,10.3492931,16.21,9.353,260.64,-0.27,-0.65,-0.1
1862,7218327,63.4410075,10.3492928,16.22,9.362,260.71,-0.27,-0.65,-0.11
1875,7218367,63.4410074,10.3492923,16.24,9.382,260.85,-0.27,-0.64,-0.13
1891,7218407,63.4410073,10.3492917,16.26,9.401,261.0,-0.26,-0.64,-0.14
1895,7218427,63.4410072,10.3492915,16.27,9.41,261.08,-0.26,-0.64,-0.15
1909,7218467,63.4410071,10.3492909,16.28,9.425,261.23,-0.25,-0.64,-0.15
1922,7218507,63.441007,10.3492904,16.29,9.439,261.4,-0.23,-0.64,-0.15
1926,7218527,63.4410069,10.3492901,16.3,9.445,261.49,-0.23,-0.64,-0.15
1941,7218567,63.4410069,10.3492896,16.3,9.449,261.67,-0.21,-0.64,-0.14
1955,7218607,63.4410068,10.349289,16.31,9.452,261.85,-0.2,-0.64,-0.12
1959,7218627,63.4410067,10.3492887,16.31,9.454,261.94,-0.19,-0.65,-0.12
1972,7218667,63.4410067,10.3492882,16.3,9.448,262.12,-0.18,-0.65,-0.1
1986,7218707,63.4410066,10.3492876,16.3,9.442,262.28,-0.17,-0.66,-0.09
1990,7218727,63.4410065,10.3492874,16.29,9.439,262.36,-0.17,-0.66,-0.09
2003,7218767,63.4410065,10.3492868,16.28,9.428,262.49,-0.17,-0.67,-0.08
2016,7218787,63.4410064,10.3492865,16.28,9.422,262.55,-0.17,-0.67,-0.07
2021,7218827,63.4410064,10.3492859,16.27,9.413,262.64,-0.17,-0.67,-0.07
2034,7218867,63.4410063,10.3492853,16.26,9.404,262.73,-0.18,-0.67,-0.07
2048,7218887,63.4410063,10.349285,16.26,9.4,262.78,-0.18,-0.67,-0.07
2053,7218927,63.4410062,10.3492844,16.25,9.392,262.87,-0.18,-0.67,-0.08
2066,7218967,63.4410061,10.3492839,16.24,9.387,262.98,-0.19,-0.67,-0.09
2079,7218987,63.4410061,10.3492836,16.24,9.385,263.04,-0.19,-0.67,-0.1
2084,7219027,63.441006,10.349283,16.24,9.382,263.17,-0.19,-0.66,-0.11
2097,7219067,63.4410059,10.3492824,16.24,9.382,263.33,-0.2,-0.66,-0.13
2110,7219087,63.4410059,10.3492821,16.24,9.382,263.41,-0.2,-0.66,-0.14
2115,7219127,63.4410058,10.3492815,16.24,9.384,263.58,-0.21,-0.65,-0.16
2128,7219167,63.4410057,10.349281,16.24,9.386,263.74,-0.22,-0.65,-0.17
2141,7219187,63.4410057,10.3492807,16.24,9.387,263.81,-0.22,-0.65,-0.17
2156,7219227,63.4410056,10.3492801,16.25,9.39,263.95,-0.22,-0.65,-0.17
2160,7219267,63.4410055,10.3492796,16.25,9.393,264.07,-0.22,-0.65,-0.17
2173,7219287,63.4410055,10.3492793,16.25,9.394,264.12,-0.22,-0.65,-0.16
2178,7219327,63.4410054,10.3492787,16.25,9.395,264.19,-0.22,-0.65,-0.14
2191,7219367,63.4410053,10.3492781,16.25,9.397,264.26,-0.22,-0.65,-0.12
2206,7219387,63.4410053,10.3492778,16.25,9.397,264.28,-0.22,-0.65,-0.11
2211,7219427,63.4410052,10.3492773,16.25,9.398,264.32,-0.21,-0.65,-0.09
2224,7219447,63.4410052,10.349277,16.26,9.4,264.33,-0.21,-0.65,-0.08
2237,7219487,63.4410051,10.3492764,16.26,9.403,264.36,-0.2,-0.65,-0.05
2242,7219527,63.441005,10.3492759,16.26,9.403,264.39,-0.19,-0.65,-0.02
2254,7219547,63.441005,10.3492756,16.26,9.407,264.4,-0.19,-0.65,0.0
2270,7219587,63.4410049,10.349275,16.27,9.413,264.42,-0.18,-0.66,0.01
2275,7219627,63.4410049,10.3492745,16.27,9.418,264.43,-0.18,-0.66,0.04
2287,7219647,63.4410049,10.3492742,16.28,9.424,264.44,-0.18,-0.66,0.05
2301,7219687,63.4410048,10.3492736,16.29,9.436,264.46,-0.18,-0.66,0.06
2306,7219727,63.4410047,10.3492731,16.3,9.444,264.49,-0.17,-0.66,0.08
2318,7219747,63.4410047,10.3492728,16.31,9.453,264.51,-0.17,-0.66,0.08
2327,7219787,63.4410047,10.3492722,16.32,9.469,264.56,-0.17,-0.65,0.08
2337,7219827,63.4410046,10.3492717,16.34,9.482,264.63,-0.18,-0.65,0.07
2349,7219847,63.4410046,10.3492714,16.35,9.492,264.67,-0.18,-0.65,0.07
2363,7219887,63.4410045,10.3492708,16.37,9.51,264.76,-0.18,-0.65,0.04
2369,7219927,63.4410045,10.3492703,16.38,9.527,264.85,-0.19,-0.65,0.02
2382,7219947,63.4410044,10.34927,16.39,9.536,264.9,-0.19,-0.65,0.0
2388,7219987,63.4410044,10.3492694,16.41,9.554,265.0,-0.2,-0.66,-0.01
2400,7220027,63.4410043,10.3492688,16.43,9.57,265.1,-0.21,-0.66,-0.04
2412,7220047,63.4410043,10.3492686,16.43,9.576,265.15,-0.21,-0.66,-0.06
2423,7220087,63.4410042,10.349268,16.44,9.588,265.25,-0.22,-0.66,-0.09
2430,7220107,63.4410042,10.3492677,16.45,9.594,265.3,-0.22,-0.67,-0.1
2443,7220147,63.4410041,10.3492671,16.46,9.601,265.41,-0.23,-0.67,-0.13
2454,7220187,63.4410041,10.3492665,16.46,9.604,265.53,-0.23,-0.67,-0.15
2461,7220207,63.441004,10.3492663,16.46,9.607,265.6,-0.23,-0.67,-0.16
2475,7220247,63.441004,10.3492657,16.46,9.606,265.73,-0.24,-0.67,-0.17
2485,7220287,63.4410039,10.3492651,16.46,9.602,265.87,-0.24,-0.68,-0.18
2493,7220307,63.4410039,10.3492648,16.45,9.599,265.94,-0.24,-0.68,-0.18
2506,7220347,63.4410038,10.3492642,16.45,9.591,266.08,-0.24,-0.67,-0.18
2518,7220387,63.4410037,10.3492636,16.44,9.581,266.22,-0.24,-0.68,-0.17
2526,7220407,63.4410037,10.3492634,16.43,9.576,266.28,-0.24,-0.68,-0.16
2540,7220447,63.4410036,10.3492628,16.42,9.565,266.4,-0.23,-0.67,-0.15
2553,7220487,63.4410036,10.3492622,16.41,9.554,266.51,-0.23,-0.67,-0.13
2557,7220507,63.4410035,10.3492619,16.4,9.548,266.56,-0.22,-0.67,-0.12
2570,7220547,63.4410035,10.3492613,16.39,9.537,266.65,-0.21,-0.67,-0.09
2586,7220587,63.4410034,10.3492608,16.38,9.527,266.73,-0.21,-0.67,-0.07
2590,7220607,63.4410034,10.3492605,16.38,9.522,266.76,-0.2,-0.67,-0.05
2604,7220647,63.4410033,10.34926,16.37,9.515,266.81,-0.2,-0.66,-0.03
2615,7220687,63.4410033,10.3492594,16.37,9.51,266.84,-0.19,-0.66,-0.01
2621,7220707,63.4410032,10.3492591,16.36,9.507,266.86,-0.19,-0.66,0.0
2635,7220747,63.4410032,10.3492586,16.36,9.504,266.89,-0.19,-0.66,0.01
2638,7220767,63.4410031,10.3492583,16.36,9.504,266.91,-0.19,-0.66,0.01
2652,7220807,63.4410031,10.3492577,16.36,9.504,266.96,-0.19,-0.65,0.02
2666,7220847,63.441003,10.3492572,16.36,9.507,267.02,-0.2,-0.64,0.02
2669,7220867,63.441003,10.3492569,16.37,9.51,267.06,-0.2,-0.64,0.01
2684,7220907,63.4410029,10.3492564,16.37,9.515,267.14,-0.21,-0.64,0.0
2698,7220947,63.4410029,10.3492559,16.38,9.523,267.22,-0.21,-0.64,-0.01
2701,7220967,63.4410029,10.3492556,16.38,9.529,267.26,-0.21,-0.64,-0.02
2715,7221007,63.4410028,10.3492551,16.39,9.539,267.34,-0.21,-0.64,-0.04
2728,7221047,63.4410028,10.3492546,16.41,9.55,267.42,-0.22,-0.64,-0.06
2732,7221067,63.4410027,10.3492543,16.41,9.555,267.46,-0.22,-0.64,-0.07
2746,7221107,63.4410027,10.3492537,16.42,9.567,267.52,-0.23,-0.64,-0.09
2759,7221147,63.4410026,10.3492532,16.43,9.576,267.58,-0.23,-0.65,-0.1
2763,7221167,63.4410026,10.3492529,16.44,9.58,267.61,-0.23,-0.65,-0.11
2777,7221207,63.4410025,10.3492524,16.44,9.588,267.67,-0.23,-0.65,-0.12
2791,7221247,63.4410025,10.3492518,16.45,9.593,267.73,-0.22,-0.65,-0.12
2795,7221267,63.4410024,10.3492515,16.45,9.593,267.77,-0.22,-0.66,-0.12
2809,7221307,63.4410024,10.349251,16.45,9.595,267.83,-0.22,-0.66,-0.12
2822,7221347,63.4410023,10.3492504,16.45,9.593,267.89,-0.21,-0.67,-0.12
2826,7221367,63.4410023,10.3492502,16.45,9.591,267.92,-0.21,-0.67,-0.12
2842,7221407,63.4410022,10.3492496,16.44,9.587,267.95,-0.2,-0.67,-0.12
2846,7221427,63.4410022,10.3492493,16.44,9.586,267.97,-0.2,-0.67,-0.12
2859,7221467,63.4410022,10.3492487,16.43,9.579,267.98,-0.19,-0.68,-0.12
2873,7221507,63.4410021,10.3492482,16.43,9.573,267.97,-0.18,-0.68,-0.11
2877,7221527,63.4410021,10.3492479,16.43,9.57,267.96,-0.17,-0.68,-0.11
2891,7221567,63.441002,10.3492473,16.42,9.564,267.94,-0.17,-0.68,-0.12
2906,7221607,63.441002,10.3492468,16.41,9.559,267.89,-0.16,-0.69,-0.11
2910,7221627,63.441002,10.3492465,16.41,9.556,267.86,-0.16,-0.69,-0.12
2923,7221667,63.4410019,10.3492459,16.41,9.553,267.8,-0.16,-0.69,-0.12
2937,7221707,63.4410019,10.3492453,16.41,9.55,267.72,-0.16,-0.7,-0.13
2941,7221727,63.4410019,10.349245,16.4,9.549,267.68,-0.16,-0.7,-0.13
2954,7221767,63.4410018,10.3492444,16.4,9.546,267.58,-0.16,-0.71,-0.14
2968,7221807,63.4410018,10.3492438,16.4,9.545,267.47,-0.16,-0.71,-0.15
2972,7221827,63.4410018,10.3492436,16.4,9.545,267.42,-0.16,-0.72,-0.16
2985,7221867,63.4410017,10.349243,16.4,9.542,267.32,-0.17,-0.72,-0.17
3000,7221907,63.4410017,10.3492424,16.4,9.54,267.24,-0.17,-0.73,-0.18
3004,7221927,63.4410017,10.3492421,16.39,9.539,267.21,-0.17,-0.73,-0.18
3017,7221967,63.4410016,10.3492414,16.39,9.533,267.16,-0.17,-0.73,-0.19
3031,7222007,63.4410016,10.3492408,16.38,9.528,267.13,-0.17,-0.74,-0.2
3035,7222027,63.4410016,10.3492405,16.38,9.527,267.11,-0.17,-0.75,-0.2
3048,7222067,63.4410015,10.3492399,16.37,9.519,267.09,-0.17,-0.75,-0.21
3061,7222087,63.4410015,10.3492396,16.37,9.516,267.08,-0.17,-0.76,-0.21
3066,7222127,63.4410015,10.349239,16.37,9.51,267.06,-0.17,-0.77,-0.2
3079,7222167,63.4410014,10.3492383,16.36,9.503,267.02,-0.17,-0.78,-0.2
3092,7222187,63.4410014,10.349238,16.36,9.5,267.0,-0.17,-0.78,-0.19
3104,7222227,63.4410014,10.3492373,16.35,9.496,266.94,-0.18,-0.79,-0.19
3111,7222267,63.4410013,10.3492367,16.35,9.495,266.87,-0.18,-0.79,-0.17
3121,7222287,63.4410013,10.3492363,16.35,9.495,266.82,-0.18,-0.79,-0.17
3129,7222327,63.4410012,10.3492357,16.35,9.493,266.71,-0.19,-0.8,-0.15
3142,7222367,63.4410012,10.349235,16.35,9.499,266.59,-0.19,-0.8,-0.14
3152,7222387,63.4410012,10.3492347,16.36,9.502,266.53,-0.19,-0.8,-0.14
3162,7222427,63.4410011,10.3492341,16.36,9.508,266.4,-0.19,-0.8,-0.12
3175,7222467,63.4410011,10.3492334,16.38,9.522,266.26,-0.2,-0.8,-0.11
3183,7222487,63.441001,10.3492331,16.38,9.528,266.19,-0.19,-0.79,-0.1
3193,7222527,63.441001,10.3492324,16.39,9.538,266.06,-0.19,-0.79,-0.08
3207,7222567,63.4410009,10.3492318,16.41,9.555,265.93,-0.19,-0.78,-0.06
