nx_bin,ny_bin,packet_index,ping_number,pwr_up_msec,utc_msec,utc_iso,ping_hz,sos_mps,listening_sec,pulse_sec,point_index,angle_rad,angle_deg,tof_s,range_m,y_m,z_m,reserved0,reserved1,beam_order,beam_count,beam_order_reversed,t_sync,boat_x_m,boat_y_m,boat_z_m,roll_rad,pitch_rad,yaw_rad,map_x_m,map_y_m,map_z_m,x_boat_m,y_boat_m,z_boat_m,altitude_like_sonarview_m
42.75,16.25,13222,55053,7316429,1776876307313,2026-04-22T16:45:07.313000+00:00,240000,1500.0,0.0026739612221717,9.999999747378752e-05,0,-0.6283185482025146,-36.00000100179127,0.0007060241186991,0.4321391048295379,-0.3112429310407996,-0.4283891274077011,4294967295,4294967295,0,10,9,7316429,42.74484252929688,16.69260025024414,17.41422462463379,-0.0166650004684925,0.0235300380736589,-1.3316274881362915,42.97950691376137,16.329727224811307,-0.20335616130971057,0.41280634549819356,0.14522992743596774,-0.19130374685004498,-0.20335616130971057
42.75,16.5,12193,54988,7313179,1776876304063,2026-04-22T16:45:04.063000+00:00,240000,1500.0,0.00530277332291,9.999999747378752e-05,0,-0.6457718014717102,-36.99999875288908,0.0018027732148766,1.0431449147954641,-0.8137019795331153,-1.079819047183153,4294967295,4294967295,0,11,10,7313179,43.037376403808594,17.57632827758789,16.8868465423584,-0.0366880372166633,0.0004029432311654,-1.83388352394104,42.858695005078964,16.54860055537171,-0.7285848420056671,1.0391272461202332,0.12138566989132563,-0.7242011259171565,-0.7285848420056671
42.75,16.75,12066,54980,7312779,1776876303663,2026-04-22T16:45:03.663000+00:00,240000,1500.0,0.00530277332291,9.999999747378752e-05,0,-0.6632251143455505,-37.99999991908148,0.00185277312994,1.0308016862664233,-0.8555107774204955,-1.095003863997981,4294967295,4294967295,0,11,10,7312779,43.14380645751953,17.84962272644043,16.96270179748535,-0.0287613030523061,0.0331236161291599,-1.837636947631836,42.96707472757872,16.834084439598506,-0.8041930826216943,1.0522687034744067,0.11940162811229926,-0.7666501532242128,-0.8041930826216943
42.75,17.0,14712,55147,7321129,1776876312013,2026-04-22T16:45:12.013000+00:00,240000,1500.0,0.0044225309975445,9.999999747378752e-05,0,-0.5410520434379578,-30.99999858592387,0.0013183644041419,0.8253061460455787,-0.5092558776367592,-0.8475441557986279,4294967295,4294967295,0,8,7,7321129,42.19087219238281,16.971481323242188,17.386215209960938,-0.0051364935934543,0.0179172698408365,0.1791696697473526,42.96840253804451,17.24820645089743,-0.42454180467291636,0.8218750529335,0.13583319807070937,-0.40919032036814096,-0.42454180467291636
42.75,17.25,14854,55156,7321579,1776876312463,2026-04-22T16:45:12.463000+00:00,240000,1500.0,0.0044225309975445,9.999999747378752e-05,0,-0.6457718014717102,-36.99999875288908,0.0015058644348755,0.8724494894309108,-0.6796888601712378,-0.901977623050922,4294967295,4294967295,0,10,9,7321579,42.12559127807617,16.977161407470703,17.483285903930664,-0.0083228563889861,0.0072306785732507,0.2884624004364013,42.9186914209146,17.34069995430986,-0.5891749071526982,0.8679875817600797,0.12774527937992725,-0.5818710203585383,-0.5891749071526982
43.0,15.5,13097,55045,7316029,1776876306913,2026-04-22T16:45:06.913000+00:00,240000,1500.0,0.0026739612221717,9.999999747378752e-05,7,0.0523598790168762,3.0000000834826057,0.0013364613987505,1.0141911154237455,0.052458740422507,-1.000972368562342,4294967295,4294967295,7,10,2,7316029,42.72813034057617,16.72525978088379,17.400856018066406,-0.0445281714200973,-0.015789171680808,-1.4639908075332642,43.00250648196266,15.748888257516622,0.15222259013604722,1.002335793539314,0.16248943614580147,0.14378969254825716,0.15222259013604722
43.0,15.75,13177,55050,7316279,1776876307163,2026-04-22T16:45:07.163000+00:00,240000,1500.0,0.0026739612221717,9.999999747378752e-05,2,-0.3141592741012573,-18.000000500895634,0.0010739613790065,0.7655785632648687,-0.2489042447585317,-0.7660484736391092,4294967295,4294967295,2,9,6,7316279,42.73960876464844,16.707181930541992,17.408294677734375,-0.0203946251422166,0.0092361038550734,-1.383762001991272,43.02203975997428,15.995603916962345,-0.15542637971586185,0.7530883995957062,0.1481882176591595,-0.1454854308295513,-0.15542637971586185
43.0,16.0,13285,55057,7316629,1776876307513,2026-04-22T16:45:07.513000+00:00,240000,1500.0,0.0025916823651641,9.999999747378752e-05,1,-0.3141592741012573,-18.000000500895634,0.0007853257702663,0.5676650819032955,-0.1820092617468091,-0.5601668918285696,4294967295,4294967295,1,12,10,7316629,42.743988037109375,16.67612648010254,17.455949783325195,-0.039343487471342,0.033437967300415,-1.2693052291870115,43.048520835156836,16.197061327826088,-0.09302814344697515,0.5506899401152224,0.1513627275185443,-0.06875896493916783,-0.09302814344697515
43.0,16.25,13524,55072,7317379,1776876308263,2026-04-22T16:45:08.263000+00:00,240000,1500.0,0.0025914760772138,9.999999747378752e-05,0,-0.6457718014717102,-36.99999875288908,0.0006853156955912,0.41557514196914414,-0.3093249519717796,-0.4104880943017888,4294967295,4294967295,0,8,7,7317379,42.71817398071289,16.688369750976562,17.518747329711914,-0.0026239929720759,0.0282642897218465,-1.026034593582153,43.04389274927638,16.430280653128246,-0.1999906389802395,0.3950192989368629,0.14532094537469165,-0.18852196319058262,-0.1999906389802395
43.0,16.5,13778,55088,7318179,1776876309063,2026-04-22T16:45:09.063000+00:00,240000,1500.0,0.0017936490476131,9.999999747378752e-05,0,-0.6283185482025146,-36.00000100179127,0.0009853156516328,0.5858396805500673,-0.4343655171152421,-0.5978528226512598,4294967295,4294967295,0,8,7,7318179,42.64640426635742,16.821752548217773,17.544036865234375,-0.024214094504714,0.0158238932490348,-0.752753496170044,43.15296675215345,16.5274693864651,-0.33471745227818533,0.5761057484299019,0.13938712957864888,-0.32236206181939875,-0.33471745227818533
43.0,16.75,14173,55113,7319429,1776876310313,2026-04-22T16:45:10.313000+00:00,240000,1500.0,0.0043434067629277,9.999999747378752e-05,0,-0.6283185482025146,-36.00000100179127,0.0011294935829937,0.6640404008744343,-0.4979247649648028,-0.6853346190535495,4294967295,4294967295,0,13,12,7319429,42.50553131103516,16.990190505981445,17.4941349029541,-0.026224160566926,0.0210977084934711,-0.3264680504798889,43.16349278564563,16.9005448037872,-0.40730409427325404,0.6604053684715591,0.13637091745227528,-0.3900179500643588,-0.40730409427325404
43.0,17.0,14585,55139,7320729,1776876311613,2026-04-22T16:45:11.613000+00:00,240000,1500.0,0.0052217235788702,9.999999747378752e-05,0,-0.6632251143455505,-37.99999991908148,0.0014217235147953,0.8010539053132346,-0.6564752962813619,-0.8402500646628199,4294967295,4294967295,0,11,10,7320729,42.27278900146485,16.989757537841797,17.43430519104004,-0.0291842948645353,0.0252095572650432,0.0639384165406227,43.05707938181692,17.152778881551118,-0.5794159618862328,0.8074572841312476,0.1288468819833236,-0.5557170425789522,-0.5794159618862328
43.0,17.25,15346,55187,7323130,1776876314014,2026-04-22T16:45:14.014000+00:00,240000,1500.0,0.0044225309975445,9.999999747378752e-05,0,-0.6632251143455505,-37.99999991908148,0.0016933644656091,0.937194783484892,-0.7819044474573371,-1.0007920576109377,4294967295,4294967295,0,8,7,7323130,42.24978256225586,17.04121208190918,17.28580093383789,-0.0701752305030822,0.0385053902864456,0.2801778018474579,43.12704974548182,17.3709640363023,-0.7320732433244252,0.9617337395182806,0.12289462578807761,-0.68864390000016,-0.7320732433244252
43.0,17.5,15062,55169,7322229,1776876313113,2026-04-22T16:45:13.113000+00:00,240000,1500.0,0.0044225309975445,9.999999747378752e-05,1,-0.4712388813495636,-26.99999904379616,0.001901697833091,1.2064816919418915,-0.6475145409903781,-1.270818893045545,4294967295,4294967295,1,9,7,7322229,42.09430313110352,17.00750732421875,17.36769676208496,-0.0162451770156621,0.0616610571742057,0.3509257137775421,43.1803708387219,17.532916695527955,-0.6448875465555003,1.2379535052415949,0.1292721157562925,-0.5676599859434177,-0.6448875465555003
43.25,15.0,13254,55055,7316529,1776876307413,2026-04-22T16:45:07.413000+00:00,240000,1500.0,0.0017976907547563,9.999999747378752e-05,9,0.1570796370506286,9.000000250447817,0.0021291822195053,1.6058813632398123,0.249808118005389,-1.577226338813958,4294967295,4294967295,9,12,2,7316529,42.745853424072266,16.682777404785156,17.430065155029297,-0.0255296099931001,0.0291651468724012,-1.3002482652664185,43.34558478462645,15.193087085299666,0.2618235671308984,1.5874724684634403,0.17185467575981755,0.31273577568962707,0.2618235671308984
43.25,15.25,13318,55059,7316729,1776876307613,2026-04-22T16:45:07.613000+00:00,240000,1500.0,0.0017936590593308,9.999999747378752e-05,7,-0.0349065847694873,-1.9999999845072665,0.0017664765473455,1.3296813134618677,-0.0462368564713255,-1.3240503431836088,4294967295,4294967295,7,10,2,7316729,42.74184036254883,16.670839309692383,17.489316940307617,-0.0507428906857967,0.0377225317060947,-1.238082766532898,43.32338714681106,15.475073557931639,-0.028197400297910288,1.3202520930662454,0.15780582414215633,0.029651667309901333,-0.028197400297910288
43.25,15.5,13382,55063,7316929,1776876307813,2026-04-22T16:45:07.813000+00:00,240000,1500.0,0.0025914765428751,9.999999747378752e-05,11,0.2094395160675048,12.000000333930425,0.001453976612538,1.1038895183872808,0.2267240581583559,-1.066652799986516,4294967295,4294967295,11,12,0,7316929,42.73661804199219,16.667264938354492,17.55144500732422,-0.0440663956105709,0.0422440394759178,-1.1753729581832886,43.32607077768923,15.733928160345304,0.26090991653843887,1.076381467869579,0.17075921878711461,0.31446824669517925,0.26090991653843887
43.25,15.75,13462,55068,7317179,1776876308063,2026-04-22T16:45:08.063000+00:00,240000,1500.0,0.0017936490476131,9.999999747378752e-05,4,-0.0698131695389747,-3.999999969014533,0.0011519823456183,0.8730174228394669,-0.06026866921826,-0.8618821309247019,4294967295,4294967295,4,8,3,7317179,42.728477478027344,16.67406463623047,17.55611228942871,-0.0097159119322896,0.0337349250912666,-1.0976451635360718,43.25997663266324,15.981483905049913,0.007581190633660037,0.8579480016431127,0.1571399426977679,0.038067833117006414,0.007581190633660037
43.25,16.0,13620,55078,7317679,1776876308563,2026-04-22T16:45:08.563000+00:00,240000,1500.0,0.0017936490476131,9.999999747378752e-05,2,-0.2443460971117019,-14.000000104994276,0.0010186489671468,0.7426946494708844,-0.1848251181705278,-0.7412930542098607,4294967295,4294967295,2,5,2,7317679,42.69890213012695,16.726003646850586,17.561630249023438,-0.0256252959370613,0.0395058915019035,-0.9233413934707642,43.25668396916178,16.235621385348797,-0.11302566775401444,0.731466521920004,0.1512291006966623,-0.08035316009124027,-0.11302566775401444
43.25,16.25,13698,55083,7317929,1776876308813,2026-04-22T16:45:08.813000+00:00,240000,1500.0,0.0017936490476131,9.999999747378752e-05,2,-0.3490658402442932,-19.99999941818584,0.0010353156831115,0.7228823917587173,-0.2655741063344691,-0.7296588833996746,4294967295,4294967295,2,4,1,7317929,42.67368316650391,16.768972396850586,17.60379409790039,-0.039567444473505,0.0385095849633216,-0.8387770652770996,43.252400239481595,16.335791716580854,-0.1934974743648668,0.7159340392049519,0.14739714727473138,-0.16035197966765452,-0.1934974743648668
43.25,16.5,13857,55093,7318429,1776876309313,2026-04-22T16:45:09.313000+00:00,240000,1500.0,0.0017936490476131,9.999999747378752e-05,2,-0.3665191531181335,-21.00000058437824,0.0010936489561572,0.762651464332499,-0.2939465582655318,-0.7657569411975844,4294967295,4294967295,2,4,1,7318429,42.61935806274414,16.868515014648438,17.514467239379883,-0.0278771538287401,0.0053568272851407,-0.6734206676483154,43.293027150959965,16.51101366411817,-0.19842498508023707,0.7506150689379112,0.14605072898841093,-0.19040990940044822,-0.19842498508023707
43.25,16.75,14202,55115,7319529,1776876310413,2026-04-22T16:45:10.413000+00:00,240000,1500.0,0.0035461604129523,9.999999747378752e-05,0,-0.6457718014717102,-36.99999875288908,0.0013461601920425,0.7695354246110067,-0.6076045528048742,-0.8063185119082086,4294967295,4294967295,0,8,7,7319529,42.49448013305664,16.9957332611084,17.499271392822266,-0.0294978097081184,0.0292603131383657,-0.2972261309623718,43.25586878653282,16.884054757854777,-0.5314447629905588,0.7759332797107318,0.13116604928133146,-0.50531308987063,-0.5314447629905588
43.25,17.0,14378,55126,7320079,1776876310963,2026-04-22T16:45:10.963000+00:00,240000,1500.0,0.0035461604129523,9.999999747378752e-05,0,-0.593411922454834,-33.99999866940647,0.0014461602549999,0.8603245393335719,-0.606511893025958,-0.8991909045832523,4294967295,4294967295,0,7,6,7320079,42.406681060791016,17.01758575439453,17.460487365722656,-0.0390542559325695,0.0297333281487226,-0.1345999985933303,43.26699518984987,17.013353459364247,-0.5390628106949227,0.8687493090075651,0.13121790158900773,-0.5087273604351188,-0.5390628106949227
43.25,17.25,15361,55188,7323179,1776876314063,2026-04-22T16:45:14.063000+00:00,240000,1500.0,0.0044225309975445,9.999999747378752e-05,0,-0.5759586691856384,-33.000000918308665,0.0017975311493501,1.0688765711370338,-0.7342542410651623,-1.130652340675517,4294967295,4294967295,0,8,7,7323179,42.26110076904297,17.042490005493164,17.279525756835938,-0.0640300139784812,0.0415847040712833,0.2844110131263733,43.26048179848144,17.42161357680489,-0.6989880310671028,1.0937496782176157,0.12515587234474648,-0.6474017615956981,-0.6989880310671028
43.25,17.5,15535,55199,7323729,1776876314613,2026-04-22T16:45:14.613000+00:00,240000,1500.0,0.0044225309975445,9.999999747378752e-05,0,-0.6632251143455505,-37.99999991908148,0.0016933644656091,0.9396576353860143,-0.7819044474573371,-1.0007920576109377,4294967295,4294967295,0,7,6,7323729,42.47506713867188,17.104249954223633,17.17157554626465,0.0174836833029985,0.0449469499289989,0.3476086854934692,43.3034112616468,17.547874216040036,-0.7289093386996769,0.9617337395182806,0.12289462578807761,-0.68864390000016,-0.7289093386996769
43.25,17.75,11558,54948,7311179,1776876302063,2026-04-22T16:45:02.063000+00:00,240000,1500.0,0.00530277332291,9.999999747378752e-05,0,-0.6632251143455505,-37.99999991908148,0.0021277731284499,1.235482008301363,-0.982490955788821,-1.2575310812280305,4294967295,4294967295,0,9,8,7311179,43.55668258666992,18.96413230895996,16.95895004272461,-0.0229491237550973,-0.0265357811003923,-1.834030508995056,43.32558339817596,17.750456504672094,-0.8712035012221622,1.208452904989044,0.11337576772593735,-0.9012207526983721,-0.8712035012221622
43.25,18.0,11364,54936,7310579,1776876301463,2026-04-22T16:45:01.463000+00:00,240000,1500.0,0.00530277332291,9.999999747378752e-05,0,-0.6632251143455505,-37.99999991908148,0.0022277731914073,1.2661228442504706,-1.0286655954251145,-1.3166319250220813,4294967295,4294967295,0,10,9,7310579,43.72981262207031,19.39509391784668,16.934803009033203,-0.0353119522333145,0.0015744639094918,-1.833045244216919,43.47710098251308,18.154447359005204,-0.9554794489916244,1.265247196149211,0.11118454437585042,-0.9501555472167368,-0.9554794489916244
43.5,15.25,13493,55070,7317279,1776876308163,2026-04-22T16:45:08.163000+00:00,240000,1500.0,0.0017936490476131,9.999999747378752e-05,10,0.279252678155899,15.999999876058132,0.0020289761014282,1.5063382707659279,0.4194462025458965,-1.4627827571152865,4294967295,4294967295,10,11,0,7317279,42.72368621826172,16.6798095703125,17.537189483642578,-0.00312703079544,0.0301134567707777,-1.065061330795288,43.60683727887589,15.459523050633553,0.442145445350749,1.4813819393915382,0.17990487246599846,0.48753396530504756,0.442145445350749
43.5,15.5,13493,55070,7317279,1776876308163,2026-04-22T16:45:08.163000+00:00,240000,1500.0,0.0017936490476131,9.999999747378752e-05,9,0.2443460971117019,14.000000104994276,0.0019039760809391,1.4237212814802622,0.3454601295469653,-1.3855648900671966,4294967295,4294967295,9,11,1,7317279,42.72368621826172,16.6798095703125,17.537189483642578,-0.00312703079544,0.0301134567707777,-1.065061330795288,43.5634692676878,15.530137131208026,0.3745480695180214,1.4006705834362523,0.17639385403654292,0.41746337405089273,0.3745480695180214
43.5,16.25,13985,55101,7318829,1776876309713,2026-04-22T16:45:09.713000+00:00,240000,1500.0,0.0025914760772138,9.999999747378752e-05,2,-0.3665191531181335,-21.00000058437824,0.001615498564206,1.115110450381535,-0.4342071924978769,-1.1311483745042157,4294967295,4294967295,2,7,4,7318829,42.567291259765625,16.935829162597656,17.60130500793457,-0.0456494428217411,0.0014538873219862,-0.5269193649291992,43.58726922488135,16.485144941408915,-0.35567967522478056,1.1087813500973673,0.13939464289334275,-0.34806953202918106,-0.35567967522478056
43.5,16.5,14125,55110,7319279,1776876310163,2026-04-22T16:45:10.163000+00:00,240000,1500.0,0.0043434067629277,9.999999747378752e-05,2,-0.4363323152065277,-25.00000012650595,0.001614240463823,1.0740829751705216,-0.5116556265619737,-1.0972490257546756,4294967295,4294967295,2,12,9,7319279,42.52066040039063,16.97991943359375,17.49442481994629,-0.0320301316678524,0.009350805543363,-0.3744671046733856,43.55848855677882,16.703212087541903,-0.43782200268541294,1.071169792912777,0.1357193176826718,-0.4236955099426586,-0.43782200268541294
43.5,16.75,14173,55113,7319429,1776876310313,2026-04-22T16:45:10.313000+00:00,240000,1500.0,0.0043434067629277,9.999999747378752e-05,3,-0.3665191531181335,-21.00000058437824,0.001496160402894,1.0285824488614206,-0.4021319625167058,-1.0475895461800442,4294967295,4294967295,3,13,9,7319429,42.50553131103516,16.990190505981445,17.4941349029541,-0.026224160566926,0.0210977084934711,-0.3264680504798889,43.51419739441665,16.788759161991457,-0.33719602837950086,1.0268747916209544,0.14091677697923408,-0.3120154482711947,-0.33719602837950086
43.5,17.0,14333,55123,7319929,1776876310813,2026-04-22T16:45:10.813000+00:00,240000,1500.0,0.0035461604129523,9.999999747378752e-05,9,0.4363323152065277,25.00000012650595,0.0017628269270062,1.2636024624726794,0.5587521413764741,-1.1982478271240415,4294967295,4294967295,9,10,0,7319929,42.43256759643555,17.01527976989746,17.484407424926758,-0.0397703051567077,0.0358070135116577,-0.1770793348550796,43.6961224848743,17.004314959386313,0.5872082075779771,1.2239072147537557,0.18651565337031578,0.6393494372684636,0.5872082075779771
43.5,17.25,14649,55143,7320929,1776876311813,2026-04-22T16:45:11.813000+00:00,240000,1500.0,0.0052217235788702,9.999999747378752e-05,2,-0.296705961227417,-16.999999334703237,0.0018808644963428,1.326345270199573,-0.412433653696983,-1.3490097521700288,4294967295,4294967295,2,9,6,7320929,42.2295150756836,16.978981018066406,17.41364860534668,-0.012390287593007,0.0229271352291107,0.1237818822264671,43.521928519645115,17.27707373124188,-0.36896943777689784,1.3274411840700955,0.14042790892444443,-0.3369126400476277,-0.36896943777689784
43.5,17.5,15741,55212,7324379,1776876315263,2026-04-22T16:45:15.263000+00:00,240000,1500.0,0.0044225309975445,9.999999747378752e-05,0,-0.6457718014717102,-36.99999875288908,0.0017141978023573,0.9810594781191273,-0.7737224702359192,-1.0267644439967154,4294967295,4294967295,0,6,5,7324379,42.84056091308594,17.302927017211914,17.150657653808594,-0.0626305341720581,0.0148257948458194,0.3474515378475189,43.73252846120941,17.71142621268477,-0.7026928119190876,0.9880719476913534,0.12328290254949187,-0.6817404488913043,-0.7026928119190876
43.5,17.75,11130,54921,7309829,1776876300713,2026-04-22T16:45:00.713000+00:00,240000,1500.0,0.0061790435574948,9.999999747378752e-05,3,-0.3141592741012573,-18.000000500895634,0.0027665437664836,1.9095190706938114,-0.6411817968957609,-1.9733546019421304,4294967295,4294967295,3,5,1,7309829,43.903228759765625,19.849937438964844,16.898983001708984,-0.0379862152040004,0.0514846928417682,-1.836896538734436,43.50497349533778,17.9824107789948,-0.6989465498134814,1.9399692188559048,0.12957263692634496,-0.5954155880484551,-0.6989465498134814
43.5,18.0,11304,54932,7310379,1776876301263,2026-04-22T16:45:01.263000+00:00,240000,1500.0,0.00530277332291,9.999999747378752e-05,0,-0.6283185482025146,-36.00000100179127,0.0023277732543647,1.3379637229861627,-1.0261731168926258,-1.412406073432226,4294967295,4294967295,0,11,10,7310379,43.782501220703125,19.52170753479004,16.965723037719727,-0.0242528039962053,0.0267009250819683,-1.837376356124878,43.51586405500996,18.210581474528055,-0.9907291523634367,1.3610293824710384,0.11130282525910146,-0.9523139600518354,-0.9907291523634367
43.5,18.25,11242,54928,7310179,1776876301063,2026-04-22T16:45:01.063000+00:00,240000,1500.0,0.00530277332291,9.999999747378752e-05,0,-0.6632251143455505,-37.99999991908148,0.0023027730640023,1.2631723987541614,-1.0632964945208525,-1.3609574546640284,4294967295,4294967295,0,9,8,7310179,43.830833435058594,19.643329620361328,16.962278366088867,-0.0379560142755508,0.0458127856254577,-1.8383630514144895,43.56686371272499,18.408046456602726,-1.0491584462649606,1.307842815343514,0.10954113068966237,-0.9868565576541665,-1.0491584462649606
43.5,18.5,11145,54922,7309880,1776876300764,2026-04-22T16:45:00.764000+00:00,240000,1500.0,0.0061790435574948,9.999999747378752e-05,0,-0.6632251143455505,-37.99999991908148,0.0021277731284499,1.1633869706953794,-0.982490955788821,-1.2575310812280305,4294967295,4294967295,0,10,9,7309880,43.89455032348633,19.82535552978516,16.90398406982422,-0.0433995351195335,0.0507011786103248,-1.8373265266418457,43.6603039880004,18.685795133011393,-0.9653714776159249,1.208452904989044,0.11337576772593735,-0.9012207526983721,-0.9653714776159249
43.5,18.75,10940,54909,7309229,1776876300113,2026-04-22T16:45:00.113000+00:00,240000,1500.0,0.0070553142577409,9.999999747378752e-05,0,-0.6632251143455505,-37.99999991908148,0.0025886476505547,1.3931841407439587,-1.1952979715684533,-1.5299116411400675,4294967295,4294967295,0,9,8,7309229,44.04202651977539,20.243526458740234,16.95821762084961,-0.0229650028049945,0.067241795361042,-1.838187575340271,43.74911928798148,18.881481157150265,-1.2250566698184087,1.4702031581651374,0.10327698394090641,-1.1267486110913913,-1.2250566698184087
