latitude,longitude,altitude (m),northing (local m),easting (local m),ping number,elapsed (s),datetime,altitude (m above MSL),northing (UTM m),easting (UTM m),coordinate projection
63.44100535,10.34894656,-2.980,50.109,22.855,29553,0.180,2026-04-22T15:40:24.063Z,16.650,7035434.870,567291.077,UTM zone 32N
63.44100888,10.34894003,-2.893,50.502,22.529,29553,0.180,2026-04-22T15:40:24.063Z,16.737,7035435.256,567290.744,UTM zone 32N
63.44101294,10.34893250,-2.845,50.955,22.153,29553,0.180,2026-04-22T15:40:24.063Z,16.785,7035435.701,567290.358,UTM zone 32N
63.44101357,10.34893150,-2.427,51.026,22.103,29553,0.180,2026-04-22T15:40:24.063Z,17.203,7035435.771,567290.307,UTM zone 32N
63.44099574,10.34896367,-3.794,49.038,23.709,29554,0.200,2026-04-22T15:40:24.083Z,15.836,7035433.818,567291.953,UTM zone 32N
63.44099822,10.34895915,-3.544,49.315,23.483,29554,0.200,2026-04-22T15:40:24.083Z,16.086,7035434.090,567291.722,UTM zone 32N
63.44099938,10.34895706,-3.392,49.444,23.379,29554,0.200,2026-04-22T15:40:24.083Z,16.238,7035434.217,567291.615,UTM zone 32N
63.44100517,10.34894645,-2.980,50.089,22.849,29554,0.200,2026-04-22T15:40:24.083Z,16.650,7035434.851,567291.072,UTM zone 32N
63.44100700,10.34894302,-3.026,50.293,22.678,29554,0.200,2026-04-22T15:40:24.083Z,16.604,7035435.051,567290.897,UTM zone 32N
63.44100835,10.34894056,-2.904,50.443,22.555,29554,0.200,2026-04-22T15:40:24.083Z,16.726,7035435.198,567290.771,UTM zone 32N
63.44101172,10.34893428,-2.906,50.819,22.242,29554,0.200,2026-04-22T15:40:24.083Z,16.724,7035435.567,567290.450,UTM zone 32N
63.44101302,10.34893207,-2.425,50.964,22.132,29554,0.200,2026-04-22T15:40:24.083Z,17.205,7035435.709,567290.337,UTM zone 32N
63.44099314,10.34896704,-3.835,48.747,23.877,29555,0.280,2026-04-22T15:40:24.163Z,15.785,7035433.531,567292.128,UTM zone 32N
63.44099528,10.34896301,-3.821,48.986,23.676,29555,0.280,2026-04-22T15:40:24.163Z,15.799,7035433.766,567291.922,UTM zone 32N
63.44099831,10.34895745,-3.528,49.324,23.398,29555,0.280,2026-04-22T15:40:24.163Z,16.092,7035434.097,567291.637,UTM zone 32N
63.44099980,10.34895469,-3.416,49.490,23.261,29555,0.280,2026-04-22T15:40:24.163Z,16.204,7035434.260,567291.496,UTM zone 32N
63.44100244,10.34894980,-3.218,49.785,23.017,29555,0.280,2026-04-22T15:40:24.163Z,16.402,7035434.550,567291.246,UTM zone 32N
63.44100511,10.34894491,-2.947,50.082,22.772,29555,0.280,2026-04-22T15:40:24.163Z,16.673,7035434.842,567290.996,UTM zone 32N
63.44100941,10.34893683,-2.923,50.561,22.369,29555,0.280,2026-04-22T15:40:24.163Z,16.697,7035435.312,567290.583,UTM zone 32N
63.44101205,10.34893188,-2.900,50.855,22.122,29555,0.280,2026-04-22T15:40:24.163Z,16.720,7035435.601,567290.330,UTM zone 32N
63.44101240,10.34893146,-2.371,50.895,22.101,29555,0.280,2026-04-22T15:40:24.163Z,17.249,7035435.640,567290.308,UTM zone 32N
63.44101316,10.34893002,-2.385,50.980,22.029,29555,0.280,2026-04-22T15:40:24.163Z,17.235,7035435.723,567290.234,UTM zone 32N
63.44101384,10.34892875,-2.366,51.055,21.966,29555,0.280,2026-04-22T15:40:24.163Z,17.254,7035435.797,567290.170,UTM zone 32N
63.44099165,10.34896923,-3.918,48.582,23.986,29556,0.300,2026-04-22T15:40:24.183Z,15.712,7035433.368,567292.241,UTM zone 32N
63.44099479,10.34896339,-3.769,48.932,23.695,29556,0.300,2026-04-22T15:40:24.183Z,15.861,7035433.711,567291.942,UTM zone 32N
63.44099882,10.34895597,-3.421,49.381,23.324,29556,0.300,2026-04-22T15:40:24.183Z,16.209,7035434.153,567291.562,UTM zone 32N
63.44100233,10.34894945,-3.218,49.772,22.999,29556,0.300,2026-04-22T15:40:24.183Z,16.412,7035434.537,567291.229,UTM zone 32N
63.44100642,10.34894186,-2.964,50.229,22.620,29556,0.300,2026-04-22T15:40:24.183Z,16.666,7035434.985,567290.841,UTM zone 32N
63.44100919,10.34893669,-2.862,50.537,22.362,29556,0.300,2026-04-22T15:40:24.183Z,16.768,7035435.288,567290.577,UTM zone 32N
63.44101237,10.34893093,-2.398,50.892,22.075,29556,0.300,2026-04-22T15:40:24.183Z,17.232,7035435.636,567290.282,UTM zone 32N
63.44101450,10.34892693,-2.369,51.129,21.875,29556,0.300,2026-04-22T15:40:24.183Z,17.261,7035435.869,567290.077,UTM zone 32N
63.44099379,10.34896345,-3.804,48.821,23.698,29557,0.380,2026-04-22T15:40:24.263Z,15.826,7035433.601,567291.947,UTM zone 32N
63.44099817,10.34895530,-3.574,49.308,23.291,29557,0.380,2026-04-22T15:40:24.263Z,16.056,7035434.079,567291.530,UTM zone 32N
63.44100029,10.34895144,-3.283,49.545,23.099,29557,0.380,2026-04-22T15:40:24.263Z,16.347,7035434.312,567291.333,UTM zone 32N
63.44100155,10.34894910,-3.213,49.685,22.982,29557,0.380,2026-04-22T15:40:24.263Z,16.417,7035434.449,567291.213,UTM zone 32N
63.44100388,10.34894480,-2.980,49.946,22.767,29557,0.380,2026-04-22T15:40:24.263Z,16.650,7035434.705,567290.993,UTM zone 32N
63.44100596,10.34894093,-2.870,50.177,22.574,29557,0.380,2026-04-22T15:40:24.263Z,16.760,7035434.933,567290.795,UTM zone 32N
63.44100995,10.34893345,-2.715,50.622,22.201,29557,0.380,2026-04-22T15:40:24.263Z,16.915,7035435.369,567290.413,UTM zone 32N
63.44101167,10.34893037,-2.417,50.813,22.047,29557,0.380,2026-04-22T15:40:24.263Z,17.213,7035435.557,567290.255,UTM zone 32N
63.44101408,10.34892582,-2.367,51.082,21.820,29557,0.380,2026-04-22T15:40:24.263Z,17.263,7035435.822,567290.023,UTM zone 32N
63.44099273,10.34896474,-3.785,48.703,23.762,29558,0.400,2026-04-22T15:40:24.283Z,15.845,7035433.484,567292.014,UTM zone 32N
63.44099477,10.34896087,-3.798,48.930,23.569,29558,0.400,2026-04-22T15:40:24.283Z,15.832,7035433.707,567291.816,UTM zone 32N
63.44099794,10.34895511,-3.410,49.283,23.282,29558,0.400,2026-04-22T15:40:24.283Z,16.220,7035434.054,567291.522,UTM zone 32N
63.44100230,10.34894704,-3.098,49.769,22.879,29558,0.400,2026-04-22T15:40:24.283Z,16.532,7035434.532,567291.109,UTM zone 32N
63.44100593,10.34894025,-2.962,50.174,22.540,29558,0.400,2026-04-22T15:40:24.283Z,16.668,7035434.929,567290.761,UTM zone 32N
63.44100661,10.34893898,-2.918,50.250,22.477,29558,0.400,2026-04-22T15:40:24.283Z,16.712,7035435.003,567290.697,UTM zone 32N
63.44100758,10.34893720,-2.831,50.358,22.388,29558,0.400,2026-04-22T15:40:24.283Z,16.799,7035435.109,567290.606,UTM zone 32N
63.44100987,10.34893295,-2.712,50.612,22.176,29558,0.400,2026-04-22T15:40:24.283Z,16.918,7035435.359,567290.388,UTM zone 32N
63.44101120,10.34893062,-2.404,50.761,22.060,29558,0.400,2026-04-22T15:40:24.283Z,17.226,7035435.506,567290.269,UTM zone 32N
63.44101282,10.34892758,-2.355,50.942,21.908,29558,0.400,2026-04-22T15:40:24.283Z,17.275,7035435.683,567290.113,UTM zone 32N
63.44101627,10.34892088,-2.587,51.326,21.573,29558,0.400,2026-04-22T15:40:24.283Z,17.043,7035436.060,567289.771,UTM zone 32N
63.44099052,10.34896694,-3.875,48.456,23.872,29559,0.480,2026-04-22T15:40:24.363Z,15.765,7035433.240,567292.129,UTM zone 32N
63.44099226,10.34896367,-3.851,48.650,23.709,29559,0.480,2026-04-22T15:40:24.363Z,15.789,7035433.430,567291.962,UTM zone 32N
63.44099596,10.34895684,-3.577,49.063,23.368,29559,0.480,2026-04-22T15:40:24.363Z,16.063,7035433.836,567291.613,UTM zone 32N
63.44099768,10.34895373,-3.384,49.254,23.213,29559,0.480,2026-04-22T15:40:24.363Z,16.256,7035434.024,567291.453,UTM zone 32N
63.44099950,10.34895035,-3.278,49.457,23.044,29559,0.480,2026-04-22T15:40:24.363Z,16.362,7035434.223,567291.281,UTM zone 32N
63.44100201,10.34894577,-3.068,49.736,22.815,29559,0.480,2026-04-22T15:40:24.363Z,16.572,7035434.497,567291.046,UTM zone 32N
63.44100419,10.34894172,-2.945,49.980,22.613,29559,0.480,2026-04-22T15:40:24.363Z,16.695,7035434.736,567290.839,UTM zone 32N
63.44100490,10.34894034,-2.970,50.059,22.544,29559,0.480,2026-04-22T15:40:24.363Z,16.670,7035434.814,567290.769,UTM zone 32N
63.44100658,10.34893725,-2.846,50.247,22.390,29559,0.480,2026-04-22T15:40:24.363Z,16.794,7035434.998,567290.610,UTM zone 32N
63.44100851,10.34893370,-2.720,50.461,22.213,29559,0.480,2026-04-22T15:40:24.363Z,16.920,7035435.209,567290.429,UTM zone 32N
63.44100967,10.34893145,-2.765,50.591,22.101,29559,0.480,2026-04-22T15:40:24.363Z,16.875,7035435.336,567290.314,UTM zone 32N
63.44101088,10.34892945,-2.397,50.725,22.001,29559,0.480,2026-04-22T15:40:24.363Z,17.243,7035435.468,567290.211,UTM zone 32N
63.44101250,10.34892641,-2.347,50.905,21.849,29559,0.480,2026-04-22T15:40:24.363Z,17.293,7035435.645,567290.056,UTM zone 32N
63.44101745,10.34891675,-2.684,51.458,21.367,29559,0.480,2026-04-22T15:40:24.363Z,16.956,7035436.187,567289.563,UTM zone 32N
63.44099391,10.34895982,-3.818,48.834,23.517,29560,0.500,2026-04-22T15:40:24.383Z,15.832,7035433.610,567291.766,UTM zone 32N
63.44099606,10.34895600,-3.522,49.074,23.326,29560,0.500,2026-04-22T15:40:24.383Z,16.128,7035433.845,567291.570,UTM zone 32N
63.44099805,10.34895233,-3.401,49.295,23.143,29560,0.500,2026-04-22T15:40:24.383Z,16.249,7035434.063,567291.383,UTM zone 32N
63.44100158,10.34894590,-3.096,49.689,22.822,29560,0.500,2026-04-22T15:40:24.383Z,16.554,7035434.450,567291.053,UTM zone 32N
63.44100586,10.34893798,-2.858,50.166,22.427,29560,0.500,2026-04-22T15:40:24.383Z,16.792,7035434.918,567290.649,UTM zone 32N
63.44100730,10.34893523,-2.885,50.326,22.289,29560,0.500,2026-04-22T15:40:24.383Z,16.765,7035435.076,567290.508,UTM zone 32N
63.44100963,10.34893092,-2.760,50.586,22.074,29560,0.500,2026-04-22T15:40:24.383Z,16.890,7035435.330,567290.287,UTM zone 32N
63.44101074,10.34892914,-2.363,50.710,21.986,29560,0.500,2026-04-22T15:40:24.383Z,17.287,7035435.453,567290.196,UTM zone 32N
63.44101140,10.34892790,-2.351,50.783,21.924,29560,0.500,2026-04-22T15:40:24.383Z,17.299,7035435.525,567290.133,UTM zone 32N
63.44101255,10.34892571,-2.367,50.911,21.815,29560,0.500,2026-04-22T15:40:24.383Z,17.283,7035435.650,567290.021,UTM zone 32N
63.44101578,10.34891943,-2.541,51.272,21.501,29560,0.500,2026-04-22T15:40:24.383Z,17.109,7035436.004,567289.700,UTM zone 32N
63.44101773,10.34891565,-2.636,51.489,21.312,29560,0.500,2026-04-22T15:40:24.383Z,17.014,7035436.217,567289.507,UTM zone 32N
63.44099236,10.34896097,-3.723,48.661,23.574,29561,0.580,2026-04-22T15:40:24.463Z,15.937,7035433.438,567291.827,UTM zone 32N
63.44099521,10.34895573,-3.569,48.978,23.312,29561,0.580,2026-04-22T15:40:24.463Z,16.091,7035433.750,567291.559,UTM zone 32N
63.44099745,10.34895170,-3.331,49.229,23.111,29561,0.580,2026-04-22T15:40:24.463Z,16.329,7035433.996,567291.353,UTM zone 32N
63.44100091,10.34894539,-3.093,49.614,22.796,29561,0.580,2026-04-22T15:40:24.463Z,16.567,7035434.374,567291.030,UTM zone 32N
63.44100243,10.34894262,-2.979,49.783,22.658,29561,0.580,2026-04-22T15:40:24.463Z,16.681,7035434.540,567290.888,UTM zone 32N
63.44100420,10.34893931,-2.940,49.981,22.493,29561,0.580,2026-04-22T15:40:24.463Z,16.720,7035434.734,567290.719,UTM zone 32N
63.44100590,10.34893618,-2.848,50.170,22.337,29561,0.580,2026-04-22T15:40:24.463Z,16.812,7035434.921,567290.559,UTM zone 32N
63.44100783,10.34893264,-2.724,50.386,22.160,29561,0.580,2026-04-22T15:40:24.463Z,16.936,7035435.132,567290.377,UTM zone 32N
63.44100933,10.34892978,-2.754,50.552,22.017,29561,0.580,2026-04-22T15:40:24.463Z,16.906,7035435.296,567290.231,UTM zone 32N
63.44101113,10.34892641,-2.717,50.753,21.849,29561,0.580,2026-04-22T15:40:24.463Z,16.943,7035435.493,567290.059,UTM zone 32N
63.44101109,10.34892682,-2.344,50.749,21.870,29561,0.580,2026-04-22T15:40:24.463Z,17.316,7035435.490,567290.080,UTM zone 32N
63.44101253,10.34892412,-2.334,50.909,21.735,29561,0.580,2026-04-22T15:40:24.463Z,17.326,7035435.647,567289.942,UTM zone 32N
63.44101617,10.34891702,-2.572,51.315,21.380,29561,0.580,2026-04-22T15:40:24.463Z,17.088,7035436.045,567289.579,UTM zone 32N
63.44098919,10.34896619,-3.869,48.308,23.834,29562,0.600,2026-04-22T15:40:24.483Z,15.791,7035433.091,567292.095,UTM zone 32N
63.44099184,10.34896132,-3.734,48.603,23.591,29562,0.600,2026-04-22T15:40:24.483Z,15.926,7035433.380,567291.846,UTM zone 32N
63.44099528,10.34895501,-3.546,48.986,23.276,29562,0.600,2026-04-22T15:40:24.483Z,16.114,7035433.757,567291.523,UTM zone 32N
63.44099642,10.34895296,-3.429,49.114,23.174,29562,0.600,2026-04-22T15:40:24.483Z,16.231,7035433.883,567291.418,UTM zone 32N
63.44099785,10.34895034,-3.348,49.273,23.044,29562,0.600,2026-04-22T15:40:24.483Z,16.312,7035434.039,567291.284,UTM zone 32N
63.44099882,10.34894862,-3.246,49.381,22.958,29562,0.600,2026-04-22T15:40:24.483Z,16.414,7035434.145,567291.196,UTM zone 32N
63.44100166,10.34894343,-3.070,49.697,22.698,29562,0.600,2026-04-22T15:40:24.483Z,16.590,7035434.456,567290.930,UTM zone 32N
63.44100522,10.34893687,-2.891,50.095,22.371,29562,0.600,2026-04-22T15:40:24.483Z,16.769,7035434.846,567290.594,UTM zone 32N
63.44100787,10.34893200,-2.749,50.390,22.128,29562,0.600,2026-04-22T15:40:24.483Z,16.911,7035435.136,567290.346,UTM zone 32N
63.44100925,10.34892943,-2.719,50.544,22.000,29562,0.600,2026-04-22T15:40:24.483Z,16.941,7035435.287,567290.214,UTM zone 32N
63.44101219,10.34892393,-2.669,50.871,21.725,29562,0.600,2026-04-22T15:40:24.483Z,16.991,7035435.609,567289.933,UTM zone 32N
63.44101505,10.34891867,-2.525,51.190,21.463,29562,0.600,2026-04-22T15:40:24.483Z,17.135,7035435.921,567289.664,UTM zone 32N
63.44098624,10.34897024,-4.129,47.979,24.037,29563,0.650,2026-04-22T15:40:24.533Z,15.531,7035432.767,567292.304,UTM zone 32N
63.44099090,10.34896197,-3.658,48.498,23.624,29563,0.650,2026-04-22T15:40:24.533Z,16.002,7035433.276,567291.880,UTM zone 32N
63.44099477,10.34895484,-3.503,48.930,23.268,29563,0.650,2026-04-22T15:40:24.533Z,16.157,7035433.701,567291.515,UTM zone 32N
63.44099690,10.34895102,-3.326,49.167,23.077,29563,0.650,2026-04-22T15:40:24.533Z,16.334,7035433.933,567291.320,UTM zone 32N
63.44100077,10.34894401,-3.064,49.598,22.727,29563,0.650,2026-04-22T15:40:24.533Z,16.596,7035434.357,567290.961,UTM zone 32N
63.44100154,10.34894263,-2.976,49.685,22.659,29563,0.650,2026-04-22T15:40:24.533Z,16.684,7035434.442,567290.891,UTM zone 32N
63.44100474,10.34893667,-2.926,50.041,22.361,29563,0.650,2026-04-22T15:40:24.533Z,16.734,7035434.792,567290.586,UTM zone 32N
63.44100738,10.34893187,-2.758,50.336,22.122,29563,0.650,2026-04-22T15:40:24.533Z,16.902,7035435.081,567290.340,UTM zone 32N
63.44100844,10.34892990,-2.746,50.453,22.023,29563,0.650,2026-04-22T15:40:24.533Z,16.914,7035435.197,567290.239,UTM zone 32N
63.44101374,10.34892000,-2.663,51.044,21.529,29563,0.650,2026-04-22T15:40:24.533Z,16.997,7035435.777,567289.733,UTM zone 32N
63.44101720,10.34891366,-2.489,51.430,21.213,29563,0.650,2026-04-22T15:40:24.533Z,17.171,7035436.156,567289.409,UTM zone 32N
63.44099105,10.34896041,-3.722,48.518,23.548,29564,0.700,2026-04-22T15:40:24.583Z,15.938,7035433.291,567291.802,UTM zone 32N
63.44099458,10.34895399,-3.507,48.911,23.229,29564,0.700,2026-04-22T15:40:24.583Z,16.153,7035433.679,567291.474,UTM zone 32N
63.44099808,10.34894770,-3.242,49.301,22.915,29564,0.700,2026-04-22T15:40:24.583Z,16.418,7035434.062,567291.151,UTM zone 32N
63.44100026,10.34894385,-2.999,49.544,22.724,29564,0.700,2026-04-22T15:40:24.583Z,16.661,7035434.301,567290.955,UTM zone 32N
63.44100279,10.34893916,-2.945,49.825,22.491,29564,0.700,2026-04-22T15:40:24.583Z,16.715,7035434.577,567290.715,UTM zone 32N
63.44100620,10.34893292,-2.790,50.205,22.180,29564,0.700,2026-04-22T15:40:24.583Z,16.870,7035434.951,567290.395,UTM zone 32N
63.44100913,10.34892741,-2.797,50.530,21.906,29564,0.700,2026-04-22T15:40:24.583Z,16.863,7035435.271,567290.114,UTM zone 32N
63.44101368,10.34891909,-2.573,51.037,21.492,29564,0.700,2026-04-22T15:40:24.583Z,17.087,7035435.770,567289.688,UTM zone 32N
63.44099419,10.34895380,-3.402,48.868,23.219,29565,0.750,2026-04-22T15:40:24.633Z,16.258,7035433.635,567291.465,UTM zone 32N
63.44099521,10.34895196,-3.348,48.981,23.128,29565,0.750,2026-04-22T15:40:24.633Z,16.312,7035433.746,567291.371,UTM zone 32N
63.44099707,10.34894857,-3.253,49.189,22.959,29565,0.750,2026-04-22T15:40:24.633Z,16.407,7035433.950,567291.197,UTM zone 32N
63.44099875,10.34894549,-3.199,49.375,22.806,29565,0.750,2026-04-22T15:40:24.633Z,16.461,7035434.134,567291.040,UTM zone 32N
63.44100118,10.34894119,-2.977,49.645,22.592,29565,0.750,2026-04-22T15:40:24.633Z,16.683,7035434.400,567290.820,UTM zone 32N
63.44100225,10.34893921,-2.946,49.765,22.493,29565,0.750,2026-04-22T15:40:24.633Z,16.714,7035434.518,567290.718,UTM zone 32N
63.44100602,10.34893233,-2.788,50.185,22.150,29565,0.750,2026-04-22T15:40:24.633Z,16.872,7035434.930,567290.366,UTM zone 32N
63.44100708,10.34893035,-2.783,50.303,22.052,29565,0.750,2026-04-22T15:40:24.633Z,16.877,7035435.046,567290.265,UTM zone 32N
63.44101363,10.34891831,-2.594,51.031,21.453,29565,0.750,2026-04-22T15:40:24.633Z,17.066,7035435.763,567289.649,UTM zone 32N
63.44098817,10.34896366,-3.806,48.198,23.710,29566,0.800,2026-04-22T15:40:24.683Z,15.844,7035432.975,567291.971,UTM zone 32N
63.44098966,10.34896100,-3.700,48.364,23.577,29566,0.800,2026-04-22T15:40:24.683Z,15.950,7035433.138,567291.835,UTM zone 32N
63.44099194,10.34895681,-3.634,48.618,23.369,29566,0.800,2026-04-22T15:40:24.683Z,16.016,7035433.388,567291.621,UTM zone 32N
63.44099342,10.34895426,-3.443,48.782,23.242,29566,0.800,2026-04-22T15:40:24.683Z,16.207,7035433.550,567291.490,UTM zone 32N
63.44099545,10.34895059,-3.335,49.008,23.059,29566,0.800,2026-04-22T15:40:24.683Z,16.315,7035433.772,567291.302,UTM zone 32N
63.44099686,10.34894805,-3.253,49.165,22.933,29566,0.800,2026-04-22T15:40:24.683Z,16.397,7035433.926,567291.172,UTM zone 32N
63.44099905,10.34894415,-3.082,49.409,22.739,29566,0.800,2026-04-22T15:40:24.683Z,16.568,7035434.166,567290.972,UTM zone 32N
63.44100098,10.34894070,-2.946,49.623,22.567,29566,0.800,2026-04-22T15:40:24.683Z,16.704,7035434.377,567290.796,UTM zone 32N
63.44100582,10.34893185,-2.788,50.162,22.127,29566,0.800,2026-04-22T15:40:24.683Z,16.862,7035434.907,567290.343,UTM zone 32N
63.44100761,10.34892852,-2.784,50.362,21.961,29566,0.800,2026-04-22T15:40:24.683Z,16.866,7035435.103,567290.172,UTM zone 32N
63.44101000,10.34892401,-2.821,50.628,21.737,29566,0.800,2026-04-22T15:40:24.683Z,16.829,7035435.365,567289.942,UTM zone 32N
63.44100992,10.34892449,-2.523,50.619,21.760,29566,0.800,2026-04-22T15:40:24.683Z,17.127,7035435.356,567289.966,UTM zone 32N
63.44101386,10.34891706,-2.588,51.058,21.391,29566,0.800,2026-04-22T15:40:24.683Z,17.062,7035435.788,567289.587,UTM zone 32N
63.44098791,10.34896323,-3.805,48.169,23.688,29567,0.850,2026-04-22T15:40:24.733Z,15.845,7035432.946,567291.950,UTM zone 32N
63.44099004,10.34895943,-3.671,48.406,23.500,29567,0.850,2026-04-22T15:40:24.733Z,15.979,7035433.178,567291.756,UTM zone 32N
63.44099285,10.34895451,-3.392,48.718,23.255,29567,0.850,2026-04-22T15:40:24.733Z,16.258,7035433.486,567291.504,UTM zone 32N
63.44099381,10.34895275,-3.373,48.825,23.167,29567,0.850,2026-04-22T15:40:24.733Z,16.277,7035433.591,567291.414,UTM zone 32N
63.44099667,10.34894760,-3.223,49.144,22.910,29567,0.850,2026-04-22T15:40:24.733Z,16.427,7035433.905,567291.150,UTM zone 32N
63.44099964,10.34894233,-3.000,49.474,22.648,29567,0.850,2026-04-22T15:40:24.733Z,16.650,7035434.229,567290.880,UTM zone 32N
63.44100182,10.34893835,-2.947,49.717,22.450,29567,0.850,2026-04-22T15:40:24.733Z,16.703,7035434.468,567290.676,UTM zone 32N
63.44100252,10.34893711,-2.880,49.795,22.389,29567,0.850,2026-04-22T15:40:24.733Z,16.770,7035434.545,567290.613,UTM zone 32N
63.44100590,10.34893100,-2.747,50.171,22.084,29567,0.850,2026-04-22T15:40:24.733Z,16.903,7035434.915,567290.300,UTM zone 32N
63.44100841,10.34892636,-2.735,50.451,21.853,29567,0.850,2026-04-22T15:40:24.733Z,16.915,7035435.190,567290.063,UTM zone 32N
63.44100971,10.34892416,-2.524,50.596,21.744,29567,0.850,2026-04-22T15:40:24.733Z,17.126,7035435.333,567289.950,UTM zone 32N
63.44101042,10.34892287,-2.508,50.674,21.680,29567,0.850,2026-04-22T15:40:24.733Z,17.142,7035435.410,567289.884,UTM zone 32N
63.44101280,10.34891837,-2.597,50.940,21.456,29567,0.850,2026-04-22T15:40:24.733Z,17.053,7035435.671,567289.654,UTM zone 32N
63.44098903,10.34896037,-3.724,48.293,23.546,29568,0.900,2026-04-22T15:40:24.783Z,15.916,7035433.066,567291.805,UTM zone 32N
63.44099320,10.34895306,-3.322,48.758,23.182,29568,0.900,2026-04-22T15:40:24.783Z,16.318,7035433.524,567291.430,UTM zone 32N
63.44099551,10.34894886,-3.257,49.015,22.973,29568,0.900,2026-04-22T15:40:24.783Z,16.383,7035433.777,567291.216,UTM zone 32N
63.44099773,10.34894490,-3.129,49.262,22.776,29568,0.900,2026-04-22T15:40:24.783Z,16.511,7035434.020,567291.013,UTM zone 32N
63.44099975,10.34894132,-2.972,49.487,22.598,29568,0.900,2026-04-22T15:40:24.783Z,16.668,7035434.242,567290.830,UTM zone 32N
