ping_number,pwr_up_msec,range_m,angle_deg,surveyor_y_m,surveyor_z_m,boat_x_m,boat_y_m,boat_z_m,x_sonar_m,y_sonar_m,z_sonar_m,x_boat_m,y_boat_m,z_boat_m,map_x_m,map_y_m,map_z_m,roll_rad,pitch_rad,yaw_rad_original,yaw_rad_used,altitude_m
41658,5638589,2.522001857869327,-33.000000918308665,-1.3735806920763018,-2.115128708483605,77.99776458740234,25.605960845947266,16.755352020263672,2.115128708483605,0.0,1.3735806920763018,2.1791846158923662,0.22518344505585314,1.4078323625168374,75.8171685094776,25.9067380198826,18.146782568870975,9.485677583143116e-05,0.0075181946158409,-0.2394852042198181,2.902107449369975,-1.4078323625168374
41659,5638639,2.490751852747053,-33.000000918308665,-1.3565607190222353,-2.0889202492121983,78.03016662597656,25.60998916625977,16.759925842285156,2.0889202492121983,0.0,1.3565607190222353,2.152182442917542,0.22437576008705465,1.392122711986957,75.88156613442166,25.901219250113673,18.14518407109868,-0.003508637426421,0.0028172098100185,-0.2406556457281112,2.900937007861682,-1.392122711986957
41660,5638689,2.4282518425025046,-36.00000100179127,-1.427290656223355,-1.9644969822512608,78.0782241821289,25.616374969482425,16.76382827758789,1.9644969822512608,0.0,1.427290656223355,2.031332222311325,0.22773225818137777,1.4687244840139702,76.04765591178469,25.868398517612153,18.22963891318109,-0.010499745607376,0.0002174770488636,-0.2425931990146637,2.8989994545751294,-1.4687244840139702
41661,5638739,2.4282518425025046,-33.99999866940647,-1.3578611514161862,-2.013112044594517,78.1097412109375,25.62091636657715,16.763917922973633,2.013112044594517,0.0,1.3578611514161862,2.0765264561976484,0.22443747227039337,1.3970969332137622,76.0328180569455,25.8838282833015,18.153695487729753,-0.0155878756195306,0.0017573221120983,-0.2437862902879715,2.8978063633018216,-1.3970969332137622
41662,5638789,2.3657518322579563,-36.99999875288908,-1.4237449525778585,-1.8893734521901568,78.15575408935547,25.628286361694336,16.760631561279297,1.8893734521901568,0.0,1.4237449525778585,1.9561253261656921,0.22756399636749686,1.4688305183731654,76.1826345670009,25.852767740626575,18.2070347612308,-0.0228991154581308,0.0085771875455975,-0.2451632916927337,2.8964293618970594,-1.4688305183731654
41663,5638839,2.3657518322579563,-37.99999991908148,-1.456502260669459,-1.8642378862410856,78.18585968017578,25.63350486755371,16.756488800048828,1.8642378862410856,0.0,1.456502260669459,1.9326063176589956,0.22911849855618072,1.5027315164528012,76.22335127930448,25.84765265564468,18.222219326899506,-0.0271274838596582,0.0155509049072861,-0.2457815259695053,2.895811127620288,-1.5027315164528012
41664,5638889,2.2898594615980983,-33.000000918308665,-1.247146878264652,-1.9204377151850212,78.23155975341797,25.641820907592773,16.750452041625977,1.9204377151850212,0.0,1.247146878264652,1.978597476326166,0.2191835124684665,1.2911323522505795,76.21701397734867,25.880692751088546,17.981085088068603,-0.0317676067352294,0.0265043526887893,-0.2465803623199463,2.895012291269847,-1.2911323522505795
41665,5638939,2.486734476406127,-33.99999866940647,-1.3905642241454073,-2.061596346202073,78.24658203125,25.644607543945312,16.749061584472656,2.061596346202073,0.0,1.3905642241454073,2.1265380465950594,0.2259894007131123,1.4273731749279412,76.07776829242613,25.909830649028347,18.104249071196833,-0.032946553081274,0.0297886077314615,-0.2469042390584945,2.8946884145312985,-1.4273731749279412
41666,5638989,2.486734476406127,-34.99999983559887,-1.426332293283424,-2.0370136340446283,78.307373046875,25.65508270263672,16.747425079345703,2.0370136340446283,0.0,1.426332293283424,2.1037171020015806,0.22768677894714062,1.4642511887284395,76.14716454763642,25.915837998920658,18.121107856966212,-0.035641748458147,0.0382560566067695,-0.2490381002426147,2.8925545533471784,-1.4642511887284395
41667,5639039,2.571109333075583,-30.99999858592387,-1.324219146898362,-2.203870879524512,78.32279968261719,25.65746307373047,16.749340057373047,2.203870879524512,0.0,1.324219146898362,2.265430955920054,0.2228409867011753,1.354280361769037,76.01174324945784,25.967420544945444,18.005865165939877,-0.0358256138861179,0.0388065949082374,-0.2498975247144699,2.891695128875323,-1.354280361769037
