packet_index,time_boot_ms,lat_deg,lon_deg,alt_m,relative_alt_m,heading_deg,vx_mps,vy_mps,vz_mps
798,4441527,63.4409286,10.34884,21.62,14.769,98.9,0.05,0.18,0.07
813,4441567,63.4409286,10.3488402,21.61,14.753,98.78,0.05,0.18,0.08
825,4441587,63.4409287,10.3488402,21.6,14.745,98.72,0.05,0.18,0.08
830,4441627,63.4409287,10.3488404,21.59,14.731,98.59,0.06,0.18,0.08
845,4441667,63.4409287,10.3488405,21.58,14.725,98.47,0.06,0.18,0.08
857,4441687,63.4409287,10.3488406,21.58,14.723,98.41,0.06,0.18,0.07
862,4441727,63.4409287,10.3488408,21.57,14.718,98.29,0.06,0.17,0.06
877,4441767,63.4409287,10.3488409,21.58,14.726,98.17,0.05,0.17,0.04
890,4441787,63.4409287,10.348841,21.58,14.729,98.11,0.05,0.16,0.03
894,4441827,63.4409288,10.3488411,21.59,14.737,98.0,0.04,0.16,0.01
907,4441847,63.4409288,10.3488412,21.6,14.746,97.95,0.04,0.15,0.0
921,4441887,63.4409288,10.3488413,21.62,14.762,97.85,0.03,0.15,-0.02
926,4441927,63.4409288,10.3488415,21.63,14.778,97.76,0.03,0.14,-0.05
938,4441947,63.4409288,10.3488415,21.64,14.787,97.72,0.02,0.13,-0.06
953,4441987,63.4409288,10.3488417,21.66,14.804,97.64,0.01,0.13,-0.08
958,4442027,63.4409288,10.3488418,21.68,14.821,97.56,0.01,0.12,-0.1
970,4442047,63.4409288,10.3488418,21.68,14.825,97.52,0.0,0.11,-0.11
985,4442087,63.4409288,10.3488419,21.69,14.833,97.45,0.0,0.11,-0.12
999,4442127,63.4409288,10.348842,21.7,14.842,97.38,0.0,0.1,-0.13
1003,4442147,63.4409288,10.3488421,21.69,14.837,97.35,-0.01,0.09,-0.14
1018,4442187,63.4409288,10.3488422,21.68,14.829,97.28,-0.01,0.09,-0.14
1022,4442227,63.4409288,10.3488423,21.68,14.823,97.21,-0.02,0.08,-0.14
1034,4442247,63.4409288,10.3488423,21.67,14.811,97.18,-0.02,0.07,-0.14
1049,4442287,63.4409288,10.3488424,21.65,14.79,97.1,-0.02,0.07,-0.13
1054,4442327,63.4409288,10.3488425,21.63,14.772,97.01,-0.02,0.06,-0.13
1066,4442347,63.4409287,10.3488425,21.61,14.756,96.97,-0.03,0.05,-0.12
1083,4442387,63.4409287,10.3488426,21.58,14.727,96.87,-0.03,0.04,-0.12
1088,4442427,63.4409287,10.3488426,21.56,14.702,96.78,-0.03,0.03,-0.11
1101,4442447,63.4409287,10.3488427,21.54,14.688,96.73,-0.03,0.03,-0.1
1115,4442487,63.4409287,10.3488427,21.52,14.662,96.64,-0.02,0.02,-0.1
1119,4442507,63.4409287,10.3488427,21.51,14.65,96.59,-0.02,0.01,-0.09
1133,4442547,63.4409287,10.3488427,21.49,14.63,96.5,-0.02,0.0,-0.08
1148,4442587,63.4409287,10.3488428,21.47,14.614,96.42,-0.02,-0.01,-0.07
1152,4442607,63.4409287,10.3488428,21.46,14.607,96.38,-0.02,-0.01,-0.07
1165,4442647,63.4409287,10.3488428,21.45,14.598,96.31,-0.01,-0.02,-0.06
1180,4442687,63.4409287,10.3488428,21.45,14.595,96.25,-0.01,-0.03,-0.06
1184,4442707,63.4409286,10.3488428,21.45,14.594,96.21,-0.01,-0.04,-0.06
1198,4442747,63.4409286,10.3488427,21.45,14.598,96.15,-0.01,-0.05,-0.05
1212,4442787,63.4409286,10.3488427,21.46,14.608,96.09,-0.01,-0.06,-0.05
1216,4442807,63.4409286,10.3488427,21.47,14.612,96.05,-0.01,-0.06,-0.05
1229,4442847,63.4409286,10.3488427,21.48,14.626,95.98,-0.01,-0.07,-0.05
1244,4442887,63.4409285,10.3488426,21.5,14.644,95.9,-0.01,-0.07,-0.04
1248,4442907,63.4409285,10.3488426,21.51,14.652,95.86,-0.01,-0.08,-0.04
1262,4442947,63.4409285,10.3488426,21.53,14.67,95.77,-0.02,-0.08,-0.03
1276,4442987,63.4409285,10.3488426,21.54,14.688,95.68,-0.02,-0.08,-0.02
1280,4443007,63.4409285,10.3488426,21.55,14.696,95.63,-0.02,-0.09,-0.02
1309,4443127,63.4409284,10.3488425,21.59,14.737,95.3,-0.01,-0.09,0.0
1401,4443447,63.4409282,10.3488421,21.57,14.715,94.46,0.0,-0.05,0.09
1491,4443787,63.4409281,10.3488419,21.5,14.647,93.37,-0.01,0.0,0.16
1566,4444107,63.440928,10.3488421,21.62,14.766,92.71,0.01,0.06,0.1
1653,4444447,63.4409281,10.3488428,21.67,14.814,91.92,0.0,0.14,0.0
1740,4444787,63.4409281,10.3488437,21.51,14.654,91.0,0.0,0.09,0.01
1815,4445107,63.4409281,10.3488442,21.5,14.646,90.01,-0.02,0.04,0.0
1902,4445447,63.440928,10.3488447,21.6,14.74,89.14,0.0,0.01,-0.13
1989,4445787,63.4409279,10.3488449,21.51,14.651,88.13,-0.04,-0.01,0.04
2064,4446107,63.4409277,10.3488448,21.51,14.656,87.22,-0.04,-0.05,0.05
2150,4446447,63.4409275,10.3488447,21.6,14.741,86.57,-0.03,-0.03,0.05
2238,4446787,63.4409274,10.3488449,21.66,14.803,85.97,-0.01,0.04,0.03
2313,4447107,63.4409274,10.3488455,21.65,14.793,85.02,0.02,0.1,0.0
2399,4447447,63.4409274,10.348846,21.65,14.792,84.08,0.0,0.04,-0.09
2487,4447787,63.4409273,10.3488462,21.63,14.772,83.46,-0.02,-0.01,-0.05
2562,4448107,63.4409271,10.3488461,21.63,14.772,82.71,-0.04,-0.05,0.01
2650,4448447,63.440927,10.348846,21.65,14.795,81.5,0.0,0.0,0.05
2738,4448787,63.440927,10.3488464,21.61,14.759,77.44,0.04,0.05,0.05
2813,4449107,63.4409271,10.3488468,21.62,14.766,71.71,0.1,0.03,-0.02
2899,4449447,63.4409273,10.348847,21.67,14.813,65.14,0.08,0.0,0.0
2987,4449787,63.4409275,10.3488472,21.6,14.745,58.5,0.08,0.02,0.06
3062,4450107,63.4409277,10.3488476,21.54,14.688,52.16,0.08,0.03,0.04
3148,4450447,63.4409278,10.348848,21.55,14.691,45.38,0.04,0.05,0.01
3227,4450767,63.4409278,10.3488485,21.61,14.75,39.17,0.05,0.04,-0.04
3311,4451107,63.4409279,10.3488489,21.61,14.759,32.07,0.11,0.0,-0.05
3397,4451447,63.4409282,10.348849,21.57,14.718,25.16,0.12,-0.04,0.0
3480,4451767,63.4409284,10.3488489,21.63,14.77,18.63,0.15,-0.08,0.0
3561,4452107,63.4409287,10.3488486,21.68,14.826,11.85,0.11,-0.11,-0.04
3647,4452447,63.4409289,10.3488481,21.62,14.763,5.22,0.08,-0.14,0.02
3726,4452767,63.440929,10.3488475,21.61,14.75,358.47,0.03,-0.13,0.05
3810,4453107,63.4409291,10.3488469,21.66,14.808,351.98,0.01,-0.13,0.04
3896,4453447,63.4409291,10.3488465,21.66,14.805,345.61,0.0,-0.07,0.03
3975,4453767,63.4409291,10.3488462,21.58,14.725,339.76,0.01,-0.07,0.05
4059,4454107,63.4409292,10.348846,21.56,14.702,332.96,0.04,-0.02,0.1
4145,4454447,63.4409295,10.3488462,21.61,14.758,327.19,0.11,0.0,0.0
4224,4454767,63.4409298,10.3488464,21.58,14.724,321.16,0.06,-0.08,-0.22
4310,4455107,63.4409299,10.348846,21.49,14.634,315.14,0.0,-0.17,-0.14
4396,4455447,63.4409299,10.3488449,21.52,14.669,308.91,-0.06,-0.29,-0.01
4475,4455767,63.4409298,10.3488433,21.61,14.753,302.73,-0.11,-0.3,-0.02
4559,4456107,63.4409296,10.348842,21.52,14.663,297.72,-0.08,-0.19,0.24
4645,4456447,63.4409296,10.3488416,21.54,14.68,293.53,-0.01,-0.01,0.26
4733,4456767,63.4409297,10.3488421,21.69,14.832,291.59,0.08,0.08,-0.03
4808,4457107,63.44093,10.3488428,21.55,14.698,289.98,0.15,-0.01,-0.03
4887,4457427,63.4409303,10.3488425,21.52,14.66,288.77,0.15,-0.18,-0.08
4973,4457767,63.4409305,10.3488411,21.59,14.732,289.03,0.12,-0.39,-0.13
5057,4458107,63.4409308,10.3488382,21.58,14.721,290.96,0.14,-0.55,0.0
5134,4458427,63.4409314,10.3488348,21.59,14.732,293.04,0.2,-0.64,0.06
5222,4458767,63.4409321,10.3488307,21.66,14.803,294.47,0.23,-0.67,-0.04
5306,4459107,63.440933,10.3488267,21.62,14.764,294.91,0.3,-0.61,0.08
5383,4459427,63.440934,10.3488231,21.61,14.754,294.39,0.32,-0.58,0.05
5471,4459767,63.4409351,10.3488193,21.61,14.759,293.47,0.39,-0.58,0.06
5555,4460107,63.4409363,10.3488153,21.63,14.779,291.6,0.35,-0.6,-0.11
5632,4460427,63.4409372,10.3488115,21.6,14.747,290.34,0.34,-0.62,0.0
5720,4460767,63.4409381,10.3488072,21.61,14.754,289.4,0.27,-0.63,-0.06
5804,4461107,63.4409389,10.3488028,21.61,14.753,289.03,0.26,-0.63,0.11
5881,4461427,63.4409396,10.3487989,21.62,14.765,288.3,0.22,-0.56,0.03
5969,4461767,63.4409401,10.3487955,21.6,14.747,287.27,0.18,-0.45,-0.04
6053,4462107,63.4409404,10.3487926,21.5,14.644,285.0,0.15,-0.3,0.04
6130,4462427,63.4409406,10.3487909,21.51,14.657,281.02,0.12,-0.17,-0.05
6220,4462767,63.4409406,10.3487899,21.47,14.616,276.39,0.12,-0.07,-0.01
6304,4463107,63.4409407,10.3487896,21.42,14.562,273.11,0.12,0.02,0.07
6381,4463427,63.4409406,10.3487902,21.4,14.548,273.13,0.09,0.12,0.06
6469,4463767,63.4409405,10.3487911,21.36,14.507,276.9,0.09,0.12,0.05
6552,4464087,63.4409404,10.348792,21.35,14.491,281.91,0.05,0.09,0.02
6630,4464427,63.4409401,10.3487931,21.33,14.473,287.34,0.02,0.14,0.14
6718,4464767,63.4409399,10.3487948,21.36,14.505,293.19,0.05,0.21,0.09
6801,4465087,63.4409397,10.3487965,21.39,14.539,298.89,0.02,0.22,-0.15
6879,4465427,63.4409393,10.3487982,21.42,14.564,306.01,-0.03,0.13,-0.13
6967,4465767,63.4409387,10.3487987,21.5,14.641,312.6,-0.11,-0.01,-0.07
7050,4466087,63.440938,10.3487986,21.49,14.632,318.19,-0.16,-0.05,0.11
7128,4466427,63.4409374,10.3487983,21.51,14.659,323.98,-0.16,-0.04,0.11
7216,4466767,63.4409369,10.3487984,21.61,14.757,329.96,-0.13,0.05,0.13
7299,4467087,63.4409365,10.348799,21.66,14.8,335.79,-0.1,0.14,0.08
7377,4467427,63.4409361,10.3488002,21.63,14.77,341.45,-0.06,0.2,0.0
7465,4467767,63.4409359,10.3488017,21.61,14.751,347.12,-0.05,0.19,-0.17
7548,4468087,63.4409355,10.3488025,21.65,14.797,352.71,-0.1,0.07,-0.19
7626,4468427,63.440935,10.3488026,21.69,14.836,358.29,-0.12,-0.05,-0.07
7714,4468767,63.4409345,10.3488019,21.77,14.91,3.57,-0.18,-0.17,-0.11
7797,4469087,63.4409339,10.3488006,21.78,14.921,9.32,-0.18,-0.21,0.06
7876,4469427,63.4409335,10.3487992,21.79,14.935,14.13,-0.09,-0.15,0.13
7963,4469767,63.4409334,10.3487984,21.83,14.975,18.32,0.0,-0.04,0.02
8046,4470087,63.4409336,10.3487981,21.82,14.962,20.01,0.14,0.04,-0.02
8124,4470427,63.4409337,10.3487983,21.77,14.917,19.38,0.19,0.09,0.01
8163,4470567,63.4409339,10.3487984,21.79,14.938,18.73,0.19,0.09,-0.02
8176,4470607,63.4409339,10.3487984,21.8,14.947,18.51,0.19,0.09,-0.03
8180,4470627,63.4409339,10.3487985,21.81,14.951,18.4,0.19,0.09,-0.04
8194,4470667,63.440934,10.3487985,21.81,14.959,18.21,0.19,0.09,-0.05
8207,4470707,63.440934,10.3487986,21.82,14.968,18.03,0.19,0.08,-0.07
8211,4470727,63.440934,10.3487986,21.83,14.972,17.94,0.19,0.08,-0.08
8226,4470767,63.4409341,10.3487987,21.83,14.975,17.78,0.19,0.08,-0.09
8239,4470807,63.4409341,10.3487987,21.83,14.979,17.63,0.19,0.08,-0.1
8243,4470827,63.4409341,10.3487988,21.84,14.981,17.56,0.2,0.08,-0.1
8257,4470867,63.4409341,10.3487988,21.83,14.978,17.43,0.2,0.08,-0.11
8270,4470907,63.4409342,10.3487989,21.83,14.976,17.33,0.22,0.08,-0.12
8274,4470927,63.4409342,10.3487989,21.83,14.975,17.3,0.22,0.08,-0.12
8288,4470967,63.4409343,10.348799,21.82,14.965,17.26,0.24,0.08,-0.13
8301,4471007,63.4409343,10.3487991,21.81,14.956,17.26,0.26,0.09,-0.13
8315,4471027,63.4409343,10.3487991,21.81,14.953,17.27,0.26,0.09,-0.13
8329,4471067,63.4409344,10.3487992,21.79,14.938,17.31,0.29,0.09,-0.13
8343,4471107,63.4409345,10.3487993,21.78,14.926,17.36,0.31,0.09,-0.13
8346,4471127,63.4409345,10.3487994,21.78,14.921,17.39,0.32,0.09,-0.12
8360,4471167,63.4409346,10.3487995,21.76,14.905,17.46,0.35,0.09,-0.11
8363,4471187,63.4409347,10.3487995,21.75,14.898,17.5,0.36,0.1,-0.11
8377,4471227,63.4409348,10.3487996,21.74,14.886,17.59,0.38,0.1,-0.09
8382,4471267,63.4409349,10.3487997,21.73,14.876,17.7,0.4,0.1,-0.08
8394,4471287,63.4409349,10.3487998,21.73,14.872,17.76,0.41,0.1,-0.07
8399,4471327,63.4409351,10.3487999,21.72,14.863,17.9,0.43,0.11,-0.05
8413,4471367,63.4409352,10.3488,21.72,14.863,18.07,0.45,0.11,-0.04
8429,4471387,63.4409352,10.3488,21.72,14.863,18.15,0.46,0.12,-0.03
8444,4471427,63.4409353,10.3488002,21.72,14.862,18.34,0.48,0.13,-0.01
8447,4471467,63.4409355,10.3488003,21.73,14.873,18.54,0.49,0.13,0.0
8461,4471487,63.4409356,10.3488003,21.73,14.878,18.65,0.5,0.14,0.0
8465,4471527,63.4409357,10.3488005,21.74,14.887,18.87,0.52,0.14,0.01
8479,4471567,63.4409358,10.3488006,21.76,14.907,19.08,0.54,0.15,0.02
8491,4471587,63.4409359,10.3488007,21.77,14.916,19.18,0.55,0.15,0.03
8496,4471627,63.4409361,10.3488008,21.79,14.931,19.39,0.56,0.15,0.04
8510,4471667,63.4409362,10.348801,21.81,14.957,19.58,0.58,0.15,0.04
8522,4471687,63.4409363,10.3488011,21.82,14.968,19.68,0.59,0.16,0.04
8527,4471727,63.4409365,10.3488012,21.84,14.988,19.85,0.61,0.16,0.05
8542,4471767,63.4409367,10.3488014,21.87,15.015,20.02,0.62,0.16,0.04
8554,4471787,63.4409368,10.3488015,21.88,15.027,20.1,0.63,0.17,0.04
8559,4471827,63.440937,10.3488016,21.9,15.048,20.25,0.64,0.17,0.03
8571,4471847,63.4409371,10.3488017,21.92,15.06,20.33,0.65,0.17,0.03
8585,4471887,63.4409373,10.3488019,21.94,15.082,20.48,0.66,0.17,0.01
8590,4471927,63.4409375,10.3488021,21.96,15.102,20.63,0.66,0.18,0.0
8602,4471947,63.4409376,10.3488022,21.97,15.11,20.71,0.66,0.18,-0.01
8616,4471987,63.4409378,10.3488024,21.98,15.127,20.86,0.66,0.18,-0.04
8621,4472027,63.440938,10.3488026,22.0,15.142,21.02,0.66,0.19,-0.06
8633,4472047,63.4409381,10.3488027,22.0,15.146,21.1,0.66,0.19,-0.08
8647,4472087,63.4409383,10.3488029,22.01,15.156,21.25,0.66,0.19,-0.11
8653,4472127,63.4409385,10.3488031,22.02,15.166,21.4,0.66,0.2,-0.14
8665,4472147,63.4409386,10.3488032,22.02,15.167,21.46,0.66,0.2,-0.15
8679,4472187,63.4409388,10.3488034,22.02,15.169,21.59,0.66,0.2,-0.17
8684,4472227,63.440939,10.3488036,22.03,15.172,21.69,0.66,0.2,-0.19
8696,4472247,63.4409391,10.3488037,22.02,15.168,21.73,0.66,0.2,-0.2
8710,4472287,63.4409393,10.3488039,22.02,15.162,21.8,0.66,0.2,-0.2
8715,4472327,63.4409395,10.3488042,22.01,15.158,21.85,0.66,0.2,-0.2
8727,4472347,63.4409396,10.3488043,22.01,15.15,21.87,0.66,0.2,-0.19
8743,4472387,63.4409398,10.3488045,21.99,15.135,21.91,0.66,0.21,-0.17
8748,4472427,63.44094,10.3488047,21.98,15.122,21.94,0.66,0.21,-0.14
8761,4472447,63.4409402,10.3488049,21.97,15.112,21.95,0.66,0.21,-0.13
8775,4472487,63.4409404,10.3488051,21.95,15.092,21.98,0.66,0.22,-0.09
8779,4472507,63.4409405,10.3488052,21.94,15.083,21.99,0.66,0.22,-0.07
8794,4472547,63.4409407,10.3488054,21.92,15.063,22.03,0.66,0.23,-0.03
8808,4472587,63.4409409,10.3488057,21.9,15.042,22.09,0.65,0.24,0.0
8812,4472607,63.440941,10.3488058,21.89,15.032,22.12,0.65,0.25,0.02
8825,4472647,63.4409412,10.3488061,21.87,15.015,22.2,0.64,0.26,0.05
8839,4472687,63.4409414,10.3488063,21.86,15.001,22.26,0.64,0.27,0.08
8843,4472707,63.4409415,10.3488065,21.85,14.994,22.29,0.64,0.28,0.08
8856,4472747,63.4409417,10.3488068,21.84,14.986,22.32,0.63,0.28,0.09
8871,4472787,63.4409419,10.348807,21.84,14.984,22.32,0.63,0.29,0.09
8875,4472807,63.440942,10.3488072,21.84,14.983,22.3,0.63,0.29,0.08
8888,4472847,63.4409422,10.3488075,21.84,14.989,22.26,0.62,0.29,0.06
8902,4472887,63.4409424,10.3488078,21.86,15.002,22.19,0.62,0.29,0.03
8906,4472907,63.4409425,10.3488079,21.86,15.008,22.15,0.62,0.29,0.02
8919,4472947,63.4409427,10.3488082,21.88,15.025,22.07,0.61,0.29,0.0
8933,4472987,63.4409429,10.3488085,21.9,15.048,21.98,0.61,0.29,-0.04
8937,4473007,63.440943,10.3488086,21.91,15.058,21.94,0.61,0.29,-0.05
8950,4473047,63.4409432,10.3488089,21.94,15.08,21.85,0.61,0.29,-0.08
8964,4473087,63.4409434,10.3488092,21.96,15.103,21.75,0.62,0.3,-0.1
8969,4473107,63.4409435,10.3488094,21.97,15.113,21.7,0.62,0.3,-0.1
8982,4473147,63.4409437,10.3488097,21.99,15.13,21.59,0.63,0.3,-0.1
8987,4473167,63.4409438,10.3488098,21.99,15.137,21.53,0.63,0.3,-0.1
9000,4473207,63.440944,10.3488101,22.0,15.149,21.4,0.64,0.31,-0.09
9013,4473247,63.4409442,10.3488104,22.01,15.155,21.25,0.65,0.31,-0.06
9018,4473267,63.4409443,10.3488106,22.01,15.156,21.17,0.66,0.32,-0.04
9031,4473307,63.4409445,10.3488109,22.01,15.156,20.99,0.67,0.32,0.0
9044,4473347,63.4409448,10.3488112,22.01,15.151,20.81,0.68,0.33,0.03
9049,4473367,63.4409449,10.3488114,22.0,15.146,20.71,0.68,0.34,0.05
9064,4473407,63.4409451,10.3488117,21.99,15.136,20.51,0.69,0.34,0.1
9079,4473447,63.4409453,10.348812,21.98,15.126,20.3,0.69,0.35,0.14
9083,4473467,63.4409454,10.3488122,21.98,15.12,20.2,0.7,0.36,0.16
9096,4473507,63.4409457,10.3488125,21.96,15.109,19.98,0.7,0.37,0.19
9110,4473547,63.4409459,10.3488129,21.96,15.1,19.78,0.7,0.38,0.21
9115,4473567,63.440946,10.348813,21.95,15.098,19.68,0.7,0.39,0.21
9128,4473607,63.4409463,10.3488134,21.95,15.092,19.47,0.7,0.4,0.21
9142,4473647,63.4409465,10.3488138,21.95,15.091,19.26,0.7,0.41,0.19
9146,4473667,63.4409466,10.348814,21.95,15.093,19.15,0.7,0.42,0.18
9159,4473707,63.4409469,10.3488144,21.95,15.097,18.92,0.69,0.43,0.15
9172,4473747,63.4409471,10.3488148,21.96,15.104,18.67,0.69,0.44,0.12
9178,4473767,63.4409472,10.348815,21.97,15.11,18.53,0.69,0.44,0.1
9191,4473807,63.4409474,10.3488154,21.98,15.122,18.25,0.69,0.44,0.06
9195,4473827,63.4409476,10.3488156,21.98,15.127,18.1,0.69,0.45,0.04
9209,4473867,63.4409478,10.348816,22.0,15.14,17.79,0.7,0.45,0.0
9222,4473907,63.440948,10.3488164,22.01,15.153,17.46,0.7,0.45,-0.02
9226,4473927,63.4409482,10.3488166,22.01,15.159,17.28,0.7,0.45,-0.04
9240,4473967,63.4409484,10.348817,22.02,15.166,16.9,0.71,0.45,-0.06
9253,4474007,63.4409486,10.3488174,22.03,15.173,16.49,0.72,0.44,-0.06
9257,4474027,63.4409487,10.3488176,22.03,15.176,16.28,0.72,0.44,-0.07
9271,4474067,63.440949,10.348818,22.03,15.173,15.81,0.72,0.44,-0.06
9285,4474107,63.4409492,10.3488184,22.03,15.17,15.36,0.72,0.43,-0.06
9289,4474127,63.4409494,10.3488186,22.02,15.168,15.14,0.72,0.43,-0.06
9303,4474167,63.4409496,10.3488189,22.01,15.156,14.7,0.72,0.42,-0.06
9316,4474207,63.4409498,10.3488193,22.0,15.146,14.27,0.71,0.42,-0.06
9320,4474227,63.4409499,10.3488194,22.0,15.142,14.05,0.7,0.42,-0.06
9334,4474267,63.4409501,10.3488198,21.98,15.128,13.62,0.69,0.41,-0.07
9347,4474307,63.4409504,10.3488201,21.97,15.117,13.19,0.69,0.41,-0.08
9351,4474327,63.4409505,10.3488203,21.97,15.112,12.97,0.68,0.4,-0.09
9365,4474367,63.4409507,10.3488206,21.96,15.103,12.5,0.68,0.39,-0.1
9380,4474407,63.4409509,10.348821,21.95,15.095,12.02,0.67,0.38,-0.12
9394,4474427,63.440951,10.3488211,21.95,15.093,11.77,0.67,0.38,-0.13
9399,4474467,63.4409512,10.3488215,21.94,15.089,11.26,0.67,0.37,-0.14
9411,4474487,63.4409513,10.3488216,21.94,15.087,10.99,0.66,0.36,-0.14
9417,4474527,63.4409515,10.3488219,21.94,15.086,10.44,0.66,0.35,-0.15
9431,4474567,63.4409518,10.3488223,21.94,15.085,9.88,0.65,0.34,-0.15
9443,4474587,63.4409519,10.3488224,21.94,15.085,9.6,0.64,0.33,-0.16
9448,4474627,63.4409521,10.3488227,21.94,15.085,9.05,0.63,0.32,-0.16
9462,4474667,63.4409523,10.348823,21.94,15.086,8.51,0.62,0.31,-0.16
9474,4474687,63.4409524,10.3488231,21.94,15.087,8.26,0.61,0.31,-0.17
9479,4474727,63.4409526,10.3488234,21.94,15.089,7.75,0.6,0.3,-0.17
9494,4474767,63.4409528,10.3488237,21.95,15.09,7.27,0.59,0.28,-0.17
9506,4474787,63.4409529,10.3488238,21.95,15.09,7.03,0.58,0.28,-0.16
9511,4474827,63.4409531,10.348824,21.95,15.092,6.59,0.58,0.27,-0.17
9525,4474867,63.4409533,10.3488243,21.95,15.094,6.21,0.57,0.25,-0.16
9537,4474887,63.4409534,10.3488244,21.95,15.095,6.03,0.57,0.25,-0.17
9542,4474927,63.4409536,10.3488246,21.95,15.098,5.72,0.57,0.23,-0.16
9556,4474967,63.4409538,10.3488248,21.96,15.102,5.47,0.57,0.22,-0.16
9568,4474987,63.4409539,10.3488249,21.96,15.103,5.36,0.57,0.21,-0.16
9573,4475027,63.4409541,10.348825,21.96,15.107,5.18,0.57,0.2,-0.15
9587,4475067,63.4409543,10.3488252,21.97,15.112,5.04,0.58,0.18,-0.14
9600,4475087,63.4409544,10.3488253,21.97,15.115,4.98,0.59,0.17,-0.13
9605,4475127,63.4409546,10.3488254,21.98,15.12,4.88,0.6,0.16,-0.11
9617,4475147,63.4409547,10.3488255,21.98,15.122,4.84,0.6,0.16,-0.1
9631,4475187,63.4409549,10.3488256,21.98,15.126,4.77,0.61,0.15,-0.07
9636,4475227,63.4409551,10.3488257,21.98,15.128,4.73,0.62,0.15,-0.04
9648,4475247,63.4409553,10.3488257,21.99,15.13,4.73,0.63,0.15,-0.02
9662,4475287,63.4409555,10.3488258,21.99,15.133,4.73,0.64,0.15,0.01
9667,4475327,63.4409557,10.3488259,21.99,15.133,4.76,0.64,0.15,0.04
9679,4475347,63.4409558,10.348826,21.99,15.134,4.78,0.65,0.15,0.06
9695,4475387,63.4409561,10.3488261,21.99,15.135,4.82,0.65,0.16,0.09
9710,4475427,63.4409563,10.3488262,21.99,15.134,4.87,0.65,0.16,0.12
9713,4475447,63.4409564,10.3488263,21.99,15.137,4.9,0.65,0.17,0.13
9727,4475487,63.4409567,10.3488264,22.0,15.14,4.95,0.65,0.17,0.14
9733,4475527,63.4409569,10.3488265,22.0,15.141,5.0,0.65,0.18,0.14
9745,4475547,63.440957,10.3488266,22.0,15.146,5.03,0.65,0.18,0.13
9759,4475587,63.4409573,10.3488267,22.01,15.154,5.08,0.65,0.19,0.12
9764,4475627,63.4409575,10.3488269,22.02,15.161,5.14,0.65,0.2,0.1
