latitude,longitude,altitude (m),northing (local m),easting (local m),ping number,elapsed (s),datetime,altitude (m above MSL),northing (UTM m),easting (UTM m),coordinate projection
63.44059106,10.34851140,-2.790,3.945,1.156,35626,0.050,2026-04-22T15:58:11.899Z,"",7035388.259,567270.344,UTM zone 32N
63.44058454,10.34850711,-2.635,3.218,0.942,35626,0.050,2026-04-22T15:58:11.899Z,"",7035387.528,567270.146,UTM zone 32N
63.44059114,10.34851177,-2.768,3.954,1.175,35627,0.100,2026-04-22T15:58:11.949Z,"",7035388.269,567270.362,UTM zone 32N
63.44058462,10.34850746,-2.618,3.227,0.960,35627,0.100,2026-04-22T15:58:11.949Z,"",7035387.538,567270.163,UTM zone 32N
63.44059088,10.34851158,-2.814,3.925,1.166,35628,0.150,2026-04-22T15:58:11.999Z,"",7035388.239,567270.354,UTM zone 32N
63.44058437,10.34850733,-2.655,3.198,0.954,35628,0.150,2026-04-22T15:58:11.999Z,"",7035387.509,567270.157,UTM zone 32N
63.44096343,10.34886039,-2.785,45.452,18.574,35629,0.200,2026-04-22T15:58:12.049Z,18.925,7035430.110,567286.878,UTM zone 32N
63.44095698,10.34885613,-2.544,44.734,18.361,35629,0.200,2026-04-22T15:58:12.049Z,19.166,7035429.387,567286.681,UTM zone 32N
63.44096359,10.34886066,-2.756,45.471,18.587,35630,0.250,2026-04-22T15:58:12.099Z,18.954,7035430.128,567286.891,UTM zone 32N
63.44095674,10.34885620,-2.579,44.706,18.365,35630,0.250,2026-04-22T15:58:12.099Z,19.131,7035429.360,567286.685,UTM zone 32N
63.44096326,10.34886098,-2.805,45.434,18.603,35631,0.300,2026-04-22T15:58:12.149Z,18.905,7035430.092,567286.908,UTM zone 32N
63.44096337,10.34886110,-2.789,45.445,18.609,35632,0.350,2026-04-22T15:58:12.199Z,18.921,7035430.104,567286.914,UTM zone 32N
63.44096215,10.34886066,-2.790,45.310,18.587,35633,0.400,2026-04-22T15:58:12.249Z,18.920,7035429.967,567286.894,UTM zone 32N
63.44096171,10.34886025,-2.866,45.261,18.567,35634,0.450,2026-04-22T15:58:12.299Z,18.844,7035429.918,567286.875,UTM zone 32N
63.44096201,10.34886029,-2.908,45.294,18.569,35635,0.480,2026-04-22T15:58:12.329Z,18.792,7035429.952,567286.876,UTM zone 32N
63.44096191,10.34885965,-2.939,45.283,18.537,35636,0.550,2026-04-22T15:58:12.399Z,18.761,7035429.940,567286.845,UTM zone 32N
63.44096221,10.34885955,-2.917,45.316,18.532,35637,0.600,2026-04-22T15:58:12.449Z,18.783,7035429.973,567286.839,UTM zone 32N
63.44096248,10.34885881,-2.894,45.347,18.495,35638,0.650,2026-04-22T15:58:12.499Z,18.806,7035430.003,567286.801,UTM zone 32N
63.44096290,10.34885873,-2.999,45.394,18.491,35639,0.700,2026-04-22T15:58:12.549Z,18.701,7035430.050,567286.796,UTM zone 32N
63.44096328,10.34885800,-2.973,45.427,18.451,35640,0.750,2026-04-22T15:58:12.599Z,18.727,7035430.091,567286.759,UTM zone 32N
63.44095747,10.34885466,-2.860,44.780,18.285,35640,0.750,2026-04-22T15:58:12.599Z,18.840,7035429.440,567286.606,UTM zone 32N
63.44096311,10.34885761,-3.007,45.409,18.432,35641,0.800,2026-04-22T15:58:12.649Z,18.693,7035430.072,567286.740,UTM zone 32N
63.44095655,10.34885383,-2.716,44.678,18.243,35641,0.800,2026-04-22T15:58:12.649Z,18.984,7035429.337,567286.567,UTM zone 32N
63.44095685,10.34885345,-2.761,44.711,18.224,35642,0.850,2026-04-22T15:58:12.699Z,18.919,7035429.369,567286.547,UTM zone 32N
63.44095727,10.34885352,-2.709,44.758,18.228,35643,0.900,2026-04-22T15:58:12.749Z,18.971,7035429.416,567286.550,UTM zone 32N
63.44095617,10.34885248,-2.589,44.636,18.176,35644,0.950,2026-04-22T15:58:12.799Z,19.091,7035429.293,567286.500,UTM zone 32N
63.44100253,10.34887729,-5.293,49.796,19.411,35645,1.000,2026-04-22T15:58:12.849Z,16.387,7035434.483,567287.629,UTM zone 32N
63.44096580,10.34885762,-2.985,45.707,18.432,35645,1.000,2026-04-22T15:58:12.849Z,18.695,7035430.371,567286.734,UTM zone 32N
63.44095632,10.34885253,-2.573,44.652,18.178,35645,1.000,2026-04-22T15:58:12.849Z,19.107,7035429.309,567286.502,UTM zone 32N
63.44095672,10.34885255,-2.568,44.696,18.180,35646,1.050,2026-04-22T15:58:12.899Z,19.112,7035429.354,567286.503,UTM zone 32N
63.44095692,10.34885272,-2.541,44.719,18.188,35647,1.100,2026-04-22T15:58:12.949Z,19.139,7035429.377,567286.511,UTM zone 32N
63.44096203,10.34885536,-2.842,45.288,18.320,35648,1.150,2026-04-22T15:58:12.999Z,18.838,7035429.949,567286.630,UTM zone 32N
63.44095669,10.34885255,-2.565,44.693,18.179,35648,1.150,2026-04-22T15:58:12.999Z,19.115,7035429.350,567286.503,UTM zone 32N
63.44096219,10.34885555,-2.916,45.306,18.329,35649,1.200,2026-04-22T15:58:13.049Z,18.714,7035429.966,567286.639,UTM zone 32N
63.44096613,10.34885755,-2.991,45.744,18.429,35650,1.250,2026-04-22T15:58:13.099Z,18.639,7035430.408,567286.730,UTM zone 32N
63.44095656,10.34885253,-2.576,44.679,18.179,35650,1.250,2026-04-22T15:58:13.099Z,19.054,7035429.336,567286.502,UTM zone 32N
63.44100390,10.34887753,-5.113,49.949,19.423,35651,1.300,2026-04-22T15:58:13.149Z,16.517,7035434.637,567287.638,UTM zone 32N
63.44100347,10.34887696,-5.268,49.901,19.395,35652,1.350,2026-04-22T15:58:13.199Z,16.362,7035434.588,567287.610,UTM zone 32N
63.44100346,10.34887705,-5.273,49.900,19.399,35653,1.400,2026-04-22T15:58:13.249Z,16.357,7035434.587,567287.615,UTM zone 32N
63.44100413,10.34887679,-5.133,49.974,19.386,35654,1.450,2026-04-22T15:58:13.299Z,16.497,7035434.661,567287.601,UTM zone 32N
63.44097291,10.34886072,-3.505,46.499,18.587,35654,1.450,2026-04-22T15:58:13.299Z,18.125,7035431.167,567286.872,UTM zone 32N
63.44095685,10.34885245,-2.579,44.711,18.175,35654,1.450,2026-04-22T15:58:13.299Z,19.051,7035429.369,567286.497,UTM zone 32N
63.44100306,10.34887638,-5.310,49.855,19.366,35655,1.480,2026-04-22T15:58:13.329Z,16.360,7035434.541,567287.582,UTM zone 32N
63.44096570,10.34885678,-3.097,45.696,18.390,35656,1.550,2026-04-22T15:58:13.399Z,18.573,7035430.359,567286.693,UTM zone 32N
63.44095659,10.34885217,-2.602,44.683,18.161,35656,1.550,2026-04-22T15:58:13.399Z,19.068,7035429.339,567286.484,UTM zone 32N
63.44096475,10.34885622,-2.933,45.591,18.362,35657,1.600,2026-04-22T15:58:13.449Z,18.737,7035430.253,567286.667,UTM zone 32N
63.44096466,10.34885592,-2.951,45.581,18.347,35658,1.650,2026-04-22T15:58:13.499Z,18.719,7035430.243,567286.652,UTM zone 32N
63.44096209,10.34885464,-2.947,45.295,18.284,35658,1.650,2026-04-22T15:58:13.499Z,18.723,7035429.955,567286.594,UTM zone 32N
63.44095636,10.34885178,-2.623,44.657,18.141,35658,1.650,2026-04-22T15:58:13.499Z,19.047,7035429.314,567286.465,UTM zone 32N
63.44100643,10.34887670,-5.748,50.230,19.382,35659,1.700,2026-04-22T15:58:13.549Z,15.922,7035434.917,567287.591,UTM zone 32N
63.44095652,10.34885167,-2.681,44.675,18.136,35660,1.750,2026-04-22T15:58:13.599Z,18.989,7035429.331,567286.459,UTM zone 32N
63.44100388,10.34887508,-5.235,49.947,19.301,35661,1.800,2026-04-22T15:58:13.649Z,16.435,7035434.632,567287.516,UTM zone 32N
63.44095652,10.34885167,-2.701,44.674,18.136,35661,1.800,2026-04-22T15:58:13.649Z,18.969,7035429.330,567286.459,UTM zone 32N
63.44100365,10.34887464,-5.265,49.921,19.279,35662,1.850,2026-04-22T15:58:13.699Z,16.445,7035434.606,567287.495,UTM zone 32N
63.44100349,10.34887474,-5.289,49.903,19.284,35663,1.900,2026-04-22T15:58:13.749Z,16.421,7035434.588,567287.500,UTM zone 32N
63.44102552,10.34888462,-6.637,52.356,19.776,35665,1.980,2026-04-22T15:58:13.829Z,15.043,7035437.052,567287.941,UTM zone 32N
63.44102635,10.34888515,-6.453,52.448,19.802,35666,2.020,2026-04-22T15:58:13.869Z,15.227,7035437.145,567287.965,UTM zone 32N
63.44102632,10.34888506,-6.459,52.444,19.798,35667,2.080,2026-04-22T15:58:13.929Z,15.221,7035437.142,567287.961,UTM zone 32N
63.44102626,10.34888534,-6.457,52.437,19.812,35668,2.120,2026-04-22T15:58:13.969Z,15.223,7035437.135,567287.975,UTM zone 32N
63.44102628,10.34888544,-6.451,52.440,19.817,35669,2.180,2026-04-22T15:58:14.029Z,15.229,7035437.138,567287.980,UTM zone 32N
63.44102641,10.34888590,-6.444,52.454,19.840,35670,2.220,2026-04-22T15:58:14.069Z,15.246,7035437.153,567288.003,UTM zone 32N
63.44096384,10.34885604,-2.918,45.489,18.354,35671,2.280,2026-04-22T15:58:14.129Z,18.782,7035430.151,567286.660,UTM zone 32N
63.44102739,10.34888629,-6.184,52.564,19.859,35672,2.320,2026-04-22T15:58:14.169Z,15.526,7035437.263,567288.020,UTM zone 32N
63.44096376,10.34885615,-2.877,45.481,18.359,35673,2.380,2026-04-22T15:58:14.229Z,18.843,7035430.142,567286.666,UTM zone 32N
63.44102716,10.34888565,-6.326,52.538,19.827,35674,2.420,2026-04-22T15:58:14.269Z,15.394,7035437.236,567287.988,UTM zone 32N
63.44102749,10.34888475,-6.287,52.574,19.782,35675,2.480,2026-04-22T15:58:14.329Z,15.443,7035437.272,567287.943,UTM zone 32N
63.44102805,10.34888385,-6.264,52.637,19.738,35676,2.520,2026-04-22T15:58:14.369Z,15.466,7035437.333,567287.897,UTM zone 32N
63.44096478,10.34885514,-2.750,45.594,18.308,35677,2.580,2026-04-22T15:58:14.429Z,18.980,7035430.254,567286.613,UTM zone 32N
63.44102884,10.34887895,-6.140,52.725,19.494,35679,2.680,2026-04-22T15:58:14.529Z,15.570,7035437.416,567287.650,UTM zone 32N
63.44100482,10.34886823,-5.025,50.052,18.960,35680,2.720,2026-04-22T15:58:14.569Z,16.665,7035434.730,567287.172,UTM zone 32N
63.44100507,10.34886692,-5.004,50.079,18.895,35681,2.780,2026-04-22T15:58:14.629Z,16.666,7035434.755,567287.106,UTM zone 32N
63.44102816,10.34887372,-6.218,52.650,19.233,35682,2.820,2026-04-22T15:58:14.669Z,15.432,7035437.336,567287.391,UTM zone 32N
63.44100469,10.34886465,-4.927,50.037,18.782,35683,2.880,2026-04-22T15:58:14.729Z,16.693,7035434.711,567286.994,UTM zone 32N
63.44095714,10.34884879,-2.489,44.744,17.992,35684,2.920,2026-04-22T15:58:14.769Z,19.121,7035429.397,567286.314,UTM zone 32N
63.44095718,10.34884872,-2.489,44.748,17.989,35685,2.980,2026-04-22T15:58:14.829Z,19.101,7035429.402,567286.310,UTM zone 32N
63.44096309,10.34885056,-2.799,45.406,18.081,35686,3.020,2026-04-22T15:58:14.869Z,18.781,7035430.062,567286.389,UTM zone 32N
63.44095528,10.34884816,-2.409,44.536,17.961,35686,3.020,2026-04-22T15:58:14.869Z,19.171,7035429.189,567286.287,UTM zone 32N
63.44100407,10.34886298,-5.088,49.968,18.699,35687,3.080,2026-04-22T15:58:14.929Z,16.482,7035434.640,567286.912,UTM zone 32N
63.44100416,10.34886332,-5.105,49.978,18.715,35688,3.120,2026-04-22T15:58:14.969Z,16.475,7035434.651,567286.928,UTM zone 32N
63.44100365,10.34886350,-5.071,49.921,18.724,35689,3.180,2026-04-22T15:58:15.029Z,16.519,7035434.594,567286.939,UTM zone 32N
63.44100463,10.34886452,-5.127,50.030,18.776,35690,3.250,2026-04-22T15:58:15.099Z,16.473,7035434.704,567286.987,UTM zone 32N
63.44100362,10.34886437,-5.037,49.917,18.768,35691,3.280,2026-04-22T15:58:15.129Z,16.593,7035434.591,567286.982,UTM zone 32N
63.44095734,10.34885023,-2.588,44.766,18.064,35691,3.280,2026-04-22T15:58:15.129Z,19.042,7035429.421,567286.385,UTM zone 32N
63.44095782,10.34885078,-2.522,44.819,18.092,35692,3.350,2026-04-22T15:58:15.199Z,19.118,7035429.474,567286.412,UTM zone 32N
63.44100407,10.34886510,-4.990,49.968,18.804,35693,3.380,2026-04-22T15:58:15.229Z,16.690,7035434.643,567287.017,UTM zone 32N
63.44100424,10.34886545,-4.959,49.986,18.822,35694,3.450,2026-04-22T15:58:15.299Z,16.721,7035434.661,567287.034,UTM zone 32N
63.44100425,10.34886522,-4.920,49.988,18.810,35695,3.480,2026-04-22T15:58:15.329Z,16.770,7035434.662,567287.023,UTM zone 32N
63.44100360,10.34886512,-5.043,49.915,18.805,35696,3.550,2026-04-22T15:58:15.399Z,16.647,7035434.589,567287.020,UTM zone 32N
63.44100393,10.34886481,-5.041,49.952,18.790,35697,3.580,2026-04-22T15:58:15.429Z,16.639,7035434.626,567287.003,UTM zone 32N
63.44100345,10.34886452,-4.996,49.899,18.775,35698,3.650,2026-04-22T15:58:15.499Z,16.674,7035434.573,567286.990,UTM zone 32N
63.44100379,10.34886401,-5.014,49.937,18.750,35699,3.680,2026-04-22T15:58:15.529Z,16.616,7035434.610,567286.964,UTM zone 32N
63.44100295,10.34886360,-5.167,49.843,18.730,35700,3.750,2026-04-22T15:58:15.599Z,16.443,7035434.516,567286.946,UTM zone 32N
63.44100310,10.34886306,-5.195,49.860,18.703,35701,3.780,2026-04-22T15:58:15.629Z,16.365,7035434.532,567286.918,UTM zone 32N
63.44100298,10.34886292,-5.214,49.847,18.696,35702,3.850,2026-04-22T15:58:15.699Z,16.326,7035434.519,567286.911,UTM zone 32N
63.44100261,10.34886248,-5.224,49.806,18.674,35703,3.900,2026-04-22T15:58:15.749Z,16.286,7035434.477,567286.891,UTM zone 32N
63.44100243,10.34886237,-5.252,49.786,18.668,35704,3.950,2026-04-22T15:58:15.799Z,16.238,7035434.457,567286.885,UTM zone 32N
63.44100245,10.34886229,-5.298,49.788,18.664,35705,4.000,2026-04-22T15:58:15.849Z,16.162,7035434.459,567286.881,UTM zone 32N
63.44100225,10.34886236,-5.327,49.766,18.668,35706,4.050,2026-04-22T15:58:15.899Z,16.123,7035434.437,567286.885,UTM zone 32N
63.44100184,10.34886233,-5.339,49.720,18.666,35707,4.100,2026-04-22T15:58:15.949Z,16.111,7035434.391,567286.884,UTM zone 32N
63.44100167,10.34886247,-5.363,49.701,18.673,35708,4.150,2026-04-22T15:58:15.999Z,16.087,7035434.372,567286.892,UTM zone 32N
63.44100257,10.34886265,-5.253,49.801,18.683,35709,4.200,2026-04-22T15:58:16.049Z,16.217,7035434.473,567286.899,UTM zone 32N
63.44100247,10.34886264,-5.267,49.789,18.682,35710,4.250,2026-04-22T15:58:16.099Z,16.213,7035434.461,567286.899,UTM zone 32N
63.44100327,10.34886261,-5.336,49.878,18.680,35711,4.300,2026-04-22T15:58:16.149Z,16.174,7035434.550,567286.895,UTM zone 32N
63.44100268,10.34886218,-5.303,49.813,18.659,35712,4.350,2026-04-22T15:58:16.199Z,16.227,7035434.484,567286.875,UTM zone 32N
63.44100283,10.34886168,-5.322,49.830,18.634,35713,4.400,2026-04-22T15:58:16.249Z,16.228,7035434.501,567286.850,UTM zone 32N
63.44100333,10.34886126,-5.366,49.885,18.613,35714,4.450,2026-04-22T15:58:16.299Z,16.184,7035434.555,567286.828,UTM zone 32N
63.44100325,10.34886059,-5.376,49.877,18.580,35715,4.480,2026-04-22T15:58:16.329Z,16.214,7035434.546,567286.795,UTM zone 32N
63.44100248,10.34885966,-5.339,49.791,18.534,35716,4.520,2026-04-22T15:58:16.369Z,16.251,7035434.459,567286.750,UTM zone 32N
63.44100237,10.34885900,-5.360,49.778,18.501,35717,4.600,2026-04-22T15:58:16.449Z,16.230,7035434.446,567286.717,UTM zone 32N
63.44100243,10.34885842,-5.401,49.785,18.472,35718,4.620,2026-04-22T15:58:16.469Z,16.189,7035434.452,567286.688,UTM zone 32N
63.44100224,10.34885787,-5.435,49.763,18.444,35719,4.700,2026-04-22T15:58:16.549Z,16.155,7035434.430,567286.661,UTM zone 32N
63.44100267,10.34885741,-5.315,49.812,18.422,35720,4.720,2026-04-22T15:58:16.569Z,16.275,7035434.478,567286.637,UTM zone 32N
63.44100349,10.34885712,-5.437,49.904,18.407,35721,4.800,2026-04-22T15:58:16.649Z,16.153,7035434.570,567286.621,UTM zone 32N
63.44095661,10.34884781,-2.743,44.685,17.944,35721,4.800,2026-04-22T15:58:16.649Z,18.847,7035429.337,567286.267,UTM zone 32N
63.44100226,10.34885662,-5.419,49.766,18.382,35722,4.820,2026-04-22T15:58:16.669Z,16.151,7035434.431,567286.599,UTM zone 32N
63.44100286,10.34885621,-5.316,49.833,18.362,35723,4.900,2026-04-22T15:58:16.749Z,16.254,7035434.498,567286.577,UTM zone 32N
63.44100302,10.34885560,-5.378,49.851,18.331,35724,4.920,2026-04-22T15:58:16.769Z,16.192,7035434.515,567286.546,UTM zone 32N
63.44095694,10.34884707,-2.689,44.721,17.907,35725,5.000,2026-04-22T15:58:16.849Z,18.881,7035429.373,567286.229,UTM zone 32N
63.44095690,10.34884693,-2.691,44.716,17.900,35726,5.050,2026-04-22T15:58:16.899Z,18.879,7035429.368,567286.222,UTM zone 32N
63.44095692,10.34884680,-2.689,44.719,17.893,35727,5.100,2026-04-22T15:58:16.949Z,18.881,7035429.370,567286.215,UTM zone 32N
63.44095423,10.34884636,-2.615,44.419,17.872,35727,5.100,2026-04-22T15:58:16.949Z,18.955,7035429.070,567286.200,UTM zone 32N
63.44100472,10.34885321,-5.084,50.040,18.212,35728,5.150,2026-04-22T15:58:16.999Z,16.486,7035434.702,567286.423,UTM zone 32N
63.44100536,10.34885349,-5.077,50.112,18.226,35729,5.200,2026-04-22T15:58:17.049Z,16.423,7035434.774,567286.435,UTM zone 32N
63.44100529,10.34885259,-4.998,50.103,18.181,35730,5.250,2026-04-22T15:58:17.099Z,16.502,7035434.765,567286.391,UTM zone 32N
63.44095756,10.34884610,-2.585,44.790,17.859,35730,5.250,2026-04-22T15:58:17.099Z,18.915,7035429.440,567286.179,UTM zone 32N
63.44101594,10.34885412,-5.825,51.289,18.258,35731,5.300,2026-04-22T15:58:17.149Z,15.675,7035435.953,567286.442,UTM zone 32N
63.44101684,10.34885359,-5.793,51.389,18.232,35732,5.350,2026-04-22T15:58:17.199Z,15.707,7035436.052,567286.414,UTM zone 32N
63.44101624,10.34885325,-5.853,51.322,18.214,35734,5.450,2026-04-22T15:58:17.299Z,15.647,7035435.985,567286.398,UTM zone 32N
63.44101646,10.34885371,-5.842,51.347,18.237,35735,5.500,2026-04-22T15:58:17.349Z,15.778,7035436.011,567286.420,UTM zone 32N
63.44101647,10.34885330,-5.844,51.348,18.217,35736,5.550,2026-04-22T15:58:17.399Z,15.776,7035436.011,567286.400,UTM zone 32N
63.44101623,10.34885347,-5.854,51.322,18.226,35737,5.600,2026-04-22T15:58:17.449Z,15.766,7035435.985,567286.409,UTM zone 32N
63.44100448,10.34885144,-5.109,50.013,18.125,35738,5.650,2026-04-22T15:58:17.499Z,16.511,7035434.673,567286.335,UTM zone 32N
63.44095714,10.34884611,-2.642,44.744,17.859,35739,5.700,2026-04-22T15:58:17.549Z,18.978,7035429.394,567286.181,UTM zone 32N
63.44095751,10.34884588,-2.593,44.785,17.847,35740,5.750,2026-04-22T15:58:17.599Z,19.027,7035429.435,567286.168,UTM zone 32N
63.44096686,10.34884683,-3.065,45.825,17.895,35741,5.800,2026-04-22T15:58:17.649Z,18.555,7035430.477,567286.194,UTM zone 32N
63.44095704,10.34884583,-2.555,44.733,17.845,35741,5.800,2026-04-22T15:58:17.649Z,19.065,7035429.383,567286.167,UTM zone 32N
63.44095443,10.34884559,-2.497,44.442,17.833,35741,5.800,2026-04-22T15:58:17.649Z,19.123,7035429.092,567286.161,UTM zone 32N
63.44100481,10.34885027,-4.979,50.050,18.066,35742,5.850,2026-04-22T15:58:17.699Z,16.691,7035434.709,567286.276,UTM zone 32N
63.44096769,10.34884654,-2.933,45.918,17.881,35744,5.950,2026-04-22T15:58:17.799Z,18.737,7035430.570,567286.177,UTM zone 32N
63.44101721,10.34885029,-5.530,51.431,18.067,35745,6.000,2026-04-22T15:58:17.849Z,16.140,7035436.091,567286.248,UTM zone 32N
63.44095938,10.34884570,-2.591,44.992,17.839,35746,6.050,2026-04-22T15:58:17.899Z,19.079,7035429.643,567286.155,UTM zone 32N
63.44096190,10.34884552,-2.669,45.274,17.830,35749,6.200,2026-04-22T15:58:18.049Z,18.841,7035429.924,567286.140,UTM zone 32N
63.44101642,10.34884705,-5.709,51.343,17.906,35750,6.250,2026-04-22T15:58:18.099Z,15.801,7035435.999,567286.088,UTM zone 32N
63.44101523,10.34884702,-5.860,51.210,17.904,35751,6.300,2026-04-22T15:58:18.149Z,15.650,7035435.867,567286.089,UTM zone 32N
63.44101509,10.34884586,-5.888,51.195,17.847,35752,6.350,2026-04-22T15:58:18.199Z,15.622,7035435.850,567286.032,UTM zone 32N
63.44101457,10.34884583,-5.921,51.137,17.845,35753,6.400,2026-04-22T15:58:18.249Z,15.589,7035435.792,567286.032,UTM zone 32N
63.44101421,10.34884482,-5.987,51.096,17.795,35754,6.450,2026-04-22T15:58:18.299Z,15.523,7035435.750,567285.982,UTM zone 32N
63.44101374,10.34884475,-6.062,51.044,17.791,35755,6.500,2026-04-22T15:58:18.349Z,15.438,7035435.698,567285.980,UTM zone 32N
63.44101449,10.34884397,-5.987,51.128,17.752,35756,6.550,2026-04-22T15:58:18.399Z,15.513,7035435.781,567285.939,UTM zone 32N
63.44101409,10.34884421,-6.056,51.083,17.764,35757,6.600,2026-04-22T15:58:18.449Z,15.444,7035435.737,567285.952,UTM zone 32N
63.44101445,10.34884374,-5.928,51.124,17.741,35758,6.650,2026-04-22T15:58:18.499Z,15.572,7035435.777,567285.928,UTM zone 32N
63.44101421,10.34884427,-5.970,51.097,17.767,35759,6.700,2026-04-22T15:58:18.549Z,15.530,7035435.750,567285.955,UTM zone 32N
63.44096002,10.34884450,-2.791,45.064,17.779,35760,6.750,2026-04-22T15:58:18.599Z,18.709,7035429.713,567286.093,UTM zone 32N
63.44101422,10.34884475,-6.025,51.097,17.791,35761,6.800,2026-04-22T15:58:18.649Z,15.475,7035435.752,567285.979,UTM zone 32N
63.44101516,10.34884450,-5.855,51.202,17.779,35762,6.850,2026-04-22T15:58:18.699Z,15.745,7035435.856,567285.964,UTM zone 32N
63.44096013,10.34884521,-2.801,45.077,17.814,35763,6.900,2026-04-22T15:58:18.749Z,18.799,7035429.727,567286.128,UTM zone 32N
63.44101508,10.34884434,-5.804,51.194,17.771,35764,6.950,2026-04-22T15:58:18.799Z,15.796,7035435.848,567285.956,UTM zone 32N
63.44101450,10.34884457,-5.956,51.128,17.782,35765,7.000,2026-04-22T15:58:18.849Z,15.644,7035435.782,567285.969,UTM zone 32N
63.44101467,10.34884344,-5.922,51.148,17.726,35766,7.050,2026-04-22T15:58:18.899Z,15.678,7035435.801,567285.913,UTM zone 32N
63.44096701,10.34884422,-2.968,45.843,17.765,35767,7.100,2026-04-22T15:58:18.949Z,18.632,7035430.492,567286.063,UTM zone 32N
63.44096146,10.34884446,-2.843,45.224,17.777,35767,7.100,2026-04-22T15:58:18.949Z,18.757,7035429.873,567286.088,UTM zone 32N
63.44101490,10.34884152,-5.833,51.173,17.631,35768,7.150,2026-04-22T15:58:18.999Z,15.767,7035435.824,567285.816,UTM zone 32N
63.44096765,10.34884348,-2.990,45.913,17.728,35768,7.150,2026-04-22T15:58:18.999Z,18.610,7035430.562,567286.025,UTM zone 32N
63.44096672,10.34884331,-3.015,45.809,17.720,35769,7.200,2026-04-22T15:58:19.049Z,18.495,7035430.458,567286.018,UTM zone 32N
63.44095982,10.34884366,-2.670,45.041,17.737,35769,7.200,2026-04-22T15:58:19.049Z,18.840,7035429.690,567286.052,UTM zone 32N
63.44101439,10.34883933,-5.942,51.116,17.522,35770,7.250,2026-04-22T15:58:19.099Z,15.568,7035435.765,567285.708,UTM zone 32N
63.44101461,10.34883869,-5.923,51.141,17.490,35771,7.300,2026-04-22T15:58:19.149Z,15.587,7035435.788,567285.676,UTM zone 32N
63.44101464,10.34883712,-5.909,51.144,17.412,35772,7.350,2026-04-22T15:58:19.199Z,15.601,7035435.791,567285.597,UTM zone 32N
63.44101487,10.34883672,-6.162,51.170,17.392,35773,7.400,2026-04-22T15:58:19.249Z,15.348,7035435.816,567285.577,UTM zone 32N
63.44095970,10.34884141,-2.836,45.028,17.625,35774,7.450,2026-04-22T15:58:19.299Z,18.674,7035429.674,567285.940,UTM zone 32N
63.44095943,10.34884130,-2.844,44.998,17.620,35775,7.500,2026-04-22T15:58:19.349Z,18.666,7035429.644,567285.935,UTM zone 32N
63.44096026,10.34884087,-2.953,45.091,17.599,35776,7.550,2026-04-22T15:58:19.399Z,18.557,7035429.737,567285.912,UTM zone 32N
63.44096916,10.34883988,-3.177,46.082,17.549,35777,7.600,2026-04-22T15:58:19.449Z,18.333,7035430.727,567285.842,UTM zone 32N
63.44095937,10.34884099,-2.915,44.992,17.604,35777,7.600,2026-04-22T15:58:19.449Z,18.595,7035429.637,567285.920,UTM zone 32N
63.44097401,10.34883909,-3.478,46.622,17.509,35778,7.650,2026-04-22T15:58:19.499Z,18.032,7035431.266,567285.791,UTM zone 32N
63.44101397,10.34883465,-6.344,51.070,17.289,35779,7.700,2026-04-22T15:58:19.549Z,15.166,7035435.713,567285.476,UTM zone 32N
63.44101446,10.34883442,-6.257,51.124,17.277,35780,7.750,2026-04-22T15:58:19.599Z,15.253,7035435.767,567285.463,UTM zone 32N
63.44095911,10.34884117,-2.884,44.963,17.613,35781,7.800,2026-04-22T15:58:19.649Z,18.626,7035429.608,567285.929,UTM zone 32N
63.44096668,10.34884085,-3.056,45.806,17.598,35783,7.900,2026-04-22T15:58:19.749Z,18.544,7035430.452,567285.896,UTM zone 32N
63.44095952,10.34884178,-2.805,45.008,17.644,35784,7.950,2026-04-22T15:58:19.799Z,18.795,7035429.654,567285.959,UTM zone 32N
63.44096024,10.34884195,-2.770,45.089,17.652,35785,8.000,2026-04-22T15:58:19.849Z,18.830,7035429.735,567285.966,UTM zone 32N
63.44096027,10.34884193,-2.764,45.092,17.651,35786,8.050,2026-04-22T15:58:19.899Z,18.836,7035429.738,567285.964,UTM zone 32N
63.44096029,10.34884199,-2.743,45.095,17.654,35787,8.100,2026-04-22T15:58:19.949Z,18.857,7035429.741,567285.968,UTM zone 32N
63.44096042,10.34884168,-2.722,45.108,17.639,35788,8.150,2026-04-22T15:58:19.999Z,18.878,7035429.755,567285.952,UTM zone 32N
63.44096042,10.34884200,-2.678,45.108,17.655,35789,8.200,2026-04-22T15:58:20.049Z,18.982,7035429.755,567285.968,UTM zone 32N
63.44096059,10.34884144,-2.648,45.127,17.627,35790,8.250,2026-04-22T15:58:20.099Z,19.012,7035429.773,567285.940,UTM zone 32N
63.44101658,10.34883368,-5.768,51.360,17.241,35791,8.300,2026-04-22T15:58:20.149Z,15.892,7035436.003,567285.421,UTM zone 32N
63.44101692,10.34883175,-5.690,51.398,17.144,35792,8.350,2026-04-22T15:58:20.199Z,15.970,7035436.038,567285.324,UTM zone 32N
63.44101721,10.34883082,-5.620,51.430,17.098,35793,8.400,2026-04-22T15:58:20.249Z,16.040,7035436.070,567285.277,UTM zone 32N
63.44101655,10.34882908,-5.735,51.357,17.011,35794,8.450,2026-04-22T15:58:20.299Z,15.925,7035435.995,567285.192,UTM zone 32N
