nx_bin,ny_bin,packet_index,ping_number,pwr_up_msec,utc_msec,utc_iso,ping_hz,sos_mps,listening_sec,pulse_sec,point_index,angle_rad,angle_deg,tof_s,range_m,y_m,z_m,reserved0,reserved1,beam_order,beam_count,beam_order_reversed,t_sync,boat_x_m,boat_y_m,boat_z_m,roll_rad,pitch_rad,yaw_rad,map_x_m,map_y_m,map_z_m,x_boat_m,y_boat_m,z_boat_m,altitude_like_sonarview_m
39.75,25.75,873,35688,4503968,1776873494907,2026-04-22T15:58:14.907000+00:00,240000,1500.0,0.0193208139389753,0.0001374999992549,1,0.6457718014717102,36.99999875288908,0.0133624803274869,8.46322395144099,6.031305881528991,-8.00381360015818,4294967295,4294967295,1,2,0,4503968,41.593536376953125,17.630373001098633,11.33117389678955,-0.0145413326099514,0.0283526014536619,1.7063465118408203,39.926903610520604,25.927872315596822,5.524897817315515,8.286589647499223,0.4462163816160062,5.769226854506448,5.524897817315515
39.75,26.0,776,35682,4503668,1776873494607,2026-04-22T15:58:14.607000+00:00,240000,1500.0,0.0201526675373315,0.0001437500031897,1,0.6108652353286743,34.99999983559887,0.0134443333372473,8.647070791857413,5.783514579820497,-8.259714869576497,4294967295,4294967295,1,2,0,4503668,41.58016204833984,17.576953887939453,11.378432273864746,0.0114739136770367,0.020064203068614,1.7208735942840576,39.92145021077283,26.0634436404407,5.341966882973532,8.530185138861052,0.4344574141280323,5.509594514140109,5.341966882973532
39.75,26.25,909,35690,4504068,1776873495007,2026-04-22T15:58:15.007000+00:00,240000,1500.0,0.0201520286500453,0.0001437500031897,1,0.5585053563117981,31.999999752116263,0.0132520282641053,8.865175774651142,5.26687876401813,-8.428768027475805,4294967295,4294967295,1,3,1,4504068,41.59569549560547,17.64600944519043,11.288987159729004,-0.02221923135221,0.0365158021450042,1.7027682065963743,39.915061068628276,26.350422661388322,4.655625356067066,8.674010158775724,0.40994039630191925,4.985948817271545,4.655625356067066
39.75,26.5,889,35689,4504018,1776873494957,2026-04-22T15:58:14.957000+00:00,240000,1500.0,0.0193208139389753,0.0001374999992549,1,0.593411922454834,33.99999866940647,0.013827028684318,9.061107335324602,5.798982037609655,-8.597344856743128,4294967295,4294967295,1,2,0,4504018,41.59506607055664,17.640104293823242,11.305127143859863,-0.0198261700570583,0.0329947583377361,1.7041479349136353,39.85302479718103,26.532177074909168,5.203397796879807,8.86816712264904,0.4351914242890439,5.5086509313840955,5.203397796879807
39.75,28.5,551,35668,4502968,1776873493907,2026-04-22T15:58:13.907000+00:00,240000,1500.0,0.0192713905125856,0.0001374999992549,0,-0.4712388813495636,-26.99999904379616,0.0171630587428808,11.241353916404286,-5.8438990203947165,-11.469298083729544,4294967295,4294967295,0,2,1,4502968,41.55488586425781,17.468101501464844,11.269631385803224,-0.0617987439036369,-0.0092973047867417,1.7583534717559814,39.955001110307464,28.59502410602785,-6.123405238752206,11.172683883686043,-0.11732296537456907,-6.2467191187737825,-6.123405238752206
39.75,29.0,696,35677,4503418,1776873494357,2026-04-22T15:58:14.357000+00:00,240000,1500.0,0.0193333327770233,0.0001374999992549,0,-0.4712388813495636,-26.99999904379616,0.0179485008120536,11.600007778277913,-6.111336439760306,-11.994173594196551,4294967295,4294967295,0,2,1,4503418,41.56998062133789,17.532917022705078,11.278119087219238,-0.022981472313404,0.0132142389193177,1.7330217361450195,39.97351755469679,29.022542174682794,-6.68810353256824,11.68398528277125,-0.13001424185483554,-6.538997899323684,-6.68810353256824
40.0,21.25,187,35640,4501568,1776873492507,2026-04-22T15:58:12.507000+00:00,240000,1500.0,0.0166370384395122,0.0001187500020023,2,0.6457718014717102,36.99999875288908,0.0068995389156043,4.277049012003086,3.114184539222342,-4.13266265350006,4294967295,4294967295,2,3,0,4501568,41.55078887939453,17.434289932250977,11.289484024047852,-0.0126182176172733,-0.0051273019053041,1.8076701164245603,40.21387548481032,21.497024334898768,3.0643482136992,4.278670302919532,0.3077840202451758,3.046576383692725,3.0643482136992
40.0,22.25,449,35661,4502618,1776873493557,2026-04-22T15:58:13.557000+00:00,240000,1500.0,0.0166399087756872,0.0001187500020023,3,0.6632251143455505,37.99999991908148,0.0082482434809207,5.062129577825598,3.80859430584708,-4.874778426377951,4294967295,4294967295,3,4,0,4502618,41.56037521362305,17.448143005371094,11.27109432220459,-0.0141987223178148,-0.0018163154600188,1.7796692848205566,40.12914071488558,22.30372985685676,3.70735562206316,5.053554406085848,0.34073732333842943,3.703394053075447,3.70735562206316
40.0,22.5,436,35660,4502568,1776873493507,2026-04-22T15:58:13.507000+00:00,240000,1500.0,0.0158152226358652,0.0001124999980675,1,0.6632251143455505,37.99999991908148,0.0086440769955515,5.304475097966355,3.991368889717388,-5.10871922626134,4294967295,4294967295,1,2,0,4502568,41.56037521362305,17.448143005371094,11.27109432220459,-0.0141987223178148,-0.0018163154600188,1.7796692848205566,40.06805730800036,22.538373190097822,3.878662860462076,5.29607467195409,0.3494109142778213,3.87440146760025,3.878662860462076
40.0,25.25,859,35687,4503918,1776873494857,2026-04-22T15:58:14.857000+00:00,240000,1500.0,0.0201526675373315,0.0001437500031897,1,0.6632251143455505,37.99999991908148,0.0128124803304672,8.009443343368051,5.916112896433032,-7.572279218942379,4294967295,4294967295,1,2,0,4503918,41.59238052368164,17.624170303344727,11.347007751464844,-0.0100934412330389,0.0258536823093891,1.7079650163650513,40.005965455914776,25.474932680552755,5.465667916644344,7.849982432828559,0.4407498839736492,5.6752289636382365,5.465667916644344
