ping_number,pwr_up_msec,range_m,angle_deg,surveyor_y_m,surveyor_z_m,boat_x_m,boat_y_m,boat_z_m,x_sonar_m,y_sonar_m,z_sonar_m,x_boat_m,y_boat_m,z_boat_m,map_x_m,map_y_m,map_z_m,roll_rad,pitch_rad,yaw_rad_original,yaw_rad_used,altitude_m
35647,4501918,4.343522479757667,-36.00000100179127,-2.5530585180428296,-3.513983456934472,41.56862258911133,17.447643280029297,11.334304809570312,3.513983456934472,0.0,2.5530585180428296,3.6335346346828685,0.2811557141092794,2.5167488053344838,42.717172840961965,13.904268441362136,13.730337801380555,-0.0117761148139834,0.0319166257977485,1.8007214069366455,4.942314060526439,-2.5167488053344838
35648,4501968,4.106022301129997,-36.99999875288908,-2.471065834841348,-3.2792152685142075,41.56862258911133,17.447643280029297,11.334304809570312,3.2792152685142075,0.0,2.471065834841348,3.3950704818330837,0.27726474098241716,2.4463314031779717,42.65858114490769,14.118256870957076,13.639753384818208,-0.0143056157976388,0.0396980121731758,1.7979305982589722,4.939523251848765,-2.4463314031779717
35649,4502018,4.605167079716921,-36.00000100179127,-2.706849358941885,-3.7256583820989775,41.57394409179688,17.451814651489258,11.299851417541504,3.7256583820989775,0.0,2.706849358941885,3.8524110697330514,0.2884538778689082,2.65991912234642,42.78259314527306,13.672140576718556,13.800386916453864,-0.0143056157976388,0.0396980121731758,1.7979305982589722,4.939523251848765,-2.65991912234642
35650,4502068,4.09891689196229,-37.99999991908148,-2.5235452163810668,-3.229990592570516,41.57394409179688,17.451814651489258,11.299851417541504,3.229990592570516,0.0,2.5235452163810668,3.3484461780612267,0.27975515665504036,2.501077419801284,42.64837674620264,14.16291047297467,13.660878056650782,-0.0154012124985456,0.0398684404790401,1.7944424152374268,4.93603506882722,-2.501077419801284
35654,4502268,4.115266841836274,-37.99999991908148,-2.533611250623788,-3.2428745289063623,41.57394409179688,17.451814651489258,11.299851417541504,3.2428745289063623,0.0,2.533611250623788,3.3618026155324006,0.28023284158012396,2.5104953949590736,42.61621301031224,14.173227070586073,13.717985693229172,-0.0109652867540717,0.0262606386095285,1.7890217304229736,4.930614384012767,-2.5104953949590736
35656,4502368,4.343522479757667,-37.99999991908148,-2.674139453163846,-3.422742426358249,41.565189361572266,17.447790145874023,11.257054328918455,3.422742426358249,0.0,2.674139453163846,3.548266927584582,0.2869016251629954,2.6419762829212923,42.639008857921965,14.006133996349243,13.836679117357242,-0.008711720816791,0.0167363379150629,1.7871664762496948,4.928759129839488,-2.6419762829212923
35657,4502418,5.056022317148745,-33.99999866940647,-2.8272917021960207,-4.191632534251982,41.565189361572266,17.447790145874023,11.257054328918455,4.191632534251982,0.0,2.8272917021960207,4.32367183704681,0.2941694844650061,2.7574839190476066,42.81394967558878,13.24880451417555,13.939126055549835,-0.008711720816791,0.0167363379150629,1.7871664762496948,4.928759129839488,-2.7574839190476066
35658,4502468,3.9301671786233774,-37.99999991908148,-2.4196525190938525,-3.097014003644675,41.565189361572266,17.447790145874023,11.257054328918455,3.097014003644675,0.0,2.4196525190938525,3.210592850567168,0.2748249155964762,2.403873414874094,42.54009056350714,14.355961063917645,13.634490585796602,-0.0091240582987666,0.0074017653241753,1.7845807075500488,4.926173361139842,-2.403873414874094
35660,4502568,4.345557186752558,-37.99999991908148,-2.6753921438719117,-3.424345797352432,41.56037521362305,17.448143005371094,11.27109432220459,3.424345797352432,0.0,2.6753921438719117,3.5499291000657758,0.2869610717586066,2.643148324430836,42.61289267590293,14.047344488736766,13.916345308026893,-0.0141987223178148,-0.0018163154600188,1.7796692848205566,4.92126193841035,-2.643148324430836
35661,4502618,4.167432663962245,-37.99999991908148,-2.565727737577384,-3.2839817577577213,41.56037521362305,17.448143005371094,11.27109432220459,3.2839817577577213,0.0,2.565727737577384,3.4044173970288627,0.2817569335208473,2.540544197594844,42.57624274674611,14.188130047023737,13.813561287430776,-0.0141987223178148,-0.0018163154600188,1.7796692848205566,4.92126193841035,-2.540544197594844
35671,4503118,4.806250333786011,-33.000000918308665,-2.617671608438523,-4.030860655169441,41.55899810791016,17.483654022216797,11.241018295288086,4.030860655169441,0.0,2.617671608438523,4.152933811223505,0.2842219364666497,2.5561440232559027,42.76398130749638,13.491391197825198,13.784906391666324,-0.0747854933142662,-0.0038873343728482,1.7499202489852903,4.891512902575084,-2.5561440232559027
35673,4503218,5.123874871060252,-33.000000918308665,-2.790662334186106,-4.297243003466021,41.56341171264648,17.500452041625977,11.232223510742188,4.297243003466021,0.0,2.790662334186106,4.427383452526595,0.2924312331843364,2.7158166524529044,42.79016711831566,13.212147269514249,13.90961285630509,-0.0670735836029052,0.0028707194142043,1.7429993152618408,4.884591968851634,-2.7158166524529044
35684,4503768,4.050000105053186,-36.99999875288908,-2.437350836586202,-3.234473952642588,41.5855827331543,17.595495223999023,11.391646385192873,3.234473952642588,0.0,2.437350836586202,3.3487484479329024,0.2756647914861844,2.4148640265757106,42.32908046155666,14.269301670936407,13.737988876619225,0.0081492783501744,0.0209518373012542,1.715534210205078,4.857126863794871,-2.4148640265757106
35685,4503818,4.189500119537115,-36.99999875288908,-2.5213040386075942,-3.345883619688906,41.58845520019531,17.607023239135742,11.380078315734863,3.345883619688906,0.0,2.5213040386075942,3.464094236790243,0.2796488012810166,2.4932204602608183,42.35691265758327,14.163021194046276,13.797230285820499,0.002100387122482,0.0219553615897893,1.7124850749969482,4.854077728586741,-2.4932204602608183
35686,4503868,3.830124973319471,-37.99999991908148,-2.3580603874929538,-3.0181796699636783,41.59017562866211,17.614160537719727,11.372843742370604,3.0181796699636783,0.0,2.3580603874929538,3.1288673731241947,0.27190205321988636,2.3462466324347218,42.30906157186004,14.501757548693117,13.64545582099912,-0.0027155040297657,0.0230972915887832,1.7105655670166016,4.852158220606395,-2.3462466324347218
35691,4504118,4.117146134376526,-37.99999991908148,-2.534768258639597,-3.244355431638888,41.59606170654297,17.654155731201172,11.276321411132812,3.244355431638888,0.0,2.534768258639597,3.363337828392219,0.2802877475415012,2.5115779139022347,42.382744641299624,14.262816770583493,13.638222383078235,-0.0237964652478694,0.0416737757623195,1.7009239196777344,4.8425165732675275,-2.5115779139022347
35692,4504168,3.971837460994721,-36.99999875288908,-2.390311384501252,-3.17205048851444,41.59593963623047,17.658981323242188,11.267939567565918,3.17205048851444,0.0,2.390311384501252,3.2841195525779274,0.27343252835222764,2.370960475321775,42.35816173467372,14.342671089993251,13.482158181031387,-0.0236633755266666,0.0448464304208755,1.6997416019439695,4.841334255533763,-2.370960475321775
35721,4505618,4.050000105053186,-37.99999991908148,-2.4934290352388566,-3.191443638411721,41.51989364624024,17.656078338623047,11.394886016845703,3.191443638411721,0.0,2.4934290352388566,3.3084855659078025,0.2783259894789875,2.4729001417386822,42.09505498124721,14.415311856770968,13.905941423655365,-0.0256730951368808,-0.0140119604766368,1.6424368619918823,4.784029515581675,-2.4729001417386822
35725,4505818,4.050000105053186,-36.00000100179127,-2.380530390821708,-3.276518870585833,41.50340270996094,17.648765563964844,11.462811470031738,3.276518870585833,0.0,2.380530390821708,3.3879911340993054,0.272968370063035,2.3561351659049636,42.02973660153366,14.339655136614255,13.887090618559377,-0.0214818883687257,-0.0221768524497747,1.6318289041519165,4.77342155774171,-2.3561351659049636
35726,4505868,4.187500337138772,-36.00000100179127,-2.46135100137339,-3.3877588936604592,41.50340270996094,17.648765563964844,11.462811470031738,3.3877588936604592,0.0,2.46135100137339,3.503015715620012,0.2768037223344132,2.4313744478162804,42.02611040872733,14.20482039023824,13.937753774831684,-0.0213393829762935,-0.0143531467765569,1.6269426345825195,4.768535288172313,-2.4313744478162804
35727,4505918,4.0457501308992505,-37.99999991908148,-2.4908124898858786,-3.188094613072173,41.50340270996094,17.648765563964844,11.462811470031738,3.188094613072173,0.0,2.4908124898858786,3.305013719542605,0.27820182098911583,2.470452051603146,42.0171969617981,14.403174673089538,13.973946773969587,-0.0213393829762935,-0.0143531467765569,1.6269426345825195,4.768535288172313,-2.470452051603146
35730,4506068,4.187500337138772,-34.99999983559887,-2.401851510752449,-3.4301994685197985,41.49779891967773,17.656957626342773,11.34341049194336,3.4301994685197985,0.0,2.401851510752449,3.5425238027855714,0.27398016649956897,2.3699535201164426,42.01569036643835,14.115463109437279,13.67382349151024,-0.0289762318134307,0.0086154984310269,1.6201550960540771,4.76174774964387,-2.3699535201164426
35733,4506218,4.189500119537115,-36.00000100179127,-2.4625264440032173,-3.389376751585219,41.49779891967773,17.656957626342773,11.34341049194336,3.389376751585219,0.0,2.4625264440032173,3.5046886155854375,0.27685950311272467,2.4324687164538528,42.0181031976506,14.145024637695103,13.725008206666821,-0.033344954252243,0.0114505924284458,1.6169267892837524,4.758519442873546,-2.4324687164538528
35739,4506518,4.187500337138772,-36.99999875288908,-2.5201005395519998,-3.3442865224270264,41.50292205810547,17.698108673095703,11.29555892944336,3.3442865224270264,0.0,2.5201005395519998,3.462440713820133,0.27959168908148024,2.492097192872926,41.973093841125305,14.257476590745625,13.78919182070926,-0.0299939699470996,-0.0031925702933222,1.60443115234375,4.746023805933543,-2.492097192872926
35740,4506568,3.991750068962574,-36.00000100179127,-2.346291877838177,-3.2293936020642198,41.50292205810547,17.698108673095703,11.29555892944336,3.2293936020642198,0.0,2.346291877838177,3.3392625907124245,0.27134357710931156,2.324261104164922,41.92780836458405,14.359236427039601,13.597274684697934,-0.0240130629390478,0.0045925467275083,1.6000415086746216,4.741634162264415,-2.324261104164922
35741,4506618,3.860499942675233,-37.99999991908148,-2.3767610859056894,-3.0421154724829043,41.50292205810547,17.698108673095703,11.29555892944336,3.0421154724829043,0.0,2.3767610859056894,3.153680989191277,0.2727894972226482,2.363743365392074,41.92477960231443,14.544625669882715,13.637562718863283,-0.0240130629390478,0.0045925467275083,1.6000415086746216,4.741634162264415,-2.363743365392074
35744,4506768,5.5283247493207455,-31.999999752116263,-2.9295657633189283,-4.688285291270345,41.50497055053711,17.739864349365234,11.455204963684082,4.688285291270345,0.0,2.9295657633189283,4.82469491521838,0.29902291294015954,2.8354343135561315,41.944857991683506,12.81011837179496,14.084061580093623,-0.0154101457446813,0.0413033105432987,1.5904988050460815,4.732091458635875,-2.8354343135561315
35746,4506868,4.553651204332709,-36.00000100179127,-2.676569086403401,-3.6839811639624864,41.50497055053711,17.739864349365234,11.455204963684082,3.6839811639624864,0.0,2.676569086403401,3.809315927871375,0.2870169237149407,2.631729951956305,41.883722876004,13.794631571190548,13.865797026814374,-0.0137412091717123,0.0559029132127761,1.5848803520202637,4.726473005610057,-2.631729951956305
35749,4507018,4.618386039510369,-36.00000100179127,-2.7146192687461075,-3.736352745083984,41.50260925292969,17.76668357849121,11.463790893554688,3.736352745083984,0.0,2.7146192687461075,3.863469271565279,0.28882259991904624,2.667152455900756,41.857265147318905,13.752575885071565,13.88962562654347,-0.0121938483789563,0.0602827854454517,1.5790972709655762,4.720689924555369,-2.667152455900756
35760,4507568,4.531250218860805,-36.00000100179127,-2.663402117189329,-3.665858386255188,41.4939079284668,17.790851593017578,11.369322776794434,3.665858386255188,0.0,2.663402117189329,3.790576585104641,0.28639208352952705,2.6194722703840814,41.80774338589524,13.953611208685448,13.916717482542714,-0.0397946499288082,0.0153812728822231,1.5508311986923218,4.692423852282115,-2.6194722703840814
35763,4507718,4.548874916508794,-36.00000100179127,-2.673761654792237,-3.680117065992,41.48028945922852,17.80211067199707,11.458962440490724,3.680117065992,0.0,2.673761654792237,3.80532036728333,0.2868836966936015,2.6291163966144526,41.77948871286166,13.933197120452213,13.992143467842466,-0.0416262149810791,0.0213204976171255,1.5457379817962646,4.687330635386058,-2.6291163966144526
35767,4507918,4.692146088927984,-36.00000100179127,-2.757974339045504,-3.796025877810726,41.48028945922852,17.80211067199707,11.458962440490724,3.796025877810726,0.0,2.757974339045504,3.925172576996261,0.2908800202504878,2.707513501607721,41.693509052296214,13.763123552014738,14.001272562509943,-0.0246855821460485,0.0395220853388309,1.5350029468536377,4.676595600443431,-2.707513501607721
35768,4507968,5.14058698900044,-33.000000918308665,-2.799764406198748,-4.311258964764606,41.48028945922852,17.80211067199707,11.458962440490724,4.311258964764606,0.0,2.799764406198748,4.441823882140315,0.29286317316016236,2.724217980114363,41.62363635374773,13.229242726234899,13.969990568524427,-0.0141160739585757,0.0463628582656383,1.5296590328216553,4.671251686411448,-2.724217980114363
35769,4508018,4.453087225556374,-36.00000100179127,-2.6174590613443094,-3.602623197143982,41.45689010620117,17.796213150024414,11.453448295593262,3.602623197143982,0.0,2.6174590613443094,3.72519003659575,0.2842118500174754,2.576701960843047,41.61923464309081,13.945869431918169,13.850468880243481,-0.0141160739585757,0.0463628582656383,1.5296590328216553,4.671251686411448,-2.576701960843047
35774,4508268,4.762234864756465,-37.99999991908148,-2.9319245373833445,-3.752692288769689,41.45689010620117,17.796213150024414,11.453448295593262,3.752692288769689,0.0,2.9319245373833445,3.8903172599554163,0.29913484886100783,2.8831649636555636,41.56616177449686,13.817155587332197,14.226866919575377,-0.0074301548302173,0.0273449178785085,1.5176352262496948,4.659227879839488,-2.8831649636555636
35775,4508318,4.546609707176685,-37.99999991908148,-2.79917243499042,-3.582777345661193,41.4376220703125,17.78815460205078,11.368414878845217,3.582777345661193,0.0,2.79917243499042,3.714170913537006,0.29283508109177836,2.7589595444871398,41.549218090649596,13.988702348674085,14.022540842388524,-0.0074301548302173,0.0273449178785085,1.5176352262496948,4.659227879839488,-2.7589595444871398
35776,4508368,4.521749680861831,-37.99999991908148,-2.7838670745404483,-3.5631873775685263,41.4376220703125,17.78815460205078,11.368414878845217,3.5631873775685263,0.0,2.7838670745404483,3.6938625095623587,0.29210876328045077,2.744639555003388,41.557468520692986,14.056496266752104,14.074585042185255,-0.0136932460591197,0.0092304544523358,1.5144895315170288,4.656082185106822,-2.744639555003388
35777,4508418,4.590499796904624,-37.99999991908148,-2.826193872335652,-3.617363208381735,41.4376220703125,17.78815460205078,11.368414878845217,3.617363208381735,0.0,2.826193872335652,3.7500251665208775,0.2941173868104622,2.7842413207565957,41.5568340843539,13.999916789925322,14.11363550631101,-0.0136932460591197,0.0092304544523358,1.5144895315170288,4.656082185106822,-2.7842413207565957
35778,4508468,4.385034553706646,-36.99999875288908,-2.6389795952353285,-3.502044364815047,41.4376220703125,17.78815460205078,11.368414878845217,3.502044364815047,0.0,2.6389795952353285,3.6257721666563847,0.2852331096686557,2.6030511364857665,41.57025451769489,14.169799245913723,13.993937703184562,-0.0243361536413431,-0.0083496943116188,1.511038899421692,4.652631553011485,-2.6030511364857665
35781,4508618,4.555587074719369,-36.00000100179127,-2.6777069624944128,-3.6855473159843055,41.4376220703125,17.78815460205078,11.368414878845217,3.6855473159843055,0.0,2.6777069624944128,3.8109353628186935,0.2870709217684127,2.632789248333892,41.587290374254394,14.016590380203901,14.06843710081474,-0.0381320565938949,-0.0211717020720243,1.5076874494552612,4.649280103045054,-2.632789248333892
35783,4508718,4.546609707176685,-34.99999983559887,-2.607828182635004,-3.7243646437007047,41.42999267578125,17.800260543823242,11.30697536468506,3.7243646437007047,0.0,2.607828182635004,3.8463216269624345,0.2837548154531364,2.561188657871681,41.59367907515821,14.002381716530241,13.949647756488645,-0.0510421060025692,-0.0260431375354528,1.504730463027954,4.646323116617747,-2.561188657871681
35784,4508768,4.384249798022211,-33.99999866940647,-2.45164128968739,-3.6347078669623154,41.42999267578125,17.800260543823242,11.30697536468506,3.6347078669623154,0.0,2.45164128968739,3.7492036603542394,0.27634294674121823,2.4097097883623215,41.587457285582126,14.084317337847564,13.778122013870389,-0.0569791533052921,-0.0217801202088594,1.5018404722213743,4.643433125811168,-2.4097097883623215
35785,4508818,4.590499796904624,-33.000000918308665,-2.5001654413273946,-3.8499170317519287,41.42999267578125,17.800260543823242,11.30697536468506,3.8499170317519287,0.0,2.5001654413273946,3.9665103756596456,0.2786456664798941,2.4476843438805282,41.57699579964272,13.868091936367064,13.820627436681622,-0.0569791533052921,-0.0217801202088594,1.5018404722213743,4.643433125811168,-2.4476843438805282
35786,4508868,4.385034553706646,-33.000000918308665,-2.3882610467810976,-3.677599381339585,41.42999267578125,17.800260543823242,11.30697536468506,3.677599381339585,0.0,2.3882610467810976,3.788974147571421,0.2733352293170136,2.344395171477276,41.55182087685654,14.016316695417256,13.672171508798606,-0.0524602867662906,-0.0101556610316038,1.4982202053070068,4.6398128588968,-2.344395171477276
35787,4508918,4.581909393891692,-33.000000918308665,-2.495486772404571,-3.842712513653181,41.42999267578125,17.800260543823242,11.30697536468506,3.842712513653181,0.0,2.495486772404571,3.9590876713378056,0.27842363965582423,2.4433658732525734,41.54980277586391,13.846913331927995,13.772461739652842,-0.0524602867662906,-0.0101556610316038,1.4982202053070068,4.6398128588968,-2.4433658732525734
35788,4508968,3.6779165966436262,-37.99999991908148,-2.2643515539211734,-2.898237832221746,41.42999267578125,17.800260543823242,11.30697536468506,2.898237832221746,0.0,2.2643515539211734,3.00452682888224,0.2674550886989007,2.2585708461852723,41.551663933306365,14.766143983413048,13.538384955082806,-0.0391906201839447,0.0049659460783004,1.4934531450271606,4.635045798616954,-2.2585708461852723
35789,4509018,4.552916740067303,-33.000000918308665,-2.479696241013418,-3.818397228457119,41.42889404296875,17.83058738708496,11.31624698638916,3.818397228457119,0.0,2.479696241013418,3.934036006530002,0.27767429799626575,2.4287910129371006,41.49551175725575,13.867607388177051,13.712727678855789,-0.0391906201839447,0.0049659460783004,1.4934531450271606,4.635045798616954,-2.4287910129371006
35790,4509068,4.740823642350733,-33.000000918308665,-2.582037677471535,-3.97598921527575,41.42889404296875,17.83058738708496,11.31624698638916,3.97598921527575,0.0,2.582037677471535,4.096400609632232,0.2825309237764526,2.523253453998302,41.42694239578789,13.672858668456723,13.75354421158902,-0.024048751220107,0.0190366227179765,1.4877060651779177,4.629298718767711,-2.523253453998302
35800,4509568,4.692624905146658,-36.99999875288908,-2.824092084361625,-3.7476969460521614,41.42996597290039,17.85769271850586,11.317705154418944,3.7476969460521614,0.0,2.824092084361625,3.880103693882444,0.29401764619695886,2.7758230395135257,41.35426711214653,13.835057019150987,13.89830901999107,-0.0200336743146181,0.047852586954832,1.4649865627288818,4.606579216318675,-2.7758230395135257
35801,4509618,4.620750085450709,-36.99999875288908,-2.780836739331676,-3.690295161823226,41.42996597290039,17.85769271850586,11.317705154418944,3.690295161823226,0.0,2.780836739331676,3.820673895201215,0.29196495834076186,2.73545132655013,41.35789514347485,13.896306969998063,13.86087547065045,-0.0200336743146181,0.047852586954832,1.4649865627288818,4.606579216318675,-2.73545132655013
35803,4509718,4.521860741078854,-37.99999991908148,-2.7839354500373874,-3.5632748942139347,41.41381454467773,17.864648818969727,11.337263107299805,3.5632748942139347,0.0,2.7839354500373874,3.693953235763701,0.2921120080482854,2.7447035284328485,41.33016162633954,14.030288613072395,13.897478214069414,-0.0147642791271209,0.0478636361658573,1.462152123451233,4.603744777041026,-2.7447035284328485
35804,4509768,5.960039561614394,-33.000000918308665,-3.246070275602712,-4.998509712089918,41.41381454467773,17.864648818969727,11.337263107299805,4.998509712089918,0.0,3.246070275602712,5.149887769611993,0.3140426745059646,3.13616394592161,41.164692912046675,12.574243526551324,14.236408048625647,-0.0101118925958871,0.0447814613580703,1.4584156274795532,4.600008281069346,-3.13616394592161
