packet_index,ping_number,pwr_up_msec,utc_msec,utc_iso,ping_hz,sos_mps,listening_sec,pulse_sec,point_index,angle_rad,angle_deg,tof_s,range_m,y_m,z_m,reserved0,reserved1
251,35645,4501818,1776873492757,2026-04-22T15:58:12.757000+00:00,240000,1500.0,0.014941612258553505,0.0001062500014086254,2,-0.5061454772949219,-28.99999966863366,0.014037022367119789,10.527766775339842,-5.1039625591418565,-9.207792323398023,4294967295,4294967295
264,35646,4501868,1776873492807,2026-04-22T15:58:12.807000+00:00,240000,1500.0,0.015762021765112877,0.00011249999806750566,0,-0.6283185482025146,-36.00000100179127,0.005487022455781698,4.115266841836274,-2.418893217091279,-3.329320769139991,4294967295,4294967295
275,35647,4501918,1776873492857,2026-04-22T15:58:12.857000+00:00,240000,1500.0,0.015762021765112877,0.00011249999806750566,0,-0.6283185482025146,-36.00000100179127,0.0057913633063435555,4.343522479757667,-2.5530585180428296,-3.5139834569344717,4294967295,4294967295
288,35648,4501968,1776873492907,2026-04-22T15:58:12.907000+00:00,240000,1500.0,0.016637196764349937,0.00011875000200234354,0,-0.6457718014717102,-36.99999875288908,0.005474696401506662,4.106022301129997,-2.471065834841348,-3.2792152685142075,4294967295,4294967295
288,35648,4501968,1776873492907,2026-04-22T15:58:12.907000+00:00,240000,1500.0,0.016637196764349937,0.00011875000200234354,1,-0.6108652353286743,-34.99999983559887,0.006345530040562153,4.759147530421615,-2.7297348693820846,-3.8984654364503126,4294967295,4294967295
301,35649,4502018,1776873492957,2026-04-22T15:58:12.957000+00:00,240000,1500.0,0.016637196764349937,0.00011875000200234354,0,-0.6283185482025146,-36.00000100179127,0.0061402227729558945,4.605167079716921,-2.706849358941885,-3.7256583820989784,4294967295,4294967295
314,35650,4502068,1776873493007,2026-04-22T15:58:13.007000+00:00,240000,1500.0,0.01581522263586521,0.00011249999806750566,0,-0.6632251143455505,-37.999999919081475,0.005465222522616386,4.09891689196229,-2.5235452163810668,-3.229990592570516,4294967295,4294967295
314,35650,4502068,1776873493007,2026-04-22T15:58:13.007000+00:00,240000,1500.0,0.01581522263586521,0.00011249999806750566,1,-0.593411922454834,-33.99999866940647,0.006965222768485546,5.22391707636416,-2.9211772568467427,-4.330823600056969,4294967295,4294967295
325,35651,4502118,1776873493057,2026-04-22T15:58:13.057000+00:00,240000,1500.0,0.01581522263586521,0.00011249999806750566,0,-0.5235987901687622,-30.000000834826057,0.01260411273688078,9.453084552660584,-4.726542395613013,-8.186611297858411,4294967295,4294967295
325,35651,4502118,1776873493057,2026-04-22T15:58:13.057000+00:00,240000,1500.0,0.01581522263586521,0.00011249999806750566,1,0.6632251143455505,37.999999919081475,0.012745779007673264,9.559334255754948,5.885313820390579,-7.532858199167806,4294967295,4294967295
338,35652,4502168,1776873493107,2026-04-22T15:58:13.107000+00:00,240000,1500.0,0.014941612258553505,0.0001062500014086254,0,-0.5410520434379578,-30.99999858592387,0.01338327955454588,10.03745966590941,-5.169673690973505,-8.603782335322915,4294967295,4294967295
338,35652,4502168,1776873493107,2026-04-22T15:58:13.107000+00:00,240000,1500.0,0.014941612258553505,0.0001062500014086254,1,0.6457718014717102,36.99999875288908,0.013524945825338364,10.143709369003773,6.104636512423981,-8.101126638560523,4294967295,4294967295
349,35653,4502218,1776873493157,2026-04-22T15:58:13.157000+00:00,240000,1500.0,0.014941612258553505,0.0001062500014086254,0,-0.5410520434379578,-30.99999858592387,0.014112022705376148,10.584017029032111,-5.451171531541643,-9.072273441897112,4294967295,4294967295
349,35653,4502218,1776873493157,2026-04-22T15:58:13.157000+00:00,240000,1500.0,0.014941612258553505,0.0001062500014086254,1,0.6108652353286743,34.99999983559887,0.014262022450566292,10.696516837924719,6.135269984124443,-8.762073652161838,4294967295,4294967295
362,35654,4502268,1776873493207,2026-04-22T15:58:13.207000+00:00,240000,1500.0,0.015762021765112877,0.00011249999806750566,0,-0.6632251143455505,-37.999999919081475,0.005487022455781698,4.115266841836274,-2.533611250623788,-3.2428745289063623,4294967295,4294967295
362,35654,4502268,1776873493207,2026-04-22T15:58:13.207000+00:00,240000,1500.0,0.015762021765112877,0.00011249999806750566,1,-0.593411922454834,-33.99999866940647,0.008187022991478443,6.140267243608832,-3.433593749821764,-5.09051233021987,4294967295,4294967295
362,35654,4502268,1776873493207,2026-04-22T15:58:13.207000+00:00,240000,1500.0,0.015762021765112877,0.00011249999806750566,2,-0.5235987901687622,-30.000000834826057,0.013362023048102856,10.021517286077142,-5.0107587694939975,-8.678888481198612,4294967295,4294967295
362,35654,4502268,1776873493207,2026-04-22T15:58:13.207000+00:00,240000,1500.0,0.015762021765112877,0.00011249999806750566,3,0.5759586691856384,33.000000918308665,0.013512022793293,10.13401709496975,5.519381427649549,-8.499101784144978,4294967295,4294967295
373,35655,4502318,1776873493257,2026-04-22T15:58:13.257000+00:00,240000,1500.0,0.015762021765112877,0.00011249999806750566,0,-0.5410520434379578,-30.99999858592387,0.013362023048102856,10.021517286077142,-5.161462758692472,-8.590117048432674,4294967295,4294967295
373,35655,4502318,1776873493257,2026-04-22T15:58:13.257000+00:00,240000,1500.0,0.015762021765112877,0.00011249999806750566,1,0.5585053563117981,31.999999752116263,0.014262022450566292,10.696516837924719,5.668290293365799,-9.07116076443043,4294967295,4294967295
373,35655,4502318,1776873493257,2026-04-22T15:58:13.257000+00:00,240000,1500.0,0.015762021765112877,0.00011249999806750566,2,0.6283185482025146,36.00000100179127,0.007212022319436073,5.409016739577055,3.1793403454386895,-4.375986409587053,4294967295,4294967295
388,35656,4502368,1776873493307,2026-04-22T15:58:13.307000+00:00,240000,1500.0,0.015762021765112877,0.00011249999806750566,0,-0.6632251143455505,-37.999999919081475,0.0057913633063435555,4.343522479757667,-2.674139453163846,-3.4227424263582495,4294967295,4294967295
388,35656,4502368,1776873493307,2026-04-22T15:58:13.307000+00:00,240000,1500.0,0.015762021765112877,0.00011249999806750566,1,-0.6108652353286743,-34.99999983559887,0.007374696433544159,5.531022325158119,-3.172464061642009,-4.530748253764207,4294967295,4294967295
388,35656,4502368,1776873493307,2026-04-22T15:58:13.307000+00:00,240000,1500.0,0.015762021765112877,0.00011249999806750566,2,0.6283185482025146,36.00000100179127,0.007612196728587151,5.709147546440363,3.3557528117170237,-4.61879732979044,4294967295,4294967295
399,35657,4502418,1776873493357,2026-04-22T15:58:13.357000+00:00,240000,1500.0,0.016637196764349937,0.00011875000200234354,0,-0.593411922454834,-33.99999866940647,0.00674136308953166,5.056022317148745,-2.8272917021960207,-4.191632534251982,4294967295,4294967295
399,35657,4502418,1776873493357,2026-04-22T15:58:13.357000+00:00,240000,1500.0,0.016637196764349937,0.00011875000200234354,1,0.6283185482025146,36.00000100179127,0.006978863384574652,5.234147538430989,3.076554805451288,-4.234514255864274,4294967295,4294967295
410,35658,4502468,1776873493407,2026-04-22T15:58:13.407000+00:00,240000,1500.0,0.016637196764349937,0.00011875000200234354,0,-0.6632251143455505,-37.999999919081475,0.005240222904831171,3.9301671786233783,-2.4196525190938525,-3.097014003644675,4294967295,4294967295
410,35658,4502468,1776873493407,2026-04-22T15:58:13.407000+00:00,240000,1500.0,0.016637196764349937,0.00011875000200234354,1,-0.6283185482025146,-36.00000100179127,0.0061402227729558945,4.605167079716921,-2.706849358941885,-3.7256583820989784,4294967295,4294967295
410,35658,4502468,1776873493407,2026-04-22T15:58:13.407000+00:00,240000,1500.0,0.016637196764349937,0.00011875000200234354,2,-0.593411922454834,-33.99999866940647,0.006440222728997469,4.830167046748102,-2.7009950421248914,-4.004390026197252,4294967295,4294967295
410,35658,4502468,1776873493407,2026-04-22T15:58:13.407000+00:00,240000,1500.0,0.016637196764349937,0.00011875000200234354,3,0.6457718014717102,36.99999875288908,0.006890222895890474,5.167667171917856,3.1099796488789546,-4.127082575291682,4294967295,4294967295
423,35659,4502518,1776873493457,2026-04-22T15:58:13.457000+00:00,240000,1500.0,0.01581522263586521,0.00011249999806750566,0,-0.5410520434379578,-30.99999858592387,0.014090223237872124,10.567667428404093,-5.442750865054518,-9.058259098651412,4294967295,4294967295
423,35659,4502518,1776873493457,2026-04-22T15:58:13.457000+00:00,240000,1500.0,0.01581522263586521,0.00011249999806750566,1,0.5759586691856384,33.000000918308665,0.014240223914384842,10.680167935788631,5.816836501907042,-8.957142415230956,4294967295,4294967295
423,35659,4502518,1776873493457,2026-04-22T15:58:13.457000+00:00,240000,1500.0,0.01581522263586521,0.00011249999806750566,2,0.6283185482025146,36.00000100179127,0.009665223769843578,7.248917827382684,4.260807096553675,-5.864497638681793,4294967295,4294967295
436,35660,4502568,1776873493507,2026-04-22T15:58:13.507000+00:00,240000,1500.0,0.01581522263586521,0.00011249999806750566,0,-0.6632251143455505,-37.999999919081475,0.00579407624900341,4.345557186752558,-2.6753921438719113,-3.424345797352432,4294967295,4294967295
436,35660,4502568,1776873493507,2026-04-22T15:58:13.507000+00:00,240000,1500.0,0.01581522263586521,0.00011249999806750566,1,0.6632251143455505,37.999999919081475,0.008644076995551586,6.48305774666369,3.991368889717388,-5.10871922626134,4294967295,4294967295
449,35661,4502618,1776873493557,2026-04-22T15:58:13.557000+00:00,240000,1500.0,0.016639908775687218,0.00011875000200234354,0,-0.6632251143455505,-37.999999919081475,0.005556576885282993,4.167432663962245,-2.565727737577384,-3.2839817577577213,4294967295,4294967295
449,35661,4502618,1776873493557,2026-04-22T15:58:13.557000+00:00,240000,1500.0,0.016639908775687218,0.00011875000200234354,1,-0.5061454772949219,-28.99999966863366,0.013394076377153397,10.045557282865047,-4.870182760655135,-8.786042396957832,4294967295,4294967295
449,35661,4502618,1776873493557,2026-04-22T15:58:13.557000+00:00,240000,1500.0,0.016639908775687218,0.00011875000200234354,2,0.6108652353286743,34.99999983559887,0.013394076377153397,10.045557282865047,5.761894923854687,-8.228838800813914,4294967295,4294967295
449,35661,4502618,1776873493557,2026-04-22T15:58:13.557000+00:00,240000,1500.0,0.016639908775687218,0.00011875000200234354,3,0.6632251143455505,37.999999919081475,0.008248243480920792,6.186182610690594,3.8085943058470795,-4.874778426377951,4294967295,4294967295
461,35662,4502668,1776873493607,2026-04-22T15:58:13.607000+00:00,240000,1500.0,0.016639908775687218,0.00011875000200234354,0,-0.5061454772949219,-28.99999966863366,0.013394076377153397,10.045557282865047,-4.870182760655135,-8.786042396957832,4294967295,4294967295
461,35662,4502668,1776873493607,2026-04-22T15:58:13.607000+00:00,240000,1500.0,0.016639908775687218,0.00011875000200234354,1,0.6108652353286743,34.99999983559887,0.013552410528063774,10.16430789604783,5.830007477099454,-8.326113608558602,4294967295,4294967295
475,35663,4502718,1776873493657,2026-04-22T15:58:13.657000+00:00,240000,1500.0,0.016639908775687218,0.00011875000200234354,0,-0.5061454772949219,-28.99999966863366,0.01409863494336605,10.573976207524538,-5.126365336177376,-9.248208003572046,4294967295,4294967295
475,35663,4502718,1776873493657,2026-04-22T15:58:13.657000+00:00,240000,1500.0,0.016639908775687218,0.00011875000200234354,1,0.6108652353286743,34.99999983559887,0.014265301637351513,10.698976228013635,6.13668063232146,-8.764088266584924,4294967295,4294967295
486,35664,4502768,1776873493707,2026-04-22T15:58:13.707000+00:00,240000,1500.0,0.01751530170440674,0.0001250000059371814,0,0.6108652353286743,34.99999983559887,0.01351530198007822,10.136476485058665,5.814044035631083,-8.303315451305576,4294967295,4294967295
501,35665,4502818,1776873493757,2026-04-22T15:58:13.757000+00:00,240000,1500.0,0.01751530170440674,0.0001250000059371814,0,-0.48869219422340393,-28.000000209988553,0.01804327964782715,13.532459735870361,-6.353105064327181,-11.948452725963008,4294967295,4294967295
501,35665,4502818,1776873493757,2026-04-22T15:58:13.757000+00:00,240000,1500.0,0.01751530170440674,0.0001250000059371814,1,0.5585053563117981,31.999999752116263,0.01830577850341797,13.729333877563477,7.275438456437738,-11.643135487839992,4294967295,4294967295
518,35666,4502868,1776873493807,2026-04-22T15:58:13.807000+00:00,240000,1500.0,0.01839327998459339,0.00013124999532010406,0,-0.4712388813495636,-26.99999904379616,0.017168279737234116,12.876209802925587,-5.845676731713182,-11.472787038782863,4294967295,4294967295
518,35666,4502868,1776873493807,2026-04-22T15:58:13.807000+00:00,240000,1500.0,0.01839327998459339,0.00013124999532010406,1,0.5410520434379578,30.99999858592387,0.017343278974294662,13.007459230720997,6.699336486487028,-11.149568883131424,4294967295,4294967295
533,35667,4502918,1776873493857,2026-04-22T15:58:13.857000+00:00,240000,1500.0,0.01839327998459339,0.00013124999532010406,0,-0.4712388813495636,-26.99999904379616,0.017988057807087898,13.491043355315924,-6.124805314276983,-12.020607749910916,4294967295,4294967295
533,35667,4502918,1776873493857,2026-04-22T15:58:13.857000+00:00,240000,1500.0,0.01839327998459339,0.00013124999532010406,1,0.5585053563117981,31.999999752116263,0.018171392381191254,13.62854428589344,7.222028110547382,-11.55766106628076,4294967295,4294967295
551,35668,4502968,1776873493907,2026-04-22T15:58:13.907000+00:00,240000,1500.0,0.01927139051258564,0.00013749999925494194,0,-0.4712388813495636,-26.99999904379616,0.01716305874288082,12.872294057160616,-5.8438990203947165,-11.469298083729544,4294967295,4294967295
551,35668,4502968,1776873493907,2026-04-22T15:58:13.907000+00:00,240000,1500.0,0.01927139051258564,0.00013749999925494194,1,0.5759586691856384,33.000000918308665,0.017346391454339027,13.00979359075427,7.085641601888141,-10.910930866045433,4294967295,4294967295
565,35669,4503018,1776873493957,2026-04-22T15:58:13.957000+00:00,240000,1500.0,0.01927139051258564,0.00013749999925494194,0,-0.4712388813495636,-26.99999904379616,0.017945341765880585,13.459006324410439,-6.110260807082419,-11.992062546115772,4294967295,4294967295
565,35669,4503018,1776873493957,2026-04-22T15:58:13.957000+00:00,240000,1500.0,0.01927139051258564,0.00013749999925494194,1,0.5759586691856384,33.000000918308665,0.01813700795173645,13.602755963802338,7.408592064515743,-11.40823095104383,4294967295,4294967295
583,35670,4503069,1776873494008,2026-04-22T15:58:14.008000+00:00,240000,1500.0,0.020149508491158485,0.00014375000318977982,0,-0.4712388813495636,-26.99999904379616,0.017178675159811974,12.88400636985898,-5.849216298915591,-11.479733830845861,4294967295,4294967295
583,35670,4503069,1776873494008,2026-04-22T15:58:14.008000+00:00,240000,1500.0,0.020149508491158485,0.00014375000318977982,1,0.6108652353286743,34.99999983559887,0.017274508252739906,12.95588118955493,7.431188132040621,-10.612836583311829,4294967295,4294967295
597,35671,4503118,1776873494057,2026-04-22T15:58:14.057000+00:00,240000,1500.0,0.020149508491158485,0.00014375000318977982,0,-0.5759586691856384,-33.000000918308665,0.006408333778381348,4.806250333786011,-2.617671608438523,-4.030860655169441,4294967295,4294967295
615,35672,4503168,1776873494107,2026-04-22T15:58:14.107000+00:00,240000,1500.0,0.019333332777023315,0.00013749999925494194,0,-0.45378559827804565,-25.999999585151052,0.017133334651589394,12.850000988692045,-5.633069586029754,-11.549504424360949,4294967295,4294967295
615,35672,4503168,1776873494107,2026-04-22T15:58:14.107000+00:00,240000,1500.0,0.019333332777023315,0.00013749999925494194,1,0.593411922454834,33.99999866940647,0.017408333718776703,13.056250289082527,7.300962256221671,-10.824122215884026,4294967295,4294967295
629,35673,4503218,1776873494157,2026-04-22T15:58:14.157000+00:00,240000,1500.0,0.019333332777023315,0.00013749999925494194,0,-0.5759586691856384,-33.000000918308665,0.00683183316141367,5.123874871060252,-2.790662334186106,-4.297243003466021,4294967295,4294967295
647,35674,4503268,1776873494207,2026-04-22T15:58:14.207000+00:00,240000,1500.0,0.02015266753733158,0.00014375000318977982,0,-0.4712388813495636,-26.99999904379616,0.01718183420598507,12.886375654488802,-5.850291931593478,-11.481844878926642,4294967295,4294967295
647,35674,4503268,1776873494207,2026-04-22T15:58:14.207000+00:00,240000,1500.0,0.02015266753733158,0.00014375000318977982,1,0.5410520434379578,30.99999858592387,0.017277667298913002,12.958250474184752,6.673992104292901,-11.107388745494838,4294967295,4294967295
661,35675,4503318,1776873494257,2026-04-22T15:58:14.257000+00:00,240000,1500.0,0.02015266753733158,0.00014375000318977982,0,-0.4712388813495636,-26.99999904379616,0.016491666436195374,12.36874982714653,-5.61529473125732,-11.02063688575443,4294967295,4294967295
661,35675,4503318,1776873494257,2026-04-22T15:58:14.257000+00:00,240000,1500.0,0.02015266753733158,0.00014375000318977982,1,0.5235987901687622,30.000000834826057,0.01667500101029873,12.506250757724047,6.253125536670789,-10.830730771176473,4294967295,4294967295
679,35676,4503368,1776873494307,2026-04-22T15:58:14.307000+00:00,240000,1500.0,0.019333332777023315,0.00013749999925494194,0,-0.4712388813495636,-26.99999904379616,0.017225001007318497,12.918750755488873,-5.864989919394203,-11.510691305384256,4294967295,4294967295
679,35676,4503368,1776873494307,2026-04-22T15:58:14.307000+00:00,240000,1500.0,0.019333332777023315,0.00013749999925494194,1,0.5061454772949219,28.99999966863366,0.017408333718776703,13.056250289082527,6.329795678448731,-11.419253840783966,4294967295,4294967295
696,35677,4503418,1776873494357,2026-04-22T15:58:14.357000+00:00,240000,1500.0,0.019333332777023315,0.00013749999925494194,0,-0.4712388813495636,-26.99999904379616,0.01794850081205368,13.46137560904026,-6.111336439760306,-11.994173594196553,4294967295,4294967295
696,35677,4503418,1776873494357,2026-04-22T15:58:14.357000+00:00,240000,1500.0,0.019333332777023315,0.00013749999925494194,1,0.5061454772949219,28.99999966863366,0.018044333904981613,13.53325042873621,6.561049932598871,-11.836447564570765,4294967295,4294967295
711,35678,4503468,1776873494407,2026-04-22T15:58:14.407000+00:00,240000,1500.0,0.02015266753733158,0.00014375000318977982,0,0.5410520434379578,30.99999858592387,0.013444333337247372,10.083250002935529,5.193257457036219,-8.643032315491887,4294967295,4294967295
728,35679,4503518,1776873494457,2026-04-22T15:58:14.457000+00:00,240000,1500.0,0.02015266753733158,0.00014375000318977982,0,0.5410520434379578,30.99999858592387,0.012916667386889458,9.687500540167093,4.9894314239574085,-8.303808811705872,4294967295,4294967295
728,35679,4503518,1776873494457,2026-04-22T15:58:14.457000+00:00,240000,1500.0,0.02015266753733158,0.00014375000318977982,1,0.6283185482025146,36.00000100179127,0.006500000134110451,4.875000100582838,2.865453233005268,-3.943957878849917,4294967295,4294967295
743,35680,4503568,1776873494507,2026-04-22T15:58:14.507000+00:00,240000,1500.0,0.019333332777023315,0.00013749999925494194,0,-0.5061454772949219,-28.99999966863366,0.013283333741128445,9.962500305846334,-4.829915939588012,-8.71339912780896,4294967295,4294967295
743,35680,4503568,1776873494507,2026-04-22T15:58:14.507000+00:00,240000,1500.0,0.019333332777023315,0.00013749999925494194,1,0.5585053563117981,31.999999752116263,0.013466667383909225,10.100000537931919,5.35218481675911,-8.565286250527667,4294967295,4294967295
