packet_index,time_boot_ms,roll_rad,pitch_rad,yaw_rad,roll_deg,pitch_deg,yaw_deg,rollspeed_radps,pitchspeed_radps,yawspeed_radps
13,4438647,-0.003293298650532961,0.021411960944533348,1.8576385974884033,-0.18869211335166808,1.2268149932207126,106.43485149668705,-0.03080729767680168,0.04016190767288208,-0.04334387555718422
37,4438747,-0.01488585490733385,0.03315494582056999,1.852810263633728,-0.8528966606343348,1.8996384655035685,106.158208344734,-0.11068040132522583,0.11352209746837616,-0.03966071084141731
63,4438847,-0.0314180925488472,0.04902302473783493,1.8484305143356323,-1.8001241034003637,2.8088124164433705,105.90726719462775,-0.16384761035442352,0.16059720516204834,-0.03253152593970299
87,4438947,-0.047280311584472656,0.06283067911863327,1.844178557395935,-2.7089623078537772,3.5999327374384373,105.66364800731174,-0.16031521558761597,0.1448224037885666,-0.02789919078350067
111,4439047,-0.05621355026960373,0.06763166934251785,1.839532494544983,-3.2207991818947845,3.8750092147505923,105.39744821459965,-0.0949554517865181,0.0603356808423996,-0.03353007882833481
137,4439147,-0.05529320612549782,0.06001574173569679,1.8340282440185547,-3.168067346737936,3.438648705802576,105.08207789005266,0.004764018580317497,-0.06434336304664612,-0.047822777181863785
161,4439247,-0.04571003094315529,0.041199710220098495,1.8273848295211792,-2.618991854455196,2.360569512773648,104.70143827779701,0.09471546113491058,-0.1797705739736557,-0.06382711231708527
185,4439347,-0.032480768859386444,0.018351733684539795,1.8200974464416504,-1.8610109709827962,1.051476886872198,104.28390198364497,0.13545162975788116,-0.2299475073814392,-0.07130062580108643
214,4439447,-0.02037597820162773,0.0003814046795014292,1.8130189180374146,-1.1674575544038341,0.021852878421971717,103.87833218091878,0.1238761693239212,-0.18650148808956146,-0.0656447783112526
238,4439547,-0.01261821761727333,-0.0051273019053041935,1.8076701164245605,-0.7229706144473838,-0.293772759463316,103.57186842304948,0.08119499683380127,-0.06627629697322845,-0.04650746285915375
262,4439647,-0.00943051278591156,0.0024734986945986748,1.8044359683990479,-0.5403285812768924,0.14172103583162263,103.38656539086703,0.03411116451025009,0.069449283182621,-0.023770980536937714
286,4439747,-0.009582499042153358,0.017646297812461853,1.802588701248169,-0.5490367523035414,1.0110583886850013,103.28072477948851,-0.0003826115280389786,0.15182073414325714,-0.00862032175064087
312,4439847,-0.01177611481398344,0.031916625797748566,1.8007214069366455,-0.6747216779027376,1.828687954509357,103.17373669632943,-0.021396435797214508,0.14966166019439697,-0.008329639211297035
336,4439947,-0.014305615797638893,0.03969801217317581,1.7979305982589722,-0.8196514085403853,2.2745285525819394,103.01383513767026,-0.025866275653243065,0.08549892902374268,-0.017704758793115616
360,4440047,-0.015401212498545647,0.039868440479040146,1.7944424152374268,-0.8824244755507991,2.2842933752175303,102.81397697236652,-0.012214753776788712,0.006328590214252472,-0.02580367773771286
386,4440147,-0.013958011753857136,0.034521427005529404,1.7912840843200684,-0.79973516389001,1.9779320701857785,102.6330179404962,0.012875359505414963,-0.0517110750079155,-0.02366548590362072
411,4440247,-0.010965286754071712,0.02626063860952854,1.7890217304229736,-0.628264652159015,1.504623759644284,102.5033946104277,0.030181821435689926,-0.08267571032047272,-0.01419785711914301
434,4440347,-0.008711720816791058,0.016736337915062904,1.7871664762496948,-0.49914483509838986,0.958921527037884,102.39709637637479,0.024092484265565872,-0.09506821632385254,-0.008662726730108261
463,4440447,-0.009124058298766613,0.007401765324175358,1.7845807075500488,-0.5227700325506408,0.4240899140215296,102.24894274308804,-0.0015658047050237656,-0.09454452991485596,-0.015290023759007454
489,4440567,-0.014198722317814827,-0.0018163154600188136,1.7796692848205566,-0.8135268632889995,-0.10406721012344064,101.96753894928352,-0.043576810508966446,-0.07668460160493851,-0.032951176166534424
502,4440607,-0.017220009118318558,-0.004215390421450138,1.7775311470031738,-0.9866338456564472,-0.24152408014896629,101.84503267633016,-0.059421926736831665,-0.06712676584720612,-0.03904862329363823
506,4440627,-0.018956327810883522,-0.005238767713308334,1.7764414548873901,-1.0861175786300927,-0.30015927982196877,101.78259791712708,-0.06756692379713058,-0.062214672565460205,-0.04162844642996788
521,4440667,-0.022930549457669258,-0.0069877952337265015,1.7741938829421997,-1.3138237058404472,-0.4003711749941612,101.65382153051566,-0.08436419069766998,-0.05203693360090256,-0.04608343541622162
534,4440707,-0.027636712417006493,-0.008353833109140396,1.7718154191970825,-1.5834669811112685,-0.4786393799103951,101.51754559619557,-0.10189102590084076,-0.04196116700768471,-0.04940558224916458
538,4440727,-0.030253533273935318,-0.008919491432607174,1.7706139087677002,-1.7333997719550975,-0.5110492144914874,101.44870411955101,-0.11082199960947037,-0.037043604999780655,-0.05057166516780853
552,4440767,-0.03595606982707977,-0.009751489385962486,1.7682301998138428,-2.0601310489693545,-0.5587191857822691,101.31212765690744,-0.1284085065126419,-0.027466071769595146,-0.05212438106536865
566,4440807,-0.042210545390844345,-0.010218598879873753,1.7657467126846313,-2.418486101840771,-0.5854825883538766,101.16983432592856,-0.1445438414812088,-0.018046289682388306,-0.05313105136156082
570,4440827,-0.04546790197491646,-0.010322852991521358,1.764509916305542,-2.605118886477254,-0.59145590894817,101.09897111328968,-0.15151645243167877,-0.013379229232668877,-0.05343453586101532
585,4440867,-0.05209764465689659,-0.010216725058853626,1.7621026039123535,-2.9849751614124584,-0.5853752263178604,100.96104227319044,-0.16194602847099304,-0.0038032010197639465,-0.05345732718706131
598,4440907,-0.058746837079524994,-0.009709136560559273,1.7595789432525635,-3.365945824399433,-0.5562925476362105,100.81644716846127,-0.166190966963768,0.006304904818534851,-0.05278044193983078
602,4440927,-0.06179874390363693,-0.009297304786741734,1.7583534717559814,-3.540807204888222,-0.5326963251270792,100.74623282379353,-0.16504085063934326,0.011465320363640785,-0.05245679244399071
617,4440967,-0.06725558638572693,-0.008192634209990501,1.7559534311294556,-3.8534612485796713,-0.46940336332695115,100.60872062523367,-0.15544280409812927,0.02179419994354248,-0.05170430988073349
630,4441007,-0.07151637226343155,-0.00670476583763957,1.7534818649291992,-4.09758629678109,-0.38415478512024354,100.4671103131718,-0.13520677387714386,0.03186490386724472,-0.050730571150779724
634,4441027,-0.07306303828954697,-0.005834049079567194,1.7522855997085571,-4.186203732393774,-0.33426638973138284,100.39856936485072,-0.12110026925802231,0.03662877157330513,-0.05012677609920502
649,4441067,-0.0747854933142662,-0.0038873343728482723,1.7499202489852905,-4.284893135711289,-0.22272785312034077,100.26304475133932,-0.0851045697927475,0.04544586315751076,-0.04881800711154938
662,4441107,-0.07443550229072571,-0.0017328085377812386,1.7475403547286987,-4.2648401271949545,-0.09928261591910043,100.1266868547492,-0.040070220828056335,0.05256778001785278,-0.04733126610517502
666,4441127,-0.07343386858701706,-0.00060405203839764,1.7463786602020264,-4.207450743354392,-0.03460963240645912,100.06012666128741,-0.014692725613713264,0.05540134012699127,-0.046598050743341446
681,4441167,-0.06969360262155533,0.0017306910594925284,1.7441046237945557,-3.99314928927701,0.09916129334994675,99.92983397268026,0.04057861864566803,0.05908797308802605,-0.04498199373483658
693,4441187,-0.06707358360290527,0.002870719414204359,1.7429993152618408,-3.8430332572643544,0.1644801066001778,99.8665044586959,0.06804315745830536,0.059976883232593536,-0.04406601935625076
698,4441227,-0.0604051910340786,0.005134777165949345,1.7408554553985596,-3.4609625069341847,0.29420106034904336,99.74367033666239,0.1216190904378891,0.06023912876844406,-0.04219888523221016
713,4441267,-0.052162133157253265,0.00732092559337616,1.7388317584991455,-2.988670080310024,0.41945813862976183,99.62772104531226,0.16977819800376892,0.05889078974723816,-0.040537141263484955
725,4441287,-0.047596726566553116,0.008366321213543415,1.7378168106079102,-2.727091550901695,0.47935489558680683,99.56956881471876,0.1906600445508957,0.057710789144039154,-0.03971889987587929
730,4441327,-0.03788086771965027,0.010405736975371838,1.7358522415161133,-2.1704138446293193,0.596204811412033,99.45700729719695,0.224191352725029,0.054832614958286285,-0.03824729472398758
745,4441367,-0.027897929772734642,0.012299825437366962,1.7339932918548584,-1.5984336331300588,0.7047280863087788,99.35049732727977,0.24469992518424988,0.05139041319489479,-0.037032343447208405
759,4441387,-0.022981472313404083,0.013214238919317722,1.7330217361450195,-1.3167413705548063,0.7571201195544195,99.29483128554416,0.24966996908187866,0.04967430233955383,-0.03663227707147598
764,4441427,-0.013666131533682346,0.014912853017449379,1.731076717376709,-0.7830116591506453,0.8544435383987841,99.18338991904623,0.2485557645559311,0.046033091843128204,-0.03661099076271057
779,4441467,-0.005230991635471582,0.016480615362524986,1.7291549444198608,-0.2997137433807577,0.944269704051149,99.07328043943646,0.2327970564365387,0.041914232075214386,-0.03705363720655441
