latitude,longitude,altitude (m),northing (local m),easting (local m),ping number,elapsed (s),datetime,altitude (m above MSL),northing (UTM m),easting (UTM m),coordinate projection
63.44052524,10.34901212,-5.283,-3.335,26.122,58643,1.000,2026-04-22T17:01:02.578Z,9.757,7035381.453,567295.474,UTM zone 32N
63.44057647,10.34900364,-7.243,2.368,25.700,58644,1.050,2026-04-22T17:01:02.628Z,7.797,7035387.151,567294.931,UTM zone 32N
63.44054977,10.34900803,-6.277,-0.604,25.919,58644,1.050,2026-04-22T17:01:02.628Z,8.763,7035384.181,567295.213,UTM zone 32N
63.44054116,10.34900941,-5.900,-1.563,25.987,58644,1.050,2026-04-22T17:01:02.628Z,9.140,7035383.223,567295.302,UTM zone 32N
63.44053510,10.34901043,-5.721,-2.238,26.038,58644,1.050,2026-04-22T17:01:02.628Z,9.319,7035382.549,567295.367,UTM zone 32N
63.44052544,10.34901196,-5.267,-3.313,26.114,58644,1.050,2026-04-22T17:01:02.628Z,9.773,7035381.475,567295.466,UTM zone 32N
63.44057130,10.34900418,-6.926,1.793,25.727,58645,1.100,2026-04-22T17:01:02.678Z,8.114,7035386.576,567294.970,UTM zone 32N
63.44055303,10.34900727,-6.314,-0.242,25.881,58645,1.100,2026-04-22T17:01:02.678Z,8.726,7035384.543,567295.167,UTM zone 32N
63.44054156,10.34900917,-5.858,-1.518,25.975,58645,1.100,2026-04-22T17:01:02.678Z,9.182,7035383.268,567295.289,UTM zone 32N
63.44053548,10.34901022,-5.684,-2.195,26.027,58645,1.100,2026-04-22T17:01:02.678Z,9.356,7035382.592,567295.355,UTM zone 32N
63.44052773,10.34901149,-5.351,-3.058,26.091,58645,1.100,2026-04-22T17:01:02.678Z,9.689,7035381.729,567295.437,UTM zone 32N
63.44055058,10.34900733,-6.181,-0.515,25.884,58646,1.150,2026-04-22T17:01:02.728Z,8.859,7035384.270,567295.176,UTM zone 32N
63.44054323,10.34900861,-5.977,-1.332,25.948,58646,1.150,2026-04-22T17:01:02.728Z,9.063,7035383.453,567295.257,UTM zone 32N
63.44053583,10.34900985,-5.650,-2.156,26.009,58646,1.150,2026-04-22T17:01:02.728Z,9.390,7035382.630,567295.336,UTM zone 32N
63.44052806,10.34901116,-5.323,-3.022,26.074,58646,1.150,2026-04-22T17:01:02.728Z,9.717,7035381.765,567295.420,UTM zone 32N
63.44057106,10.34900348,-6.952,1.766,25.692,58647,1.200,2026-04-22T17:01:02.778Z,8.088,7035386.548,567294.936,UTM zone 32N
63.44055094,10.34900692,-6.136,-0.474,25.864,58647,1.200,2026-04-22T17:01:02.778Z,8.904,7035384.310,567295.155,UTM zone 32N
63.44053616,10.34900949,-5.617,-2.119,25.991,58647,1.200,2026-04-22T17:01:02.778Z,9.423,7035382.666,567295.317,UTM zone 32N
63.44052837,10.34901082,-5.296,-2.987,26.057,58647,1.200,2026-04-22T17:01:02.778Z,9.744,7035381.800,567295.402,UTM zone 32N
63.44052561,10.34901132,-5.249,-3.294,26.082,58647,1.200,2026-04-22T17:01:02.778Z,9.791,7035381.493,567295.433,UTM zone 32N
63.44056934,10.34900308,-6.963,1.574,25.672,58648,1.250,2026-04-22T17:01:02.828Z,8.057,7035386.356,567294.920,UTM zone 32N
63.44055031,10.34900640,-6.211,-0.545,25.838,58648,1.250,2026-04-22T17:01:02.828Z,8.809,7035384.239,567295.130,UTM zone 32N
63.44053558,10.34900899,-5.673,-2.184,25.966,58648,1.250,2026-04-22T17:01:02.828Z,9.347,7035382.602,567295.294,UTM zone 32N
63.44052783,10.34901034,-5.342,-3.047,26.033,58648,1.250,2026-04-22T17:01:02.828Z,9.678,7035381.739,567295.379,UTM zone 32N
63.44056301,10.34900347,-6.791,0.870,25.692,58649,1.300,2026-04-22T17:01:02.878Z,8.229,7035385.652,567294.954,UTM zone 32N
63.44055052,10.34900568,-6.183,-0.521,25.802,58649,1.300,2026-04-22T17:01:02.878Z,8.837,7035384.262,567295.094,UTM zone 32N
63.44053833,10.34900789,-5.787,-1.878,25.912,58649,1.300,2026-04-22T17:01:02.878Z,9.233,7035382.907,567295.233,UTM zone 32N
63.44052801,10.34900973,-5.325,-3.027,26.003,58649,1.300,2026-04-22T17:01:02.878Z,9.695,7035381.758,567295.349,UTM zone 32N
63.44057295,10.34900103,-7.255,1.976,25.570,58650,1.350,2026-04-22T17:01:02.928Z,7.765,7035386.756,567294.809,UTM zone 32N
63.44056231,10.34900299,-6.983,0.791,25.668,58650,1.350,2026-04-22T17:01:02.928Z,8.037,7035385.572,567294.932,UTM zone 32N
63.44055041,10.34900511,-6.191,-0.533,25.773,58650,1.350,2026-04-22T17:01:02.928Z,8.829,7035384.250,567295.066,UTM zone 32N
63.44053824,10.34900734,-5.794,-1.888,25.884,58650,1.350,2026-04-22T17:01:02.928Z,9.226,7035382.895,567295.206,UTM zone 32N
63.44052792,10.34900922,-5.330,-3.037,25.978,58650,1.350,2026-04-22T17:01:02.928Z,9.690,7035381.748,567295.323,UTM zone 32N
63.44052516,10.34900973,-5.281,-3.344,26.003,58650,1.350,2026-04-22T17:01:02.928Z,9.739,7035381.441,567295.355,UTM zone 32N
63.44058143,10.34899842,-7.557,2.920,25.440,58651,1.400,2026-04-22T17:01:02.978Z,7.463,7035387.698,567294.659,UTM zone 32N
63.44057258,10.34900009,-7.299,1.934,25.523,58651,1.400,2026-04-22T17:01:02.978Z,7.721,7035386.713,567294.763,UTM zone 32N
63.44054911,10.34900449,-6.332,-0.678,25.743,58651,1.400,2026-04-22T17:01:02.978Z,8.688,7035384.104,567295.038,UTM zone 32N
63.44053793,10.34900659,-5.819,-1.922,25.847,58651,1.400,2026-04-22T17:01:02.978Z,9.201,7035382.861,567295.169,UTM zone 32N
63.44053449,10.34900724,-5.763,-2.305,25.879,58651,1.400,2026-04-22T17:01:02.978Z,9.257,7035382.478,567295.209,UTM zone 32N
63.44052680,10.34900868,-5.415,-3.162,25.951,58651,1.400,2026-04-22T17:01:02.978Z,9.605,7035381.622,567295.299,UTM zone 32N
63.44058120,10.34899779,-7.585,2.895,25.409,58652,1.450,2026-04-22T17:01:03.028Z,7.435,7035387.672,567294.628,UTM zone 32N
63.44056330,10.34900119,-6.957,0.902,25.578,58652,1.450,2026-04-22T17:01:03.028Z,8.063,7035385.681,567294.840,UTM zone 32N
63.44054891,10.34900393,-6.350,-0.700,25.714,58652,1.450,2026-04-22T17:01:03.028Z,8.670,7035384.081,567295.010,UTM zone 32N
63.44054120,10.34900539,-6.070,-1.558,25.787,58652,1.450,2026-04-22T17:01:03.028Z,8.950,7035383.223,567295.101,UTM zone 32N
63.44053471,10.34900663,-5.832,-2.281,25.849,58652,1.450,2026-04-22T17:01:03.028Z,9.188,7035382.502,567295.178,UTM zone 32N
63.44052663,10.34900817,-5.425,-3.181,25.926,58652,1.450,2026-04-22T17:01:03.028Z,9.595,7035381.603,567295.274,UTM zone 32N
63.44057197,10.34899857,-7.369,1.867,25.448,58653,1.500,2026-04-22T17:01:03.078Z,7.651,7035386.644,567294.689,UTM zone 32N
63.44056198,10.34900054,-6.900,0.755,25.546,58653,1.500,2026-04-22T17:01:03.078Z,8.120,7035385.534,567294.810,UTM zone 32N
63.44054858,10.34900315,-6.381,-0.737,25.676,58653,1.500,2026-04-22T17:01:03.078Z,8.639,7035384.043,567294.972,UTM zone 32N
63.44053491,10.34900585,-5.718,-2.259,25.810,58653,1.500,2026-04-22T17:01:03.078Z,9.302,7035382.523,567295.139,UTM zone 32N
63.44052719,10.34900737,-5.379,-3.119,25.886,58653,1.500,2026-04-22T17:01:03.078Z,9.641,7035381.664,567295.233,UTM zone 32N
63.44054922,10.34900277,-6.309,-0.666,25.657,58654,1.550,2026-04-22T17:01:03.128Z,8.711,7035384.114,567294.952,UTM zone 32N
63.44053970,10.34900462,-6.018,-1.725,25.749,58654,1.550,2026-04-22T17:01:03.128Z,9.002,7035383.056,567295.066,UTM zone 32N
63.44052688,10.34900717,-5.400,-3.152,25.876,58654,1.550,2026-04-22T17:01:03.128Z,9.620,7035381.630,567295.224,UTM zone 32N
63.44052414,10.34900770,-5.345,-3.458,25.902,58654,1.550,2026-04-22T17:01:03.128Z,9.675,7035381.325,567295.256,UTM zone 32N
63.44058677,10.34899531,-8.052,3.514,25.285,58655,1.600,2026-04-22T17:01:03.178Z,6.948,7035388.290,567294.491,UTM zone 32N
63.44056278,10.34900007,-6.896,0.844,25.523,58655,1.600,2026-04-22T17:01:03.178Z,8.104,7035385.622,567294.785,UTM zone 32N
63.44054887,10.34900281,-6.340,-0.704,25.659,58655,1.600,2026-04-22T17:01:03.178Z,8.660,7035384.075,567294.954,UTM zone 32N
63.44053937,10.34900465,-6.044,-1.762,25.750,58655,1.600,2026-04-22T17:01:03.178Z,8.956,7035383.019,567295.069,UTM zone 32N
63.44052466,10.34900758,-5.302,-3.399,25.896,58655,1.600,2026-04-22T17:01:03.178Z,9.698,7035381.384,567295.249,UTM zone 32N
63.44058245,10.34899642,-7.734,3.033,25.341,58656,1.650,2026-04-22T17:01:03.228Z,7.266,7035387.809,567294.557,UTM zone 32N
63.44056606,10.34899963,-7.021,1.209,25.500,58656,1.650,2026-04-22T17:01:03.228Z,7.979,7035385.987,567294.756,UTM zone 32N
63.44054866,10.34900301,-6.360,-0.728,25.669,58656,1.650,2026-04-22T17:01:03.228Z,8.640,7035384.052,567294.965,UTM zone 32N
63.44054011,10.34900469,-5.971,-1.680,25.752,58656,1.650,2026-04-22T17:01:03.228Z,9.029,7035383.101,567295.069,UTM zone 32N
63.44052639,10.34900736,-5.431,-3.207,25.885,58656,1.650,2026-04-22T17:01:03.228Z,9.569,7035381.576,567295.234,UTM zone 32N
63.44058815,10.34899597,-7.966,3.667,25.318,58657,1.700,2026-04-22T17:01:03.278Z,7.034,7035388.444,567294.521,UTM zone 32N
63.44057510,10.34899849,-7.381,2.215,25.444,58657,1.700,2026-04-22T17:01:03.278Z,7.619,7035386.992,567294.677,UTM zone 32N
63.44056101,10.34900119,-6.791,0.646,25.578,58657,1.700,2026-04-22T17:01:03.278Z,8.209,7035385.425,567294.845,UTM zone 32N
63.44054855,10.34900357,-6.371,-0.740,25.696,58657,1.700,2026-04-22T17:01:03.278Z,8.629,7035384.041,567294.993,UTM zone 32N
63.44054000,10.34900521,-5.980,-1.692,25.778,58657,1.700,2026-04-22T17:01:03.278Z,9.020,7035383.090,567295.095,UTM zone 32N
63.44053527,10.34900613,-5.767,-2.218,25.824,58657,1.700,2026-04-22T17:01:03.278Z,9.233,7035382.564,567295.152,UTM zone 32N
63.44052714,10.34900770,-5.373,-3.124,25.902,58657,1.700,2026-04-22T17:01:03.278Z,9.627,7035381.659,567295.249,UTM zone 32N
63.44058089,10.34899847,-7.608,2.860,25.442,58658,1.750,2026-04-22T17:01:03.328Z,7.392,7035387.638,567294.663,UTM zone 32N
63.44056108,10.34900214,-6.783,0.654,25.625,58658,1.750,2026-04-22T17:01:03.328Z,8.217,7035385.435,567294.892,UTM zone 32N
63.44053533,10.34900691,-5.762,-2.212,25.863,58658,1.750,2026-04-22T17:01:03.328Z,9.238,7035382.571,567295.191,UTM zone 32N
63.44058847,10.34899815,-7.921,3.704,25.427,58659,1.800,2026-04-22T17:01:03.378Z,7.079,7035388.482,567294.629,UTM zone 32N
63.44057077,10.34900133,-7.180,1.733,25.585,58659,1.800,2026-04-22T17:01:03.378Z,7.820,7035386.513,567294.829,UTM zone 32N
63.44056127,10.34900304,-6.759,0.676,25.670,58659,1.800,2026-04-22T17:01:03.378Z,8.241,7035385.457,567294.937,UTM zone 32N
63.44055024,10.34900502,-6.287,-0.552,25.769,58659,1.800,2026-04-22T17:01:03.378Z,8.713,7035384.230,567295.062,UTM zone 32N
63.44054471,10.34900602,-6.086,-1.168,25.818,58659,1.800,2026-04-22T17:01:03.378Z,8.914,7035383.615,567295.124,UTM zone 32N
63.44053549,10.34900768,-5.747,-2.194,25.901,58659,1.800,2026-04-22T17:01:03.378Z,9.253,7035382.590,567295.229,UTM zone 32N
63.44058187,10.34900077,-7.560,2.968,25.557,58660,1.850,2026-04-22T17:01:03.428Z,7.440,7035387.749,567294.775,UTM zone 32N
63.44056063,10.34900445,-6.861,0.605,25.741,58660,1.850,2026-04-22T17:01:03.428Z,8.139,7035385.387,567295.009,UTM zone 32N
63.44055053,10.34900614,-6.252,-0.520,25.824,58660,1.850,2026-04-22T17:01:03.428Z,8.748,7035384.263,567295.117,UTM zone 32N
63.44053573,10.34900870,-5.719,-2.167,25.952,58660,1.850,2026-04-22T17:01:03.428Z,9.281,7035382.618,567295.279,UTM zone 32N
63.44052776,10.34901006,-5.363,-3.055,26.020,58660,1.850,2026-04-22T17:01:03.428Z,9.637,7035381.731,567295.366,UTM zone 32N
63.44058269,10.34900171,-7.445,3.061,25.604,58661,1.900,2026-04-22T17:01:03.478Z,7.655,7035387.842,567294.820,UTM zone 32N
63.44055863,10.34900570,-6.499,0.381,25.803,58661,1.900,2026-04-22T17:01:03.478Z,8.601,7035385.165,567295.076,UTM zone 32N
63.44055122,10.34900692,-6.178,-0.443,25.863,58661,1.900,2026-04-22T17:01:03.478Z,8.922,7035384.341,567295.154,UTM zone 32N
