packet_index,ping_number,pwr_up_msec,utc_msec,utc_iso,ping_hz,sos_mps,listening_sec,pulse_sec,point_index,angle_rad,angle_deg,tof_s,range_m,y_m,z_m,reserved0,reserved1
59,60584,8585995,1776877576855,2026-04-22T17:06:16.855000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,5,0.33161255717277527,18.999999959540737,0.006505870260298252,4.879402695223689,1.5885781270793953,-4.61356588728514,4294967295,4294967295
59,60584,8585995,1776877576855,2026-04-22T17:06:16.855000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,6,0.41887903213500977,24.000000667860846,0.005455870181322098,4.091902635991573,1.6643267855293649,-3.7381390468258773,4294967295,4294967295
59,60584,8585995,1776877576855,2026-04-22T17:06:16.855000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,7,0.45378559827804565,25.999999585151052,0.005268370267003775,3.951277700252831,1.7321261110282107,-3.551384884803334,4294967295,4294967295
59,60584,8585995,1776877576855,2026-04-22T17:06:16.855000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,8,0.5410520434379578,30.99999858592387,0.004818370100110769,3.613777575083077,1.8612329689739668,-3.097612015307546,4294967295,4294967295
59,60584,8585995,1776877576855,2026-04-22T17:06:16.855000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,9,0.6283185482025146,36.00000100179127,0.0042558703571558,3.19190276786685,1.876153418854091,-2.582303550793005,4294967295,4294967295
72,60585,8586045,1776877576905,2026-04-22T17:06:16.905000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,0,-0.6283185482025146,-36.00000100179127,0.003280870383605361,2.4606527877040207,-1.446335454431464,-1.9907098972201094,4294967295,4294967295
72,60585,8586045,1776877576905,2026-04-22T17:06:16.905000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,1,-0.5061454772949219,-28.99999966863366,0.00388087029568851,2.9106527217663825,-1.4111124259855576,-2.545714239256874,4294967295,4294967295
72,60585,8586045,1776877576905,2026-04-22T17:06:16.905000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,2,-0.4363323152065277,-25.00000012650595,0.0044058701023459435,3.3044025767594576,-1.3965008796939375,-2.9948057837376703,4294967295,4294967295
72,60585,8586045,1776877576905,2026-04-22T17:06:16.905000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,3,-0.36651915311813354,-21.00000058437824,0.0047433702275156975,3.557527670636773,-1.2749039306511543,-3.321238187025517,4294967295,4294967295
72,60585,8586045,1776877576905,2026-04-22T17:06:16.905000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,4,-0.27925267815589905,-15.999999876058132,0.005755870137363672,4.316902603022754,-1.1898996098401662,-4.149673119956179,4294967295,4294967295
72,60585,8586045,1776877576905,2026-04-22T17:06:16.905000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,5,-0.24434609711170197,-14.000000104994276,0.006168370135128498,4.626277601346374,-1.119197855113811,-4.488857383101829,4294967295,4294967295
72,60585,8586045,1776877576905,2026-04-22T17:06:16.905000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,6,-0.1745329201221466,-9.99999970909292,0.006655870471149683,4.991902853362262,-0.8668348086164387,-4.916064636676088,4294967295,4294967295
72,60585,8586045,1776877576905,2026-04-22T17:06:16.905000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,7,0.296705961227417,16.999999334703237,0.00643087038770318,4.823152790777385,1.4101533500203316,-4.612403968930964,4294967295,4294967295
72,60585,8586045,1776877576905,2026-04-22T17:06:16.905000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,8,0.3839724361896515,22.000000043023345,0.006243370473384857,4.682527855038643,1.7541058116112196,-4.341564224433924,4294967295,4294967295
72,60585,8586045,1776877576905,2026-04-22T17:06:16.905000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,9,0.4363323152065277,25.00000012650595,0.005605870392173529,4.2044027941301465,1.7768574089263605,-3.810482988235597,4294967295,4294967295
72,60585,8586045,1776877576905,2026-04-22T17:06:16.905000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,10,0.5061454772949219,28.99999966863366,0.0053433701395988464,4.007527604699135,1.942887915889603,-3.5050626312115654,4294967295,4294967295
72,60585,8586045,1776877576905,2026-04-22T17:06:16.905000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,11,0.593411922454834,33.99999866940647,0.004818370100110769,3.613777575083077,2.0207987051323486,-2.995957435530209,4294967295,4294967295
72,60585,8586045,1776877576905,2026-04-22T17:06:16.905000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,12,0.6457718014717102,36.99999875288908,0.004030870273709297,3.023152705281973,1.8193786627692174,-2.4143971423346673,4294967295,4294967295
83,60586,8586095,1776877576955,2026-04-22T17:06:16.955000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,0,-0.6108652353286743,-34.99999983559887,0.0036506494507193565,2.7379870880395174,-1.5704448702974467,-2.242827724910576,4294967295,4294967295
83,60586,8586095,1776877576955,2026-04-22T17:06:16.955000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,1,-0.5585053563117981,-31.999999752116263,0.003983982373028994,2.987986779771745,-1.5833917449123092,-2.5339565067763643,4294967295,4294967295
83,60586,8586095,1776877576955,2026-04-22T17:06:16.955000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,2,-0.5061454772949219,-28.99999966863366,0.004192315973341465,3.1442369800060987,-1.5243563203367365,-2.7500116354458064,4294967295,4294967295
83,60586,8586095,1776877576955,2026-04-22T17:06:16.955000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,3,-0.40142571926116943,-22.999999501668448,0.004900649189949036,3.6754868924617767,-1.4361271118127523,-3.383303535802647,4294967295,4294967295
83,60586,8586095,1776877576955,2026-04-22T17:06:16.955000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,4,-0.3141592741012573,-18.000000500895634,0.005817316006869078,4.362987005151808,-1.3482371671045863,-4.14944720997404,4294967295,4294967295
83,60586,8586095,1776877576955,2026-04-22T17:06:16.955000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,5,-0.24434609711170197,-14.000000104994276,0.006900649517774582,5.175487138330936,-1.2520636683590614,-5.021753049424493,4294967295,4294967295
83,60586,8586095,1776877576955,2026-04-22T17:06:16.955000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,6,-0.19198621809482574,-11.000000021511672,0.0075256493873894215,5.644237040542066,-1.0769712014531057,-5.540536508413939,4294967295,4294967295
83,60586,8586095,1776877576955,2026-04-22T17:06:16.955000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,7,0.2617993950843811,15.000000417413029,0.007275649346411228,5.456737009808421,1.4123075006532224,-5.270803194752352,4294967295,4294967295
83,60586,8586095,1776877576955,2026-04-22T17:06:16.955000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,8,0.36651915311813354,21.00000058437824,0.006358982529491186,4.76923689711839,1.7091416931282544,-4.452466199045887,4294967295,4294967295
83,60586,8586095,1776877576955,2026-04-22T17:06:16.955000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,9,0.4363323152065277,25.00000012650595,0.007233982440084219,5.425486830063164,2.2929098240751746,-4.917160957488416,4294967295,4294967295
83,60586,8586095,1776877576955,2026-04-22T17:06:16.955000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,10,0.4712388813495636,26.99999904379616,0.006400649435818195,4.8004870768636465,2.179375455635687,-4.277265341138848,4294967295,4294967295
83,60586,8586095,1776877576955,2026-04-22T17:06:16.955000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,11,0.5410520434379578,30.99999858592387,0.005900649353861809,4.425487015396357,2.279294219327415,-3.7933828155331732,4294967295,4294967295
83,60586,8586095,1776877576955,2026-04-22T17:06:16.955000+00:00,240000,1500.0,0.007855869829654694,9.999999747378752e-05,12,0.6108652353286743,34.99999983559887,0.005067315883934498,3.8004869129508734,2.179869730996385,-3.1131766302920574,4294967295,4294967295
96,60587,8586145,1776877577005,2026-04-22T17:06:17.005000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,0,-0.6283185482025146,-36.00000100179127,0.0032756493892520666,2.45673704193905,-1.444033836763698,-1.987541992390839,4294967295,4294967295
96,60587,8586145,1776877577005,2026-04-22T17:06:17.005000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,1,-0.5061454772949219,-28.99999966863366,0.0037756492383778095,2.831736928783357,-1.3728532907571989,-2.476692931288118,4294967295,4294967295
96,60587,8586145,1776877577005,2026-04-22T17:06:17.005000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,2,-0.3839724361896515,-22.000000043023345,0.004400649107992649,3.300486830994487,-1.2363841306707932,-3.0601581009799896,4294967295,4294967295
96,60587,8586145,1776877577005,2026-04-22T17:06:17.005000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,3,-0.296705961227417,-16.999999334703237,0.00523398257791996,3.92548693343997,-1.1477012630070975,-3.753961837246065,4294967295,4294967295
96,60587,8586145,1776877577005,2026-04-22T17:06:17.005000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,4,-0.22689279913902283,-12.999999792575526,0.006233982741832733,4.67548705637455,-1.0517557264099857,-4.5556546298298075,4294967295,4294967295
96,60587,8586145,1776877577005,2026-04-22T17:06:17.005000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,5,0.2617993950843811,15.000000417413029,0.00790064875036478,5.925486562773585,1.533628815642487,-5.723580493139005,4294967295,4294967295
96,60587,8586145,1776877577005,2026-04-22T17:06:17.005000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,6,0.3839724361896515,22.000000043023345,0.006150649394840002,4.6129870461300015,1.7280553660341509,-4.277087109199878,4294967295,4294967295
96,60587,8586145,1776877577005,2026-04-22T17:06:17.005000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,7,0.4363323152065277,25.00000012650595,0.00673398282378912,5.05048711784184,2.134428096792532,-4.577295798515645,4294967295,4294967295
96,60587,8586145,1776877577005,2026-04-22T17:06:17.005000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,8,0.5235987901687622,30.000000834826057,0.005317315924912691,3.9879869436845183,1.993993522164239,-3.453697974138045,4294967295,4294967295
96,60587,8586145,1776877577005,2026-04-22T17:06:17.005000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,9,0.5759586691856384,33.000000918308665,0.0048173158429563046,3.6129868822172284,1.9677737376177917,-3.0301057289499775,4294967295,4294967295
107,60588,8586195,1776877577055,2026-04-22T17:06:17.055000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,0,-0.5235987901687622,-30.000000834826057,0.003608982777222991,2.7067370829172432,-1.3533685756132894,-2.344103055452512,4294967295,4294967295
107,60588,8586195,1776877577055,2026-04-22T17:06:17.055000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,1,-0.3839724361896515,-22.000000043023345,0.004400649107992649,3.300486830994487,-1.2363841306707932,-3.0601581009799896,4294967295,4294967295
107,60588,8586195,1776877577055,2026-04-22T17:06:17.055000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,2,-0.296705961227417,-16.999999334703237,0.00523398257791996,3.92548693343997,-1.1477012630070975,-3.753961837246065,4294967295,4294967295
107,60588,8586195,1776877577055,2026-04-22T17:06:17.055000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,3,-0.20943951606750488,-12.000000333930423,0.006233982741832733,4.67548705637455,-0.9720884459415169,-4.573316440789218,4294967295,4294967295
107,60588,8586195,1776877577055,2026-04-22T17:06:17.055000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,4,0.2617993950843811,15.000000417413029,0.00790064875036478,5.925486562773585,1.533628815642487,-5.723580493139005,4294967295,4294967295
107,60588,8586195,1776877577055,2026-04-22T17:06:17.055000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,5,0.3490658402442932,19.99999941818584,0.006358982529491186,4.76923689711839,1.6311750415975963,-4.481616735565919,4294967295,4294967295
107,60588,8586195,1776877577055,2026-04-22T17:06:17.055000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,6,0.45378559827804565,25.999999585151052,0.006775649264454842,5.081736948341131,2.227686820654307,-4.567434930157028,4294967295,4294967295
107,60588,8586195,1776877577055,2026-04-22T17:06:17.055000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,7,0.5585053563117981,31.999999752116263,0.004858982749283314,3.6442370619624853,1.931151409195887,-3.090488310694882,4294967295,4294967295
107,60588,8586195,1776877577055,2026-04-22T17:06:17.055000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,8,0.6632251143455505,37.999999919081475,0.003900649258866906,2.9254869441501796,1.8011096048256667,-2.3053151740701066,4294967295,4294967295
122,60589,8586245,1776877577105,2026-04-22T17:06:17.105000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,0,-0.5759586691856384,-33.000000918308665,0.003317316062748432,2.487987047061324,-1.355054897884392,-2.086601488081624,4294967295,4294967295
122,60589,8586245,1776877577105,2026-04-22T17:06:17.105000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,1,-0.5235987901687622,-30.000000834826057,0.003608982777222991,2.7067370829172432,-1.3533685756132894,-2.344103055452512,4294967295,4294967295
122,60589,8586245,1776877577105,2026-04-22T17:06:17.105000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,2,-0.40142571926116943,-22.999999501668448,0.004317316226661205,3.237987169995904,-1.265182355042591,-2.980582916401919,4294967295,4294967295
122,60589,8586245,1776877577105,2026-04-22T17:06:17.105000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,3,-0.3490658402442932,-19.99999941818584,0.0046089827083051205,3.4567370312288404,-1.1822736618752379,-3.2482702922486135,4294967295,4294967295
122,60589,8586245,1776877577105,2026-04-22T17:06:17.105000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,4,-0.27925267815589905,-15.999999876058132,0.0053589828312397,4.019237123429775,-1.1078518847461227,-3.863538696042854,4294967295,4294967295
122,60589,8586245,1776877577105,2026-04-22T17:06:17.105000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,5,-0.22689279913902283,-12.999999792575526,0.006192315835505724,4.644236876629293,-1.0447259656380883,-4.525205390141421,4294967295,4294967295
122,60589,8586245,1776877577105,2026-04-22T17:06:17.105000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,6,0.3839724361896515,22.000000043023345,0.006817316170781851,5.112987128086388,1.9153586937916203,-4.740679112331264,4294967295,4294967295
122,60589,8586245,1776877577105,2026-04-22T17:06:17.105000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,7,0.5410520434379578,30.99999858592387,0.004858982749283314,3.6442370619624853,1.876920763814711,-3.123720891843919,4294967295,4294967295
122,60589,8586245,1776877577105,2026-04-22T17:06:17.105000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,8,0.5759586691856384,33.000000918308665,0.004525649361312389,3.394237020984292,1.848634021345822,-2.846646660501281,4294967295,4294967295
122,60589,8586245,1776877577105,2026-04-22T17:06:17.105000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,9,0.6632251143455505,37.999999919081475,0.003900649258866906,2.9254869441501796,1.8011096048256667,-2.3053151740701066,4294967295,4294967295
133,60590,8586295,1776877577155,2026-04-22T17:06:17.155000+00:00,240000,1500.0,0.008733983151614666,9.999999747378752e-05,0,-0.6108652353286743,-34.99999983559887,0.00315064936876297,2.3629870265722275,-1.3553536722910253,-1.9356456573339782,4294967295,4294967295
