packet_index,time_boot_ms,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
33,8523587,-5.149098873138428,14.410381317138672,16.688114166259766,-0.03298942744731903,0.04026131331920624,0.07099879533052444
116,8523927,-5.155149459838867,14.421481132507324,16.62892723083496,-0.02550867758691311,0.017858922481536865,-0.07554272562265396
195,8524247,-5.162059307098389,14.429977416992188,16.631559371948242,-0.0317993089556694,0.03730703145265579,-0.07267385721206665
282,8524587,-5.170643329620361,14.441378593444824,16.668195724487305,-0.03354240208864212,-0.003237460507079959,-0.02116750366985798
370,8524927,-5.1880106925964355,14.44228458404541,16.710514068603516,-0.06388026475906372,0.001402895082719624,0.004070999566465616
445,8525247,-5.205738544464111,14.448149681091309,16.684886932373047,-0.058188650757074356,0.00725143775343895,-0.05775393173098564
531,8525587,-5.224697589874268,14.447242736816406,16.68486213684082,-0.06061072647571564,-0.03620678186416626,-0.04246062785387039
619,8525927,-5.240923881530762,14.433446884155273,16.7449951171875,-0.05139751359820366,-0.061359357088804245,-0.0077719842083752155
693,8526247,-5.258620262145996,14.413304328918457,16.689573287963867,-0.04977443069219589,-0.08244477212429047,-0.0270768441259861
780,8526587,-5.270387649536133,14.400762557983398,16.70269775390625,-0.01962617225944996,-0.006587565876543522,0.08313900232315063
856,8526907,-5.272993087768555,14.410208702087402,16.755353927612305,2.905782821471803e-05,0.02760584093630314,0.11049354821443558
943,8527247,-5.268581390380859,14.424269676208496,16.73470115661621,-0.027057748287916183,0.06024569272994995,-0.0490916408598423
1029,8527587,-5.274491310119629,14.450092315673828,16.734458923339844,-0.03912049159407616,0.07463274896144867,-0.01710852049291134
1105,8527907,-5.277890682220459,14.469959259033203,16.738100051879883,-0.04856650158762932,0.04082127660512924,0.01388323400169611
1192,8528247,-5.294694423675537,14.47981071472168,16.807252883911133,-0.08521107584238052,0.011537415906786919,-0.05451083555817604
1278,8528587,-5.314999103546143,14.48726749420166,16.805805206298828,-0.07185835391283035,0.009739451110363007,-0.058127451688051224
1354,8528907,-5.329145431518555,14.490734100341797,16.744659423828125,-0.04378972947597504,-0.04144047200679779,-0.0341205969452858
1440,8529247,-5.346291542053223,14.474306106567383,16.798433303833008,-0.055396031588315964,-0.06563179194927216,-0.005531577859073877
1527,8529587,-5.363131523132324,14.454595565795898,16.764707565307617,-0.03101360611617565,-0.06684836745262146,-0.015017597004771233
1603,8529907,-5.380823135375977,14.438911437988281,16.692705154418945,-0.05673700571060181,-0.04192228242754936,0.025721019133925438
1689,8530247,-5.396909236907959,14.431947708129883,16.750244140625,-0.03394642844796181,-0.007077582646161318,0.07396256923675537
1776,8530587,-5.4097580909729,14.435332298278809,16.777013778686523,-0.05203311890363693,0.040483295917510986,0.008467791602015495
1852,8530907,-5.4239397048950195,14.44955062866211,16.709348678588867,-0.05888127535581589,0.04254893213510513,0.0075941081158816814
1939,8531247,-5.439744472503662,14.464408874511719,16.75809097290039,-0.05600355938076973,0.05372091382741928,0.01386274304240942
2025,8531587,-5.446004390716553,14.487112998962402,16.835159301757812,-0.02831225097179413,0.07976227253675461,0.005483189597725868
2102,8531907,-5.451685905456543,14.506464958190918,16.790008544921875,-0.042115647345781326,0.05079953372478485,-0.04736727848649025
2188,8532247,-5.461676120758057,14.50859546661377,16.756759643554688,-0.04331927001476288,-0.033581849187612534,-0.12677738070487976
2275,8532587,-5.483267307281494,14.486196517944336,16.827177047729492,-0.08089975267648697,-0.07827761769294739,-0.04306661710143089
2351,8532907,-5.510906219482422,14.458760261535645,16.74789047241211,-0.060768093913793564,-0.09030131250619888,-0.031330738216638565
2437,8533247,-5.538004398345947,14.440089225769043,16.714603424072266,-0.05128604546189308,-0.021930383518338203,0.07195435464382172
2515,8533567,-5.558295249938965,14.438188552856445,16.815088272094727,-0.04962007701396942,0.024303633719682693,0.11662226915359497
2600,8533907,-5.576993942260742,14.436506271362305,16.779834747314453,-0.06065646931529045,0.003933794796466827,-0.029961058869957924
2687,8534247,-5.589405536651611,14.436968803405762,16.7059326171875,-0.035217057913541794,0.003511767601594329,-0.034754280000925064
2764,8534567,-5.589824199676514,14.44284725189209,16.704051971435547,-0.012344117276370525,0.013324683532118797,-0.02445012331008911
2849,8534907,-5.590480327606201,14.44611644744873,16.767269134521484,-0.037905577570199966,0.0025598180945962667,0.02902919240295887
2935,8535247,-5.601774215698242,14.446677207946777,16.73231315612793,-0.07142331451177597,0.007353849709033966,-0.06553519517183304
3013,8535567,-5.618780136108398,14.450614929199219,16.681598663330078,-0.07379631698131561,-0.010407299734652042,-0.04970063641667366
3098,8535907,-5.636435031890869,14.44327163696289,16.711990356445312,-0.07904917001724243,-0.034399013966321945,-0.030453620478510857
3185,8536247,-5.664166450500488,14.441523551940918,16.68569564819336,-0.07564430683851242,0.002955978037789464,-0.03258391097187996
3262,8536567,-5.680805206298828,14.443910598754883,16.614835739135742,-0.04570750147104263,-0.02590319886803627,0.010029183700680733
3347,8536907,-5.686188697814941,14.444883346557617,16.645320892333984,-0.024600692093372345,0.023392625153064728,0.0004768111975863576
3434,8537247,-5.689361572265625,14.452802658081055,16.599470138549805,-0.013850422576069832,-0.013790837489068508,-0.08529944717884064
3511,8537567,-5.687204360961914,14.444382667541504,16.57322120666504,-0.017461149021983147,-0.04284387826919556,-0.05246584862470627
3596,8537907,-5.692695140838623,14.434228897094727,16.55649185180664,-0.03017069585621357,-0.03638370335102081,-0.04331091791391373
3683,8538247,-5.698052406311035,14.425548553466797,16.50885581970215,-0.0354609340429306,-0.01785610429942608,-0.008131100796163082
3760,8538567,-5.714971542358398,14.42825984954834,16.58128547668457,-0.08278584480285645,0.02332857996225357,0.05426710098981857
3846,8538907,-5.736523151397705,14.437681198120117,16.558685302734375,-0.09219720214605331,0.02397536300122738,-0.04495314136147499
3933,8539247,-5.756552219390869,14.445475578308105,16.527250289916992,-0.060237713158130646,-0.014445622451603413,-0.10475804656744003
4010,8539567,-5.766650676727295,14.445220947265625,16.507417678833008,-0.04048745334148407,-0.034602090716362,-0.10593687742948532
4095,8539907,-5.7820844650268555,14.436239242553711,16.517351150512695,-0.03768693655729294,-0.058175697922706604,-0.012010758742690086
4182,8540227,-5.793303489685059,14.424398422241211,16.54450225830078,-0.023954428732395172,-0.03733640909194946,0.008137485943734646
4259,8540567,-5.804403781890869,14.417219161987305,16.512758255004883,-0.031889986246824265,0.003988415468484163,-0.037327542901039124
4344,8540907,-5.814783573150635,14.419807434082031,16.47525978088379,-0.028827711939811707,0.0015174910658970475,-0.058398470282554626
4430,8541227,-5.826122283935547,14.421332359313965,16.489381790161133,-0.05788032338023186,0.013619938865303993,-0.0228761974722147
4508,8541567,-5.850702285766602,14.42874526977539,16.508203506469727,-0.11849259585142136,0.0002828340802807361,-0.016209676861763
4593,8541907,-5.897352695465088,14.433639526367188,16.47704315185547,-0.1757677048444748,-0.012114522978663445,-0.024403521791100502
4679,8542227,-5.94290828704834,14.441104888916016,16.478862762451172,-0.1323944479227066,-0.021838439628481865,-0.0585605688393116
4759,8542567,-5.977336883544922,14.450379371643066,16.498794555664062,-0.08868658542633057,-0.008541056886315346,-0.012933668680489063
4844,8542907,-6.008051872253418,14.456318855285645,16.415958404541016,-0.08850918710231781,-0.03347547724843025,-0.10905956476926804
4930,8543227,-6.051767349243164,14.458145141601562,16.443517684936523,-0.15620338916778564,0.0002203637413913384,-0.06702607870101929
5008,8543567,-6.1150102615356445,14.471908569335938,16.547842025756836,-0.18111884593963623,0.04140320420265198,0.012732512317597866
5093,8543907,-6.172072887420654,14.495789527893066,16.520681381225586,-0.1748230904340744,0.1042213961482048,0.005593887530267239
5179,8544227,-6.222367286682129,14.538070678710938,16.52095603942871,-0.18291635811328888,0.16107207536697388,0.014722859486937523
5257,8544567,-6.273934364318848,14.59228515625,16.562625885009766,-0.18662996590137482,0.17604051530361176,0.005006119143217802
5342,8544907,-6.326029300689697,14.661874771118164,16.550649642944336,-0.20929411053657532,0.20602522790431976,-0.03446320816874504
5424,8545227,-6.377753734588623,14.718792915344238,16.492015838623047,-0.19177372753620148,0.13716860115528107,-0.09332988411188126
5506,8545567,-6.418807029724121,14.771002769470215,16.49116325378418,-0.11210174858570099,0.11046288907527924,-0.06917120516300201
5591,8545907,-6.441441059112549,14.800363540649414,16.468563079833984,-0.04155547544360161,0.03139689192175865,-0.03970331326127052
5678,8546227,-6.444561958312988,14.815509796142578,16.428112030029297,0.01013315562158823,0.05194496735930443,-0.0003443772438913584
5755,8546567,-6.446007251739502,14.82913875579834,16.389493942260742,-0.007447703275829554,0.03590649738907814,0.024024205282330513
5839,8546887,-6.452619552612305,14.840948104858398,16.3594913482666,-0.018327390775084496,0.06169820576906204,-0.009226101450622082
5923,8547227,-6.472023010253906,14.864943504333496,16.33588981628418,-0.13242672383785248,0.13048429787158966,-0.05529684200882912
6004,8547567,-6.533060073852539,14.925919532775879,16.33306312561035,-0.28294891119003296,0.2532350718975067,-0.026541531085968018
6088,8547887,-6.628415107727051,15.027111053466797,16.28963851928711,-0.3985680341720581,0.33485183119773865,-0.10758659988641739
6175,8548227,-6.746273994445801,15.16230297088623,16.247135162353516,-0.4601632356643677,0.35296928882598877,-0.1205216497182846
6253,8548567,-6.876276016235352,15.324387550354004,16.25531578063965,-0.48647162318229675,0.3762757480144501,-0.040724173188209534
6338,8548887,-7.000734329223633,15.487873077392578,16.22573471069336,-0.4479402005672455,0.38391536474227905,-0.07374488562345505
6425,8549227,-7.1164116859436035,15.674406051635742,16.194393157958984,-0.43588322401046753,0.42530006170272827,-0.011056526564061642
6503,8549567,-7.240737438201904,15.871746063232422,16.268224716186523,-0.43349602818489075,0.46072545647621155,0.03229683265089989
6587,8549887,-7.353894233703613,16.063621520996094,16.192459106445312,-0.42957690358161926,0.4889720380306244,-0.054805293679237366
6674,8550227,-7.484743595123291,16.2802677154541,16.205066680908203,-0.48559850454330444,0.5165544152259827,0.02715136483311653
6752,8550567,-7.635031223297119,16.490108489990234,16.239534378051758,-0.4852991998195648,0.47360706329345703,-0.11206451803445816
6789,8550707,-7.696573734283447,16.572410583496094,16.246763229370117,-0.4763576090335846,0.479864239692688,-0.13229045271873474
