latitude,longitude,altitude (m),northing (local m),easting (local m),ping number,elapsed (s),datetime,altitude (m above MSL),northing (UTM m),easting (UTM m),coordinate projection
63.44101063,10.34935212,-0.596,50.706,43.042,54220,0.060,2026-04-22T16:44:25.767Z,14.854,7035435.885,567311.294,UTM zone 32N
63.44099918,10.34936825,-0.278,49.431,43.847,54221,0.100,2026-04-22T16:44:25.807Z,15.182,7035434.627,567312.126,UTM zone 32N
63.44100795,10.34935565,-0.619,50.407,43.218,54221,0.100,2026-04-22T16:44:25.807Z,14.841,7035435.590,567311.476,UTM zone 32N
63.44099894,10.34936746,-0.175,49.403,43.808,54222,0.160,2026-04-22T16:44:25.867Z,15.285,7035434.598,567312.087,UTM zone 32N
63.44100821,10.34935473,-0.623,50.436,43.172,54222,0.160,2026-04-22T16:44:25.867Z,14.837,7035435.618,567311.430,UTM zone 32N
63.44100807,10.34935462,-0.623,50.421,43.167,54223,0.200,2026-04-22T16:44:25.907Z,14.847,7035435.602,567311.425,UTM zone 32N
63.44101086,10.34935092,-0.581,50.732,42.982,54223,0.200,2026-04-22T16:44:25.907Z,14.889,7035435.909,567311.234,UTM zone 32N
63.44099413,10.34937087,-0.247,48.867,43.978,54225,0.300,2026-04-22T16:44:26.007Z,15.243,7035434.066,567312.268,UTM zone 32N
63.44099415,10.34936954,-0.186,48.870,43.912,54226,0.360,2026-04-22T16:44:26.067Z,15.314,7035434.067,567312.202,UTM zone 32N
63.44099409,10.34936919,-0.129,48.863,43.894,54227,0.400,2026-04-22T16:44:26.107Z,15.381,7035434.061,567312.184,UTM zone 32N
63.44100993,10.34934995,-0.391,50.629,42.934,54229,0.500,2026-04-22T16:44:26.207Z,15.149,7035435.805,567311.188,UTM zone 32N
63.44100868,10.34935146,-0.661,50.489,43.009,54229,0.500,2026-04-22T16:44:26.207Z,14.879,7035435.667,567311.266,UTM zone 32N
63.44100868,10.34935074,-0.661,50.489,42.973,54230,0.560,2026-04-22T16:44:26.267Z,14.899,7035435.667,567311.230,UTM zone 32N
63.44101477,10.34934411,-0.544,51.168,42.642,54231,0.600,2026-04-22T16:44:26.307Z,15.026,7035436.338,567310.885,UTM zone 32N
63.44101484,10.34934376,-0.013,51.175,42.625,54232,0.660,2026-04-22T16:44:26.367Z,15.577,7035436.345,567310.867,UTM zone 32N
63.44101430,10.34934426,-0.113,51.116,42.650,54232,0.660,2026-04-22T16:44:26.367Z,15.477,7035436.286,567310.894,UTM zone 32N
63.44101464,10.34934383,-0.525,51.153,42.628,54232,0.660,2026-04-22T16:44:26.367Z,15.065,7035436.323,567310.871,UTM zone 32N
63.44101434,10.34934412,-0.127,51.120,42.643,54233,0.700,2026-04-22T16:44:26.407Z,15.463,7035436.290,567310.886,UTM zone 32N
63.44101446,10.34934363,-0.810,51.133,42.618,54233,0.700,2026-04-22T16:44:26.407Z,14.780,7035436.302,567310.862,UTM zone 32N
63.44101431,10.34934309,-0.709,51.117,42.592,54235,0.800,2026-04-22T16:44:26.507Z,14.901,7035436.286,567310.835,UTM zone 32N
63.44101508,10.34934176,-0.500,51.193,42.529,54238,0.960,2026-04-22T16:44:26.667Z,15.110,7035436.370,567310.767,UTM zone 32N
63.44101648,10.34934043,-0.632,51.350,42.463,54238,0.960,2026-04-22T16:44:26.667Z,14.978,7035436.525,567310.697,UTM zone 32N
63.44100834,10.34934766,-0.086,50.443,42.823,54239,1.000,2026-04-22T16:44:26.707Z,15.524,7035435.625,567311.077,UTM zone 32N
63.44101161,10.34934485,-0.229,50.808,42.683,54239,1.000,2026-04-22T16:44:26.707Z,15.381,7035435.987,567310.929,UTM zone 32N
63.44101608,10.34934134,-0.040,51.305,42.508,54241,1.100,2026-04-22T16:44:26.807Z,15.540,7035436.481,567310.744,UTM zone 32N
63.44101627,10.34934106,-0.146,51.326,42.494,54241,1.100,2026-04-22T16:44:26.807Z,15.434,7035436.502,567310.729,UTM zone 32N
63.44101650,10.34934081,-0.205,51.351,42.482,54241,1.100,2026-04-22T16:44:26.807Z,15.375,7035436.527,567310.716,UTM zone 32N
63.44101676,10.34934055,-0.254,51.381,42.469,54241,1.100,2026-04-22T16:44:26.807Z,15.326,7035436.556,567310.703,UTM zone 32N
63.44101620,10.34934111,-0.065,51.318,42.497,54242,1.150,2026-04-22T16:44:26.857Z,15.495,7035436.494,567310.732,UTM zone 32N
63.44101657,10.34934068,-0.197,51.359,42.475,54242,1.150,2026-04-22T16:44:26.857Z,15.363,7035436.535,567310.710,UTM zone 32N
63.44101706,10.34934023,-0.276,51.413,42.453,54242,1.150,2026-04-22T16:44:26.857Z,15.284,7035436.588,567310.686,UTM zone 32N
63.44101632,10.34934089,-0.131,51.331,42.486,54243,1.200,2026-04-22T16:44:26.907Z,15.419,7035436.507,567310.721,UTM zone 32N
63.44101653,10.34934069,-0.189,51.355,42.476,54243,1.200,2026-04-22T16:44:26.907Z,15.361,7035436.530,567310.710,UTM zone 32N
63.44101645,10.34934066,-0.241,51.346,42.475,54244,1.250,2026-04-22T16:44:26.957Z,15.289,7035436.521,567310.709,UTM zone 32N
63.44100528,10.34934883,-0.265,50.102,42.881,54246,1.350,2026-04-22T16:44:27.057Z,15.245,7035435.285,567311.142,UTM zone 32N
63.44100876,10.34934624,-0.151,50.490,42.752,54247,1.400,2026-04-22T16:44:27.107Z,15.359,7035435.670,567311.005,UTM zone 32N
63.44101217,10.34934374,-0.243,50.870,42.628,54247,1.400,2026-04-22T16:44:27.107Z,15.267,7035436.048,567310.872,UTM zone 32N
63.44101204,10.34934379,-0.245,50.855,42.630,54248,1.450,2026-04-22T16:44:27.157Z,15.275,7035436.034,567310.875,UTM zone 32N
63.44101453,10.34934202,-0.481,51.132,42.542,54248,1.450,2026-04-22T16:44:27.157Z,15.039,7035436.308,567310.781,UTM zone 32N
63.44100881,10.34934610,-0.146,50.495,42.745,54249,1.500,2026-04-22T16:44:27.207Z,15.384,7035435.676,567310.998,UTM zone 32N
63.44100864,10.34934618,-0.118,50.476,42.749,54250,1.550,2026-04-22T16:44:27.257Z,15.422,7035435.657,567311.002,UTM zone 32N
63.44101210,10.34934366,-0.251,50.862,42.624,54250,1.550,2026-04-22T16:44:27.257Z,15.289,7035436.040,567310.869,UTM zone 32N
63.44100901,10.34934586,-0.113,50.517,42.733,54251,1.600,2026-04-22T16:44:27.307Z,15.447,7035435.697,567310.986,UTM zone 32N
63.44100509,10.34934884,-0.214,50.081,42.882,54251,1.600,2026-04-22T16:44:27.307Z,15.346,7035435.264,567311.143,UTM zone 32N
63.44100320,10.34935030,-0.310,49.871,42.954,54251,1.600,2026-04-22T16:44:27.307Z,15.250,7035435.055,567311.221,UTM zone 32N
63.44100888,10.34934591,-0.114,50.503,42.736,54252,1.650,2026-04-22T16:44:27.357Z,15.466,7035435.683,567310.988,UTM zone 32N
63.44100856,10.34934626,-0.370,50.467,42.753,54252,1.650,2026-04-22T16:44:27.357Z,15.210,7035435.648,567311.007,UTM zone 32N
63.44101507,10.34934147,-0.722,51.192,42.515,54252,1.650,2026-04-22T16:44:27.357Z,14.858,7035436.368,567310.753,UTM zone 32N
63.44101510,10.34934130,-0.729,51.196,42.507,54253,1.700,2026-04-22T16:44:27.407Z,14.871,7035436.372,567310.744,UTM zone 32N
63.44101498,10.34934123,-0.748,51.182,42.503,54254,1.750,2026-04-22T16:44:27.457Z,14.862,7035436.358,567310.740,UTM zone 32N
63.44101539,10.34934093,-0.824,51.227,42.488,54254,1.750,2026-04-22T16:44:27.457Z,14.786,7035436.403,567310.725,UTM zone 32N
63.44101511,10.34934092,-0.713,51.197,42.487,54255,1.800,2026-04-22T16:44:27.507Z,14.907,7035436.372,567310.725,UTM zone 32N
63.44101532,10.34934076,-0.823,51.221,42.479,54255,1.800,2026-04-22T16:44:27.507Z,14.797,7035436.396,567310.716,UTM zone 32N
63.44101472,10.34934052,-0.478,51.153,42.468,54258,1.950,2026-04-22T16:44:27.657Z,15.132,7035436.328,567310.706,UTM zone 32N
63.44100960,10.34934328,-0.087,50.583,42.605,54262,2.150,2026-04-22T16:44:27.857Z,15.463,7035435.760,567310.856,UTM zone 32N
63.44100901,10.34934370,-0.367,50.517,42.626,54262,2.150,2026-04-22T16:44:27.857Z,15.183,7035435.695,567310.878,UTM zone 32N
63.44101548,10.34933846,-0.753,51.238,42.365,54262,2.150,2026-04-22T16:44:27.857Z,14.797,7035436.411,567310.602,UTM zone 32N
63.44100889,10.34934337,-0.347,50.504,42.609,54263,2.200,2026-04-22T16:44:27.907Z,15.193,7035435.682,567310.862,UTM zone 32N
63.44100924,10.34934263,-0.355,50.543,42.573,54264,2.250,2026-04-22T16:44:27.957Z,15.175,7035435.720,567310.824,UTM zone 32N
63.44101553,10.34933754,-0.744,51.243,42.319,54264,2.250,2026-04-22T16:44:27.957Z,14.786,7035436.415,567310.555,UTM zone 32N
63.44100681,10.34934415,-0.115,50.273,42.648,54265,2.300,2026-04-22T16:44:28.007Z,15.405,7035435.451,567310.906,UTM zone 32N
63.44100377,10.34934657,-0.268,49.934,42.768,54265,2.300,2026-04-22T16:44:28.007Z,15.252,7035435.115,567311.033,UTM zone 32N
63.44100914,10.34934224,-0.355,50.532,42.553,54265,2.300,2026-04-22T16:44:28.007Z,15.165,7035435.708,567310.805,UTM zone 32N
63.44100673,10.34934365,-0.039,50.264,42.623,54266,2.360,2026-04-22T16:44:28.067Z,15.481,7035435.442,567310.880,UTM zone 32N
63.44100402,10.34934579,-0.289,49.962,42.730,54266,2.360,2026-04-22T16:44:28.067Z,15.231,7035435.142,567310.994,UTM zone 32N
63.44100926,10.34934154,-0.365,50.545,42.518,54266,2.360,2026-04-22T16:44:28.067Z,15.155,7035435.721,567310.770,UTM zone 32N
63.44100946,10.34934096,-0.353,50.567,42.490,54267,2.400,2026-04-22T16:44:28.107Z,15.177,7035435.742,567310.740,UTM zone 32N
63.44100724,10.34934173,-0.119,50.320,42.528,54269,2.500,2026-04-22T16:44:28.207Z,15.441,7035435.496,567310.784,UTM zone 32N
63.44100295,10.34934497,-1.046,49.843,42.689,54269,2.500,2026-04-22T16:44:28.207Z,14.514,7035435.022,567310.956,UTM zone 32N
63.44100730,10.34934101,-0.048,50.328,42.492,54270,2.560,2026-04-22T16:44:28.267Z,15.542,7035435.503,567310.748,UTM zone 32N
63.44100984,10.34933881,-0.353,50.610,42.382,54270,2.560,2026-04-22T16:44:28.267Z,15.237,7035435.782,567310.632,UTM zone 32N
63.44100784,10.34934007,-0.126,50.387,42.445,54271,2.600,2026-04-22T16:44:28.307Z,15.484,7035435.561,567310.700,UTM zone 32N
63.44101006,10.34933813,-0.355,50.635,42.348,54271,2.600,2026-04-22T16:44:28.307Z,15.255,7035435.807,567310.598,UTM zone 32N
63.44101026,10.34933732,-0.060,50.657,42.308,54272,2.660,2026-04-22T16:44:28.367Z,15.590,7035435.828,567310.557,UTM zone 32N
63.44100998,10.34933744,-0.349,50.625,42.314,54272,2.660,2026-04-22T16:44:28.367Z,15.301,7035435.796,567310.563,UTM zone 32N
63.44100728,10.34933929,-0.122,50.325,42.406,54273,2.700,2026-04-22T16:44:28.407Z,15.558,7035435.498,567310.662,UTM zone 32N
63.44101020,10.34933673,-0.366,50.650,42.279,54273,2.700,2026-04-22T16:44:28.407Z,15.314,7035435.820,567310.527,UTM zone 32N
63.44100999,10.34933677,-0.644,50.627,42.281,54273,2.700,2026-04-22T16:44:28.407Z,15.036,7035435.798,567310.530,UTM zone 32N
63.44101032,10.34933599,-0.350,50.663,42.242,54274,2.750,2026-04-22T16:44:28.457Z,15.360,7035435.833,567310.490,UTM zone 32N
63.44100941,10.34933671,-0.454,50.562,42.278,54274,2.750,2026-04-22T16:44:28.457Z,15.256,7035435.732,567310.528,UTM zone 32N
63.44100618,10.34933895,-0.192,50.202,42.389,54275,2.800,2026-04-22T16:44:28.507Z,15.558,7035435.375,567310.648,UTM zone 32N
63.44100755,10.34933707,-0.079,50.355,42.296,54276,2.860,2026-04-22T16:44:28.567Z,15.701,7035435.526,567310.550,UTM zone 32N
63.44100152,10.34934218,-0.195,49.684,42.550,54276,2.860,2026-04-22T16:44:28.567Z,15.585,7035434.860,567310.820,UTM zone 32N
63.44100999,10.34933481,-0.468,50.626,42.183,54276,2.860,2026-04-22T16:44:28.567Z,15.312,7035435.795,567310.432,UTM zone 32N
63.44100765,10.34933647,-0.090,50.366,42.266,54277,2.900,2026-04-22T16:44:28.607Z,15.710,7035435.536,567310.520,UTM zone 32N
63.44100558,10.34933817,-0.304,50.136,42.350,54277,2.900,2026-04-22T16:44:28.607Z,15.496,7035435.308,567310.610,UTM zone 32N
63.44101074,10.34933371,-0.340,50.710,42.128,54277,2.900,2026-04-22T16:44:28.607Z,15.460,7035435.878,567310.375,UTM zone 32N
63.44101041,10.34933393,-0.481,50.674,42.140,54277,2.900,2026-04-22T16:44:28.607Z,15.319,7035435.842,567310.388,UTM zone 32N
63.44101399,10.34933078,-0.681,51.072,41.982,54277,2.900,2026-04-22T16:44:28.607Z,15.119,7035436.237,567310.222,UTM zone 32N
63.44101128,10.34933247,-0.340,50.770,42.067,54278,2.960,2026-04-22T16:44:28.667Z,15.490,7035435.936,567310.312,UTM zone 32N
63.44101010,10.34933345,-0.448,50.639,42.116,54278,2.960,2026-04-22T16:44:28.667Z,15.382,7035435.806,567310.364,UTM zone 32N
63.44101090,10.34933274,-0.479,50.728,42.080,54278,2.960,2026-04-22T16:44:28.667Z,15.351,7035435.895,567310.327,UTM zone 32N
63.44101409,10.34932992,-0.667,51.083,41.940,54278,2.960,2026-04-22T16:44:28.667Z,15.163,7035436.246,567310.179,UTM zone 32N
63.44101123,10.34933210,-0.012,50.765,42.048,54279,3.000,2026-04-22T16:44:28.707Z,15.818,7035435.930,567310.294,UTM zone 32N
63.44101146,10.34933188,-0.088,50.790,42.037,54279,3.000,2026-04-22T16:44:28.707Z,15.742,7035435.956,567310.282,UTM zone 32N
63.44101114,10.34933214,-0.129,50.755,42.050,54279,3.000,2026-04-22T16:44:28.707Z,15.701,7035435.921,567310.296,UTM zone 32N
63.44100742,10.34933532,-0.404,50.340,42.209,54279,3.000,2026-04-22T16:44:28.707Z,15.426,7035435.509,567310.464,UTM zone 32N
63.44101174,10.34933156,-0.328,50.822,42.022,54279,3.000,2026-04-22T16:44:28.707Z,15.502,7035435.987,567310.266,UTM zone 32N
63.44101049,10.34933262,-0.463,50.682,42.074,54279,3.000,2026-04-22T16:44:28.707Z,15.367,7035435.849,567310.322,UTM zone 32N
63.44101100,10.34933217,-0.475,50.739,42.052,54279,3.000,2026-04-22T16:44:28.707Z,15.355,7035435.905,567310.298,UTM zone 32N
63.44101143,10.34933168,-0.894,50.787,42.028,54279,3.000,2026-04-22T16:44:28.707Z,14.936,7035435.952,567310.273,UTM zone 32N
63.44101146,10.34933109,-0.020,50.790,41.998,54280,3.060,2026-04-22T16:44:28.767Z,15.820,7035435.955,567310.243,UTM zone 32N
63.44100732,10.34933465,-0.396,50.330,42.176,54280,3.060,2026-04-22T16:44:28.767Z,15.444,7035435.498,567310.431,UTM zone 32N
63.44101149,10.34933100,-0.357,50.793,41.993,54280,3.060,2026-04-22T16:44:28.767Z,15.483,7035435.958,567310.238,UTM zone 32N
63.44101061,10.34933175,-0.471,50.695,42.031,54280,3.060,2026-04-22T16:44:28.767Z,15.369,7035435.861,567310.278,UTM zone 32N
63.44101179,10.34933024,-0.144,50.827,41.956,54281,3.100,2026-04-22T16:44:28.807Z,15.696,7035435.991,567310.200,UTM zone 32N
63.44101135,10.34933059,-0.356,50.778,41.973,54281,3.100,2026-04-22T16:44:28.807Z,15.484,7035435.942,567310.219,UTM zone 32N
63.44101067,10.34933118,-0.472,50.702,42.002,54281,3.100,2026-04-22T16:44:28.807Z,15.368,7035435.867,567310.249,UTM zone 32N
63.44101139,10.34933053,-0.493,50.783,41.970,54281,3.100,2026-04-22T16:44:28.807Z,15.347,7035435.947,567310.216,UTM zone 32N
63.44100921,10.34933174,-0.085,50.540,42.031,54282,3.160,2026-04-22T16:44:28.867Z,15.745,7035435.706,567310.281,UTM zone 32N
63.44101170,10.34932952,-0.151,50.817,41.920,54282,3.160,2026-04-22T16:44:28.867Z,15.679,7035435.980,567310.164,UTM zone 32N
63.44101138,10.34932977,-0.368,50.781,41.932,54282,3.160,2026-04-22T16:44:28.867Z,15.462,7035435.945,567310.177,UTM zone 32N
63.44101094,10.34933014,-0.484,50.733,41.951,54282,3.160,2026-04-22T16:44:28.867Z,15.346,7035435.896,567310.197,UTM zone 32N
63.44101114,10.34932949,-0.010,50.755,41.918,54283,3.200,2026-04-22T16:44:28.907Z,15.800,7035435.918,567310.164,UTM zone 32N
63.44101148,10.34932912,-0.380,50.792,41.900,54283,3.200,2026-04-22T16:44:28.907Z,15.430,7035435.955,567310.145,UTM zone 32N
63.44101165,10.34932895,-0.504,50.812,41.891,54283,3.200,2026-04-22T16:44:28.907Z,15.306,7035435.974,567310.136,UTM zone 32N
63.44101144,10.34932911,-0.652,50.788,41.900,54283,3.200,2026-04-22T16:44:28.907Z,15.158,7035435.951,567310.145,UTM zone 32N
63.44101121,10.34932715,-0.061,50.763,41.802,54286,3.360,2026-04-22T16:44:29.067Z,15.659,7035435.924,567310.047,UTM zone 32N
63.44101203,10.34932640,-0.140,50.853,41.764,54286,3.360,2026-04-22T16:44:29.067Z,15.580,7035436.013,567310.008,UTM zone 32N
63.44101228,10.34932615,-0.209,50.881,41.752,54286,3.360,2026-04-22T16:44:29.067Z,15.511,7035436.041,567309.995,UTM zone 32N
63.44101167,10.34932659,-0.534,50.813,41.774,54286,3.360,2026-04-22T16:44:29.067Z,15.186,7035435.974,567310.018,UTM zone 32N
63.44101173,10.34932649,-0.676,50.821,41.769,54286,3.360,2026-04-22T16:44:29.067Z,15.044,7035435.981,567310.013,UTM zone 32N
63.44100983,10.34932779,-0.119,50.609,41.834,54287,3.400,2026-04-22T16:44:29.107Z,15.591,7035435.770,567310.082,UTM zone 32N
63.44100820,10.34932910,-0.456,50.428,41.899,54287,3.400,2026-04-22T16:44:29.107Z,15.254,7035435.590,567310.152,UTM zone 32N
63.44101133,10.34932629,-0.513,50.776,41.759,54287,3.400,2026-04-22T16:44:29.107Z,15.197,7035435.936,567310.004,UTM zone 32N
63.44101195,10.34932571,-0.554,50.845,41.731,54287,3.400,2026-04-22T16:44:29.107Z,15.156,7035436.005,567309.974,UTM zone 32N
63.44101239,10.34932460,-0.161,50.894,41.675,54288,3.460,2026-04-22T16:44:29.167Z,15.519,7035436.052,567309.917,UTM zone 32N
63.44100819,10.34932705,-0.058,50.426,41.797,54290,3.550,2026-04-22T16:44:29.257Z,15.612,7035435.586,567310.049,UTM zone 32N
63.44100788,10.34932726,-0.148,50.392,41.807,54290,3.550,2026-04-22T16:44:29.257Z,15.522,7035435.552,567310.061,UTM zone 32N
63.44100972,10.34932565,-0.131,50.596,41.728,54290,3.550,2026-04-22T16:44:29.257Z,15.539,7035435.755,567309.976,UTM zone 32N
63.44100711,10.34932784,-0.301,50.306,41.836,54290,3.550,2026-04-22T16:44:29.257Z,15.369,7035435.467,567310.091,UTM zone 32N
63.44101149,10.34932386,-0.502,50.794,41.638,54290,3.550,2026-04-22T16:44:29.257Z,15.168,7035435.951,567309.883,UTM zone 32N
63.44101233,10.34932310,-0.548,50.887,41.600,54290,3.550,2026-04-22T16:44:29.257Z,15.122,7035436.043,567309.843,UTM zone 32N
63.44100825,10.34932618,-0.084,50.433,41.754,54291,3.600,2026-04-22T16:44:29.307Z,15.586,7035435.592,567310.006,UTM zone 32N
63.44100719,10.34932695,-0.309,50.315,41.792,54291,3.600,2026-04-22T16:44:29.307Z,15.361,7035435.475,567310.047,UTM zone 32N
63.44101151,10.34932305,-0.523,50.796,41.598,54291,3.600,2026-04-22T16:44:29.307Z,15.147,7035435.952,567309.842,UTM zone 32N
63.44101234,10.34932231,-0.545,50.889,41.561,54291,3.600,2026-04-22T16:44:29.307Z,15.125,7035436.044,567309.803,UTM zone 32N
63.44101208,10.34932190,-0.152,50.859,41.541,54292,3.660,2026-04-22T16:44:29.367Z,15.528,7035436.015,567309.783,UTM zone 32N
63.44101010,10.34932304,-0.137,50.639,41.597,54293,3.700,2026-04-22T16:44:29.407Z,15.553,7035435.795,567309.845,UTM zone 32N
63.44101183,10.34932132,-0.498,50.831,41.512,54293,3.700,2026-04-22T16:44:29.407Z,15.192,7035435.986,567309.755,UTM zone 32N
63.44100866,10.34932336,-0.062,50.479,41.613,54294,3.760,2026-04-22T16:44:29.467Z,15.658,7035435.635,567309.864,UTM zone 32N
63.44101024,10.34932198,-0.133,50.654,41.545,54294,3.760,2026-04-22T16:44:29.467Z,15.587,7035435.809,567309.792,UTM zone 32N
63.44100732,10.34932432,-0.328,50.330,41.661,54294,3.760,2026-04-22T16:44:29.467Z,15.392,7035435.487,567309.915,UTM zone 32N
63.44101173,10.34932046,-0.527,50.821,41.469,54294,3.760,2026-04-22T16:44:29.467Z,15.193,7035435.975,567309.713,UTM zone 32N
63.44100855,10.34932286,-0.074,50.466,41.588,54295,3.800,2026-04-22T16:44:29.507Z,15.666,7035435.622,567309.839,UTM zone 32N
63.44100693,10.34932413,-0.231,50.286,41.652,54295,3.800,2026-04-22T16:44:29.507Z,15.509,7035435.443,567309.907,UTM zone 32N
63.44100742,10.34932364,-0.350,50.341,41.627,54295,3.800,2026-04-22T16:44:29.507Z,15.390,7035435.498,567309.881,UTM zone 32N
63.44100902,10.34932149,-0.064,50.519,41.520,54296,3.860,2026-04-22T16:44:29.567Z,15.716,7035435.673,567309.770,UTM zone 32N
63.44100695,10.34932309,-0.236,50.288,41.600,54296,3.860,2026-04-22T16:44:29.567Z,15.544,7035435.444,567309.855,UTM zone 32N
63.44100733,10.34932270,-0.357,50.331,41.580,54296,3.860,2026-04-22T16:44:29.567Z,15.423,7035435.486,567309.834,UTM zone 32N
63.44100901,10.34932090,-0.080,50.518,41.491,54297,3.900,2026-04-22T16:44:29.607Z,15.720,7035435.672,567309.740,UTM zone 32N
63.44101051,10.34931964,-0.125,50.685,41.428,54297,3.900,2026-04-22T16:44:29.607Z,15.675,7035435.837,567309.674,UTM zone 32N
63.44100899,10.34931993,-0.076,50.515,41.443,54298,3.960,2026-04-22T16:44:29.667Z,15.774,7035435.668,567309.692,UTM zone 32N
63.44101033,10.34931882,-0.156,50.665,41.387,54298,3.960,2026-04-22T16:44:29.667Z,15.694,7035435.817,567309.634,UTM zone 32N
63.44101096,10.34931830,-0.190,50.734,41.362,54298,3.960,2026-04-22T16:44:29.667Z,15.660,7035435.886,567309.606,UTM zone 32N
63.44100895,10.34931938,-0.082,50.511,41.415,54299,4.000,2026-04-22T16:44:29.707Z,15.778,7035435.664,567309.665,UTM zone 32N
63.44101146,10.34931648,-0.061,50.791,41.271,54300,4.060,2026-04-22T16:44:29.767Z,15.849,7035435.940,567309.515,UTM zone 32N
63.44101114,10.34931672,-0.083,50.754,41.283,54300,4.060,2026-04-22T16:44:29.767Z,15.827,7035435.904,567309.527,UTM zone 32N
63.44101149,10.34931645,-0.083,50.793,41.269,54300,4.060,2026-04-22T16:44:29.767Z,15.827,7035435.943,567309.513,UTM zone 32N
63.44101151,10.34931591,-0.004,50.796,41.243,54301,4.100,2026-04-22T16:44:29.807Z,15.916,7035435.945,567309.486,UTM zone 32N
63.44101181,10.34931478,-0.014,50.830,41.186,54302,4.160,2026-04-22T16:44:29.867Z,15.946,7035435.977,567309.429,UTM zone 32N
63.44101135,10.34931383,-0.015,50.778,41.139,54304,4.250,2026-04-22T16:44:29.957Z,15.975,7035435.925,567309.383,UTM zone 32N
63.44101138,10.34931380,-0.032,50.782,41.137,54304,4.250,2026-04-22T16:44:29.957Z,15.958,7035435.929,567309.381,UTM zone 32N
63.44101143,10.34931376,-0.044,50.787,41.135,54304,4.250,2026-04-22T16:44:29.957Z,15.946,7035435.933,567309.379,UTM zone 32N
63.44101150,10.34931370,-0.058,50.794,41.133,54304,4.250,2026-04-22T16:44:29.957Z,15.932,7035435.941,567309.376,UTM zone 32N
63.44101166,10.34931358,-0.078,50.812,41.127,54304,4.250,2026-04-22T16:44:29.957Z,15.912,7035435.959,567309.369,UTM zone 32N
63.44101179,10.34931348,-0.088,50.827,41.121,54304,4.250,2026-04-22T16:44:29.957Z,15.902,7035435.974,567309.364,UTM zone 32N
63.44101114,10.34931322,-0.015,50.755,41.109,54305,4.300,2026-04-22T16:44:30.007Z,15.995,7035435.901,567309.353,UTM zone 32N
63.44101118,10.34931319,-0.032,50.759,41.107,54305,4.300,2026-04-22T16:44:30.007Z,15.978,7035435.905,567309.351,UTM zone 32N
63.44101122,10.34931315,-0.044,50.764,41.105,54305,4.300,2026-04-22T16:44:30.007Z,15.966,7035435.910,567309.349,UTM zone 32N
63.44101129,10.34931310,-0.058,50.771,41.103,54305,4.300,2026-04-22T16:44:30.007Z,15.952,7035435.917,567309.346,UTM zone 32N
63.44101145,10.34931298,-0.078,50.789,41.097,54305,4.300,2026-04-22T16:44:30.007Z,15.932,7035435.935,567309.340,UTM zone 32N
63.44101159,10.34931288,-0.088,50.805,41.092,54305,4.300,2026-04-22T16:44:30.007Z,15.922,7035435.950,567309.335,UTM zone 32N
63.44101052,10.34931291,-0.002,50.686,41.093,54306,4.350,2026-04-22T16:44:30.057Z,16.028,7035435.832,567309.338,UTM zone 32N
63.44101036,10.34931225,-0.068,50.667,41.060,54307,4.401,2026-04-22T16:44:30.108Z,15.982,7035435.812,567309.306,UTM zone 32N
63.44101050,10.34931214,-0.098,50.684,41.055,54307,4.401,2026-04-22T16:44:30.108Z,15.952,7035435.829,567309.300,UTM zone 32N
63.44101065,10.34931204,-0.117,50.700,41.050,54307,4.401,2026-04-22T16:44:30.108Z,15.933,7035435.845,567309.295,UTM zone 32N
63.44100940,10.34931216,-0.027,50.561,41.056,54308,4.450,2026-04-22T16:44:30.157Z,16.043,7035435.706,567309.304,UTM zone 32N
63.44100740,10.34931188,-0.468,50.339,41.042,54310,4.550,2026-04-22T16:44:30.257Z,15.642,7035435.483,567309.295,UTM zone 32N
63.44100949,10.34931059,-0.397,50.571,40.978,54310,4.550,2026-04-22T16:44:30.257Z,15.713,7035435.714,567309.225,UTM zone 32N
63.44100731,10.34930825,-0.132,50.328,40.861,54315,4.800,2026-04-22T16:44:30.507Z,16.038,7035435.468,567309.114,UTM zone 32N
63.44100580,10.34930838,-0.006,50.160,40.868,54316,4.850,2026-04-22T16:44:30.557Z,16.164,7035435.301,567309.124,UTM zone 32N
63.44100544,10.34930854,-0.103,50.121,40.876,54316,4.850,2026-04-22T16:44:30.557Z,16.067,7035435.261,567309.132,UTM zone 32N
63.44100608,10.34930749,-0.007,50.192,40.823,54317,4.900,2026-04-22T16:44:30.607Z,16.153,7035435.331,567309.078,UTM zone 32N
63.44100551,10.34930775,-0.101,50.127,40.836,54317,4.900,2026-04-22T16:44:30.607Z,16.059,7035435.267,567309.093,UTM zone 32N
63.44100596,10.34930677,-0.018,50.178,40.787,54318,4.950,2026-04-22T16:44:30.657Z,16.122,7035435.317,567309.043,UTM zone 32N
63.44100568,10.34930685,-0.114,50.147,40.792,54318,4.950,2026-04-22T16:44:30.657Z,16.026,7035435.286,567309.048,UTM zone 32N
63.44100665,10.34930627,-0.217,50.255,40.763,54318,4.950,2026-04-22T16:44:30.657Z,15.923,7035435.393,567309.017,UTM zone 32N
63.44100614,10.34930645,-0.363,50.198,40.772,54318,4.950,2026-04-22T16:44:30.657Z,15.777,7035435.337,567309.027,UTM zone 32N
63.44100555,10.34930614,-0.125,50.132,40.756,54319,5.000,2026-04-22T16:44:30.707Z,15.995,7035435.271,567309.013,UTM zone 32N
