packet_index,ping_number,pwr_up_msec,utc_msec,utc_iso,ping_hz,sos_mps,listening_sec,pulse_sec,point_index,angle_rad,angle_deg,tof_s,range_m,y_m,z_m,reserved0,reserved1
8497,57664,8024649,1776877015520,2026-04-22T16:56:55.520000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,3,-0.27925267815589905,-15.999999876058132,0.0019275868544355035,1.4456901408266276,-0.39848620474199564,-1.3896865574343138,4294967295,4294967295
8497,57664,8024649,1776877015520,2026-04-22T16:56:55.520000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,4,-0.13962633907794952,-7.999999938029066,0.0030525869224220514,2.2894401918165386,-0.31862848850556214,-2.2671595175941217,4294967295,4294967295
8497,57664,8024649,1776877015520,2026-04-22T16:56:55.520000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,5,-0.0872664600610733,-4.99999985454646,0.0032025869004428387,2.401940175332129,-0.20934287394204643,-2.3928000683308714,4294967295,4294967295
8497,57664,8024649,1776877015520,2026-04-22T16:56:55.520000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,6,-0.03490658476948738,-1.9999999845072665,0.002802586881443858,2.1019401610828936,-0.07335665315255008,-2.10065971594912,4294967295,4294967295
8497,57664,8024649,1776877015520,2026-04-22T16:56:55.520000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,7,0.06981316953897476,3.999999969014533,0.0038275867700576782,2.8706900775432587,0.20024921547298438,-2.8636972209030365,4294967295,4294967295
8513,57665,8024699,1776877015570,2026-04-22T16:56:55.570000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,0,-0.6283185482025146,-36.00000100179127,0.0022525868844240904,1.6894401633180678,-0.9930280365265902,-1.3667857857412493,4294967295,4294967295
8513,57665,8024699,1776877015570,2026-04-22T16:56:55.570000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,1,-0.45378559827804565,-25.999999585151052,0.002002586843445897,1.5019401325844228,-0.6584072085553961,-1.349934853831845,4294967295,4294967295
8513,57665,8024699,1776877015570,2026-04-22T16:56:55.570000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,2,-0.3839724361896515,-22.000000043023345,0.0018775869393721223,1.4081902045290917,-0.5275173363807116,-1.3056512214023637,4294967295,4294967295
8513,57665,8024699,1776877015570,2026-04-22T16:56:55.570000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,3,-0.2617993950843811,-15.000000417413029,0.0019275868544355035,1.4456901408266276,-0.3741721519361885,-1.3964294411099891,4294967295,4294967295
8513,57665,8024699,1776877015570,2026-04-22T16:56:55.570000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,4,-0.13962633907794952,-7.999999938029066,0.0030525869224220514,2.2894401918165386,-0.31862848850556214,-2.2671595175941217,4294967295,4294967295
8513,57665,8024699,1776877015570,2026-04-22T16:56:55.570000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,5,-0.10471975803375244,-6.000000166965211,0.0031275867950171232,2.3456900962628424,-0.24519138786262146,-2.3328401597673993,4294967295,4294967295
8513,57665,8024699,1776877015570,2026-04-22T16:56:55.570000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,6,-0.03490658476948738,-1.9999999845072665,0.002802586881443858,2.1019401610828936,-0.07335665315255008,-2.10065971594912,4294967295,4294967295
8513,57665,8024699,1776877015570,2026-04-22T16:56:55.570000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,7,0.0,0.0,0.0028525867965072393,2.1394400973804295,0.0,-2.1394400973804295,4294967295,4294967295
8530,57666,8024749,1776877015620,2026-04-22T16:56:55.620000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,0,-0.6108652353286743,-34.99999983559887,0.0022525868844240904,1.6894401633180678,-0.9690230643334016,-1.3839083662663811,4294967295,4294967295
8530,57666,8024749,1776877015620,2026-04-22T16:56:55.620000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,1,-0.4712388813495636,-26.99999904379616,0.002002586843445897,1.5019401325844228,-0.6818665290371482,-1.3382384684526691,4294967295,4294967295
8530,57666,8024749,1776877015620,2026-04-22T16:56:55.620000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,2,-0.2617993950843811,-15.000000417413029,0.0019025868969038129,1.4269401726778597,-0.3693193029522783,-1.3783183626683508,4294967295,4294967295
8530,57666,8024749,1776877015620,2026-04-22T16:56:55.620000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,3,-0.06981316953897476,-3.999999969014533,0.002802586881443858,2.1019401610828936,-0.14662393252434444,-2.096819940572933,4294967295,4294967295
8530,57666,8024749,1776877015620,2026-04-22T16:56:55.620000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,4,0.06981316953897476,3.999999969014533,0.0038275867700576782,2.8706900775432587,0.20024921547298438,-2.8636972209030365,4294967295,4294967295
8530,57666,8024749,1776877015620,2026-04-22T16:56:55.620000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,5,0.12217304855585098,7.000000052497138,0.0037525868974626064,2.814440173096955,0.34299397850789903,-2.7934617625178513,4294967295,4294967295
8545,57667,8024799,1776877015670,2026-04-22T16:56:55.670000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,0,-0.593411922454834,-33.99999866940647,0.0022525868844240904,1.6894401633180678,-0.9447229176392379,-1.4006093939137296,4294967295,4294967295
8545,57667,8024799,1776877015670,2026-04-22T16:56:55.670000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,1,-0.48869219422340393,-28.000000209988553,0.0020275870338082314,1.5206902753561735,-0.7139208450057163,-1.3426898154931983,4294967295,4294967295
8545,57667,8024799,1776877015670,2026-04-22T16:56:55.670000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,2,-0.27925267815589905,-15.999999876058132,0.0019025868969038129,1.4269401726778597,-0.3933180131388049,-1.37166293124166,4294967295,4294967295
8545,57667,8024799,1776877015670,2026-04-22T16:56:55.670000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,3,-0.12217304855585098,-7.000000052497138,0.0029525868594646454,2.214440144598484,-0.2698723684460696,-2.197934043314008,4294967295,4294967295
8545,57667,8024799,1776877015670,2026-04-22T16:56:55.670000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,4,-0.06981316953897476,-3.999999969014533,0.002802586881443858,2.1019401610828936,-0.14662393252434444,-2.096819940572933,4294967295,4294967295
8545,57667,8024799,1776877015670,2026-04-22T16:56:55.670000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,5,0.06981316953897476,3.999999969014533,0.0038275867700576782,2.8706900775432587,0.20024921547298438,-2.8636972209030365,4294967295,4294967295
8545,57667,8024799,1776877015670,2026-04-22T16:56:55.670000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,6,0.12217304855585098,7.000000052497138,0.0037525868974626064,2.814440173096955,0.34299397850789903,-2.7934617625178513,4294967295,4294967295
8562,57668,8024849,1776877015720,2026-04-22T16:56:55.720000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,0,-0.6457718014717102,-36.99999875288908,0.0022025867365300655,1.6519400523975492,-0.9941623121633338,-1.3192980079531962,4294967295,4294967295
8562,57668,8024849,1776877015720,2026-04-22T16:56:55.720000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,1,-0.5759586691856384,-33.000000918308665,0.0022525868844240904,1.6894401633180678,-0.9201350829742999,-1.4168837265323,4294967295,4294967295
8562,57668,8024849,1776877015720,2026-04-22T16:56:55.720000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,2,-0.48869219422340393,-28.000000209988553,0.0020275870338082314,1.5206902753561735,-0.7139208450057163,-1.3426898154931983,4294967295,4294967295
8562,57668,8024849,1776877015720,2026-04-22T16:56:55.720000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,3,-0.3141592741012573,-18.000000500895634,0.001952586928382516,1.464440196286887,-0.4525369200743741,-1.392765387446994,4294967295,4294967295
8562,57668,8024849,1776877015720,2026-04-22T16:56:55.720000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,4,-0.12217304855585098,-7.000000052497138,0.0029525868594646454,2.214440144598484,-0.2698723684460696,-2.197934043314008,4294967295,4294967295
8562,57668,8024849,1776877015720,2026-04-22T16:56:55.720000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,5,-0.05235987901687622,-3.0000000834826057,0.0028275868389755487,2.1206901292316616,-0.11098834889402025,-2.117783796951516,4294967295,4294967295
8562,57668,8024849,1776877015720,2026-04-22T16:56:55.720000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,6,0.05235987901687622,3.0000000834826057,0.0032275868579745293,2.420690143480897,0.12668913694916564,-2.417372671584719,4294967295,4294967295
8577,57669,8024899,1776877015770,2026-04-22T16:56:55.770000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,0,-0.5759586691856384,-33.000000918308665,0.0022525868844240904,1.6894401633180678,-0.9201350829742999,-1.4168837265323,4294967295,4294967295
8577,57669,8024899,1776877015770,2026-04-22T16:56:55.770000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,1,-0.5061454772949219,-28.99999966863366,0.002002586843445897,1.5019401325844228,-0.7281550177137157,-1.3136264431131295,4294967295,4294967295
