packet_index,time_boot_ms,roll_rad,pitch_rad,yaw_rad,roll_deg,pitch_deg,yaw_deg,rollspeed_radps,pitchspeed_radps,yawspeed_radps
10712,7969348,-0.03249746188521385,0.016402894631028175,-0.5793340802192688,-1.8619674109100095,0.9398166341557121,-33.19339772465757,0.060033366084098816,-0.03673996776342392,0.09127864986658096
10716,7969367,-0.0309915728867054,0.015973374247550964,-0.5775662660598755,-1.7756863268802927,0.9152069289676273,-33.09210943436087,0.06394491344690323,-0.03321308642625809,0.09327287971973419
10732,7969407,-0.028689425438642502,0.01569998264312744,-0.5744571685791016,-1.643782994289476,0.8995427438798493,-32.913971270617765,0.06473128497600555,-0.022765515372157097,0.09752043336629868
10745,7969447,-0.026759542524814606,0.015909509733319283,-0.5712011456489563,-1.533208848372728,0.9115477618414988,-32.72741489872262,0.05923955887556076,-0.011103452183306217,0.10192901641130447
10749,7969467,-0.02598082832992077,0.01627274602651596,-0.569294273853302,-1.4885918115583832,0.932359668407645,-32.6181591927591,0.05378621816635132,-0.0034812558442354202,0.10440237820148468
10763,7969507,-0.02514079213142395,0.017434129491448402,-0.5657099485397339,-1.4404612827463017,0.9989020393445537,-32.41279247988974,0.03877641260623932,0.011630263179540634,0.10976159572601318
10777,7969547,-0.025271428748965263,0.018996933475136757,-0.5618475675582886,-1.4479462095812836,1.0884441118161283,-32.191494350781326,0.018626254051923752,0.02557034231722355,0.11490186303853989
10781,7969567,-0.02566344663500786,0.019895348697900772,-0.559840977191925,-1.4704071799451648,1.1399195123308121,-32.07652519157709,0.007058590650558472,0.031399428844451904,0.11732172220945358
10795,7969607,-0.02735315077006817,0.021746447309851646,-0.5559657216072083,-1.5672200955099238,1.2459796502581222,-31.85448940203831,-0.01795128919184208,0.03985278680920601,0.12104280292987823
10809,7969647,-0.030209895223379135,0.023559480905532837,-0.5518678426742554,-1.7308994958320498,1.3498588234060824,-31.61969823422454,-0.04596211388707161,0.043283604085445404,0.1226394772529602
10813,7969667,-0.031915731728076935,0.024288853630423546,-0.5498715043067932,-1.828636728090582,1.3916488022342766,-31.50531647128892,-0.05964218080043793,0.04248515143990517,0.12278168648481369
10827,7969707,-0.03581155091524124,0.025150761008262634,-0.5460734963417053,-2.0518507252611835,1.4410324573156439,-31.287706644332314,-0.0832342877984047,0.03404741734266281,0.12182337045669556
10831,7969727,-0.03787107765674591,0.02538084238767624,-0.5441491007804871,-2.169852915343732,1.4542151493005917,-31.1774469005608,-0.09241348505020142,0.02688957378268242,0.1210520789027214
