packet_index,time_boot_ms,lat_deg,lon_deg,alt_m,relative_alt_m,heading_deg,vx_mps,vy_mps,vz_mps
981,7938647,63.4404917,10.3488391,15.48,8.627,117.97,-0.01,0.06,0.04
986,7938687,63.4404917,10.3488391,15.48,8.622,117.88,-0.01,0.07,0.03
998,7938707,63.4404917,10.3488391,15.48,8.621,117.84,-0.01,0.07,0.03
1012,7938747,63.4404917,10.3488391,15.47,8.616,117.78,-0.01,0.07,0.01
1017,7938787,63.4404917,10.3488392,15.47,8.61,117.74,0.0,0.07,0.01
1029,7938807,63.4404917,10.3488392,15.46,8.608,117.72,0.0,0.07,0.0
1044,7938847,63.4404917,10.3488392,15.46,8.601,117.71,0.0,0.07,0.0
1049,7938887,63.4404917,10.3488393,15.45,8.594,117.71,0.0,0.07,0.0
1062,7938907,63.4404917,10.3488393,15.45,8.59,117.72,0.0,0.07,0.0
1075,7938947,63.4404917,10.3488393,15.44,8.583,117.72,0.0,0.07,0.0
1089,7938987,63.4404917,10.3488394,15.43,8.574,117.73,0.0,0.07,0.01
1092,7939007,63.4404917,10.3488394,15.43,8.57,117.72,0.0,0.07,0.01
1106,7939047,63.4404917,10.3488394,15.42,8.563,117.71,-0.01,0.07,0.03
1111,7939087,63.4404917,10.3488395,15.41,8.557,117.69,-0.01,0.07,0.04
1124,7939107,63.4404917,10.3488395,15.41,8.554,117.67,-0.02,0.07,0.04
1137,7939147,63.4404917,10.3488395,15.41,8.55,117.63,-0.03,0.07,0.05
1152,7939187,63.4404917,10.3488396,15.41,8.55,117.59,-0.03,0.07,0.05
1166,7939207,63.4404917,10.3488396,15.4,8.549,117.57,-0.04,0.07,0.05
1169,7939247,63.4404917,10.3488396,15.41,8.553,117.53,-0.05,0.07,0.04
1174,7939287,63.4404917,10.3488397,15.42,8.56,117.51,-0.05,0.07,0.02
1188,7939307,63.4404917,10.3488397,15.42,8.564,117.5,-0.06,0.07,0.01
1202,7939347,63.4404917,10.3488397,15.43,8.574,117.49,-0.06,0.06,0.0
1207,7939367,63.4404917,10.3488397,15.44,8.58,117.5,-0.06,0.06,-0.01
1221,7939407,63.4404916,10.3488398,15.45,8.593,117.53,-0.06,0.06,-0.04
1233,7939447,63.4404916,10.3488398,15.46,8.605,117.57,-0.06,0.06,-0.07
1238,7939467,63.4404916,10.3488398,15.47,8.611,117.59,-0.06,0.06,-0.08
1252,7939507,63.4404916,10.3488398,15.48,8.624,117.65,-0.06,0.05,-0.11
1265,7939547,63.4404916,10.3488399,15.49,8.633,117.71,-0.06,0.05,-0.12
1269,7939567,63.4404916,10.3488399,15.49,8.636,117.74,-0.06,0.05,-0.13
1283,7939607,63.4404916,10.3488399,15.5,8.642,117.79,-0.07,0.04,-0.14
1297,7939647,63.4404915,10.3488399,15.5,8.644,117.84,-0.07,0.04,-0.14
1301,7939667,63.4404915,10.3488399,15.5,8.643,117.86,-0.07,0.04,-0.13
1314,7939707,63.4404915,10.3488399,15.5,8.641,117.88,-0.08,0.03,-0.13
1328,7939747,63.4404915,10.3488399,15.49,8.635,117.89,-0.08,0.02,-0.12
1332,7939767,63.4404915,10.3488399,15.49,8.63,117.89,-0.09,0.02,-0.12
1346,7939807,63.4404914,10.34884,15.48,8.622,117.88,-0.1,0.01,-0.11
1361,7939847,63.4404914,10.3488399,15.47,8.613,117.87,-0.1,0.01,-0.1
1375,7939867,63.4404914,10.3488399,15.46,8.607,117.86,-0.1,0.0,-0.09
1378,7939907,63.4404914,10.3488399,15.45,8.597,117.85,-0.11,0.0,-0.08
1392,7939947,63.4404913,10.3488399,15.44,8.588,117.84,-0.11,0.0,-0.07
1395,7939967,63.4404913,10.3488399,15.44,8.584,117.84,-0.11,-0.01,-0.06
1408,7940007,63.4404913,10.3488399,15.43,8.576,117.84,-0.12,-0.01,-0.05
1413,7940027,63.4404912,10.3488399,15.43,8.572,117.85,-0.12,-0.02,-0.04
1426,7940067,63.4404912,10.3488398,15.42,8.567,117.87,-0.12,-0.02,-0.03
1440,7940107,63.4404912,10.3488398,15.42,8.563,117.9,-0.12,-0.03,-0.01
1454,7940127,63.4404911,10.3488398,15.42,8.56,117.92,-0.12,-0.03,-0.01
1458,7940167,63.4404911,10.3488397,15.42,8.56,117.96,-0.11,-0.03,0.0
1471,7940207,63.4404911,10.3488397,15.41,8.558,118.0,-0.11,-0.04,0.01
1476,7940227,63.440491,10.3488397,15.41,8.558,118.02,-0.11,-0.04,0.02
1489,7940267,63.440491,10.3488396,15.42,8.563,118.07,-0.11,-0.05,0.03
1503,7940307,63.440491,10.3488396,15.42,8.567,118.1,-0.1,-0.05,0.04
1507,7940327,63.4404909,10.3488396,15.42,8.568,118.12,-0.1,-0.05,0.04
1520,7940367,63.4404909,10.3488396,15.44,8.58,118.15,-0.1,-0.06,0.04
1536,7940407,63.4404909,10.3488395,15.45,8.59,118.16,-0.1,-0.06,0.04
1540,7940427,63.4404908,10.3488395,15.45,8.594,118.16,-0.1,-0.06,0.04
1553,7940467,63.4404908,10.3488394,15.47,8.611,118.17,-0.09,-0.06,0.03
1566,7940507,63.4404908,10.3488394,15.48,8.627,118.16,-0.09,-0.06,0.03
1572,7940527,63.4404908,10.3488393,15.49,8.634,118.15,-0.09,-0.06,0.02
1585,7940567,63.4404907,10.3488393,15.51,8.653,118.14,-0.08,-0.06,0.01
1599,7940607,63.4404907,10.3488392,15.52,8.669,118.13,-0.07,-0.06,0.0
1604,7940627,63.4404907,10.3488392,15.53,8.677,118.13,-0.07,-0.05,0.0
1617,7940667,63.4404907,10.3488391,15.55,8.691,118.13,-0.07,-0.05,0.0
1630,7940687,63.4404907,10.3488391,15.55,8.697,118.14,-0.06,-0.05,0.0
1636,7940727,63.4404906,10.348839,15.56,8.709,118.16,-0.06,-0.04,0.0
1649,7940767,63.4404906,10.348839,15.57,8.712,118.19,-0.05,-0.04,0.0
1653,7940787,63.4404906,10.348839,15.57,8.714,118.2,-0.05,-0.03,0.0
1667,7940827,63.4404906,10.3488389,15.57,8.716,118.24,-0.05,-0.03,0.01
1683,7940867,63.4404906,10.3488389,15.56,8.707,118.28,-0.05,-0.02,0.03
1687,7940887,63.4404906,10.3488389,15.56,8.702,118.3,-0.05,-0.02,0.04
1701,7940927,63.4404906,10.3488388,15.55,8.694,118.33,-0.05,-0.01,0.06
1714,7940967,63.4404905,10.3488388,15.53,8.676,118.35,-0.05,-0.01,0.08
1718,7940987,63.4404905,10.3488388,15.52,8.667,118.36,-0.05,-0.01,0.09
1732,7941027,63.4404905,10.3488388,15.51,8.651,118.37,-0.05,0.0,0.1
1745,7941067,63.4404905,10.3488387,15.49,8.632,118.37,-0.06,0.0,0.11
1749,7941087,63.4404905,10.3488387,15.48,8.622,118.36,-0.06,0.0,0.11
1763,7941127,63.4404905,10.3488387,15.46,8.606,118.35,-0.06,0.0,0.11
1776,7941167,63.4404904,10.3488387,15.45,8.593,118.33,-0.05,0.0,0.11
1790,7941187,63.4404904,10.3488387,15.44,8.587,118.31,-0.05,0.01,0.1
1795,7941227,63.4404904,10.3488387,15.43,8.576,118.29,-0.05,0.01,0.09
1808,7941267,63.4404904,10.3488387,15.43,8.572,118.27,-0.04,0.02,0.07
1812,7941287,63.4404904,10.3488387,15.43,8.571,118.26,-0.04,0.02,0.07
1826,7941327,63.4404904,10.3488387,15.43,8.57,118.25,-0.03,0.02,0.05
1838,7941347,63.4404904,10.3488387,15.43,8.574,118.24,-0.03,0.03,0.04
1845,7941387,63.4404903,10.3488387,15.44,8.581,118.23,-0.02,0.03,0.03
1859,7941427,63.4404903,10.3488387,15.44,8.587,118.24,-0.02,0.03,0.02
1871,7941447,63.4404903,10.3488387,15.45,8.595,118.24,-0.02,0.03,0.02
1876,7941487,63.4404903,10.3488386,15.46,8.608,118.26,-0.02,0.03,0.01
1891,7941527,63.4404903,10.3488386,15.48,8.62,118.28,-0.02,0.04,0.01
1903,7941547,63.4404903,10.3488386,15.48,8.629,118.3,-0.02,0.04,0.01
1908,7941587,63.4404903,10.3488386,15.5,8.645,118.33,-0.02,0.04,0.0
1923,7941627,63.4404903,10.3488386,15.51,8.659,118.37,-0.03,0.05,0.0
1935,7941647,63.4404903,10.3488387,15.52,8.667,118.39,-0.03,0.05,0.0
1940,7941687,63.4404903,10.3488387,15.54,8.682,118.44,-0.04,0.06,0.0
1954,7941727,63.4404903,10.3488387,15.55,8.695,118.47,-0.04,0.06,0.0
1966,7941747,63.4404903,10.3488387,15.56,8.7,118.49,-0.05,0.07,0.0
1971,7941787,63.4404902,10.3488387,15.56,8.709,118.51,-0.05,0.07,0.0
1985,7941827,63.4404902,10.3488388,15.57,8.717,118.53,-0.06,0.08,-0.01
1998,7941847,63.4404902,10.3488388,15.57,8.717,118.54,-0.06,0.08,-0.01
2008,7941887,63.4404902,10.3488389,15.57,8.717,118.54,-0.06,0.09,-0.02
2017,7941927,63.4404902,10.3488389,15.57,8.717,118.54,-0.07,0.09,-0.02
2029,7941947,63.4404902,10.3488389,15.57,8.711,118.54,-0.07,0.09,-0.02
2034,7941987,63.4404902,10.348839,15.56,8.7,118.54,-0.07,0.1,-0.03
2047,7942007,63.4404901,10.348839,15.55,8.695,118.54,-0.07,0.1,-0.03
2060,7942047,63.4404901,10.3488391,15.53,8.679,118.54,-0.07,0.1,-0.03
2065,7942087,63.4404901,10.3488391,15.51,8.659,118.55,-0.07,0.1,-0.03
2078,7942107,63.4404901,10.3488392,15.51,8.65,118.55,-0.07,0.1,-0.03
2091,7942147,63.4404901,10.3488392,15.48,8.629,118.57,-0.07,0.1,-0.02
2097,7942187,63.44049,10.3488393,15.46,8.605,118.59,-0.08,0.09,-0.01
2109,7942207,63.44049,10.3488393,15.45,8.594,118.6,-0.08,0.08,0.0
2123,7942247,63.44049,10.3488393,15.43,8.573,118.62,-0.08,0.08,0.0
2137,7942287,63.44049,10.3488394,15.41,8.553,118.65,-0.08,0.08,0.02
2151,7942307,63.44049,10.3488394,15.4,8.544,118.67,-0.08,0.07,0.02
2165,7942347,63.4404899,10.3488394,15.39,8.531,118.7,-0.08,0.07,0.03
2170,7942387,63.4404899,10.3488395,15.38,8.522,118.73,-0.08,0.07,0.04
2184,7942407,63.4404899,10.3488395,15.37,8.518,118.75,-0.08,0.07,0.04
2187,7942447,63.4404899,10.3488395,15.37,8.517,118.78,-0.07,0.06,0.04
2192,7942487,63.4404899,10.3488395,15.38,8.521,118.82,-0.07,0.06,0.03
2206,7942507,63.4404898,10.3488396,15.38,8.523,118.83,-0.07,0.06,0.02
2219,7942547,63.4404898,10.3488396,15.39,8.534,118.87,-0.07,0.07,0.01
2224,7942587,63.4404898,10.3488397,15.4,8.549,118.89,-0.06,0.07,0.0
2238,7942607,63.4404898,10.3488397,15.41,8.556,118.9,-0.06,0.07,-0.01
2251,7942647,63.4404898,10.3488397,15.43,8.574,118.91,-0.06,0.07,-0.04
2255,7942667,63.4404898,10.3488398,15.44,8.583,118.91,-0.06,0.07,-0.05
2269,7942707,63.4404898,10.3488398,15.46,8.602,118.91,-0.05,0.07,-0.07
2282,7942747,63.4404897,10.3488399,15.47,8.619,118.89,-0.05,0.07,-0.09
2286,7942767,63.4404897,10.3488399,15.48,8.627,118.88,-0.05,0.07,-0.09
2299,7942807,63.4404897,10.3488399,15.5,8.642,118.86,-0.05,0.06,-0.11
2314,7942847,63.4404897,10.34884,15.51,8.651,118.84,-0.05,0.06,-0.11
2318,7942867,63.4404897,10.34884,15.51,8.654,118.83,-0.05,0.05,-0.12
2331,7942907,63.4404897,10.34884,15.51,8.659,118.82,-0.05,0.05,-0.11
2345,7942947,63.4404897,10.3488401,15.51,8.657,118.81,-0.05,0.03,-0.1
2349,7942967,63.4404897,10.3488401,15.51,8.653,118.81,-0.06,0.03,-0.1
2362,7943007,63.4404896,10.3488401,15.5,8.645,118.81,-0.06,0.01,-0.08
2376,7943047,63.4404896,10.3488401,15.49,8.632,118.82,-0.06,0.0,-0.06
2380,7943067,63.4404896,10.3488401,15.48,8.623,118.82,-0.06,0.0,-0.05
2393,7943107,63.4404896,10.3488401,15.46,8.606,118.83,-0.06,-0.01,-0.03
2407,7943147,63.4404896,10.34884,15.44,8.586,118.83,-0.06,-0.02,-0.01
2413,7943167,63.4404896,10.34884,15.43,8.575,118.83,-0.06,-0.02,-0.01
2425,7943207,63.4404895,10.34884,15.41,8.554,118.83,-0.05,-0.03,0.0
2439,7943247,63.4404895,10.3488399,15.39,8.535,118.81,-0.05,-0.04,0.0
2443,7943267,63.4404895,10.3488399,15.38,8.526,118.8,-0.05,-0.04,0.0
2456,7943307,63.4404895,10.3488399,15.36,8.509,118.78,-0.05,-0.04,0.0
2461,7943327,63.4404895,10.3488398,15.36,8.502,118.76,-0.05,-0.05,0.0
2474,7943367,63.4404895,10.3488398,15.35,8.491,118.73,-0.04,-0.05,0.0
2489,7943407,63.4404894,10.3488397,15.34,8.482,118.7,-0.04,-0.06,-0.01
2494,7943427,63.4404894,10.3488397,15.33,8.478,118.69,-0.04,-0.06,-0.01
2507,7943467,63.4404894,10.3488396,15.33,8.476,118.67,-0.04,-0.07,-0.01
2522,7943507,63.4404894,10.3488396,15.33,8.475,118.65,-0.04,-0.07,0.0
2526,7943527,63.4404894,10.3488396,15.33,8.474,118.64,-0.04,-0.08,0.0
2539,7943567,63.4404894,10.3488395,15.33,8.479,118.63,-0.04,-0.08,0.0
2553,7943607,63.4404894,10.3488394,15.34,8.483,118.61,-0.04,-0.09,0.0
2558,7943627,63.4404894,10.3488394,15.34,8.485,118.61,-0.04,-0.09,0.01
2571,7943667,63.4404893,10.3488393,15.35,8.494,118.6,-0.04,-0.09,0.02
2584,7943707,63.4404893,10.3488392,15.36,8.501,118.59,-0.04,-0.1,0.02
2589,7943727,63.4404893,10.3488392,15.36,8.504,118.59,-0.04,-0.1,0.03
2602,7943767,63.4404893,10.3488391,15.37,8.516,118.57,-0.05,-0.1,0.03
2615,7943807,63.4404893,10.348839,15.38,8.525,118.56,-0.05,-0.09,0.03
2620,7943827,63.4404893,10.3488389,15.39,8.53,118.55,-0.05,-0.09,0.03
2634,7943867,63.4404893,10.3488388,15.4,8.543,118.54,-0.05,-0.09,0.03
2647,7943907,63.4404892,10.3488388,15.41,8.555,118.51,-0.05,-0.08,0.03
2652,7943927,63.4404892,10.3488387,15.42,8.56,118.5,-0.05,-0.08,0.03
2665,7943967,63.4404892,10.3488387,15.43,8.573,118.47,-0.06,-0.07,0.03
2669,7943987,63.4404892,10.3488386,15.43,8.579,118.45,-0.06,-0.07,0.02
2683,7944027,63.4404892,10.3488386,15.44,8.589,118.42,-0.06,-0.07,0.03
2696,7944067,63.4404891,10.3488385,15.45,8.597,118.38,-0.07,-0.06,0.03
2700,7944087,63.4404891,10.3488385,15.46,8.6,118.36,-0.07,-0.06,0.03
2714,7944127,63.4404891,10.3488384,15.46,8.606,118.33,-0.07,-0.05,0.04
2727,7944167,63.4404891,10.3488383,15.46,8.605,118.29,-0.07,-0.05,0.05
2732,7944187,63.4404891,10.3488383,15.46,8.604,118.28,-0.07,-0.05,0.05
2746,7944227,63.440489,10.3488383,15.46,8.603,118.24,-0.08,-0.04,0.06
2759,7944267,63.440489,10.3488382,15.45,8.592,118.2,-0.08,-0.03,0.07
2763,7944287,63.440489,10.3488382,15.44,8.587,118.18,-0.08,-0.03,0.07
2777,7944327,63.440489,10.3488381,15.43,8.578,118.14,-0.07,-0.03,0.08
2790,7944367,63.4404889,10.3488381,15.42,8.56,118.1,-0.07,-0.02,0.08
2796,7944387,63.4404889,10.3488381,15.41,8.552,118.07,-0.07,-0.02,0.08
2810,7944427,63.4404889,10.348838,15.39,8.537,118.02,-0.07,-0.01,0.08
2823,7944467,63.4404889,10.348838,15.37,8.518,117.97,-0.06,-0.01,0.09
2827,7944487,63.4404889,10.348838,15.36,8.509,117.95,-0.06,-0.01,0.09
2842,7944527,63.4404888,10.348838,15.35,8.494,117.9,-0.05,-0.01,0.09
2855,7944567,63.4404888,10.3488379,15.34,8.48,117.87,-0.04,0.0,0.09
2868,7944587,63.4404888,10.3488379,15.33,8.474,117.86,-0.04,0.0,0.08
2874,7944627,63.4404888,10.3488379,15.32,8.462,117.83,-0.04,0.0,0.08
2886,7944647,63.4404888,10.3488379,15.32,8.46,117.83,-0.03,0.0,0.08
2891,7944687,63.4404888,10.3488379,15.31,8.455,117.82,-0.03,0.0,0.08
2905,7944727,63.4404887,10.3488379,15.31,8.452,117.83,-0.03,0.0,0.08
2917,7944747,63.4404887,10.3488379,15.31,8.455,117.83,-0.02,0.01,0.08
2931,7944787,63.4404887,10.3488379,15.32,8.461,117.84,-0.02,0.01,0.07
2936,7944827,63.4404887,10.3488379,15.32,8.465,117.85,-0.02,0.02,0.07
2949,7944847,63.4404887,10.3488379,15.33,8.472,117.85,-0.02,0.02,0.06
2963,7944887,63.4404887,10.3488379,15.34,8.485,117.84,-0.03,0.03,0.05
2968,7944927,63.4404887,10.3488379,15.35,8.496,117.82,-0.03,0.04,0.05
2980,7944947,63.4404887,10.3488379,15.36,8.503,117.8,-0.03,0.04,0.04
2985,7944987,63.4404887,10.348838,15.37,8.518,117.75,-0.03,0.05,0.03
2999,7945027,63.4404887,10.348838,15.39,8.53,117.69,-0.03,0.05,0.02
3011,7945047,63.4404886,10.348838,15.39,8.536,117.65,-0.03,0.05,0.02
3016,7945087,63.4404886,10.348838,15.4,8.547,117.58,-0.03,0.06,0.01
3030,7945127,63.4404886,10.348838,15.41,8.558,117.52,-0.03,0.06,0.0
3042,7945147,63.4404886,10.348838,15.42,8.56,117.49,-0.03,0.06,0.0
3048,7945187,63.4404886,10.348838,15.42,8.565,117.44,-0.03,0.06,-0.01
3062,7945227,63.4404886,10.3488381,15.43,8.57,117.41,-0.03,0.06,-0.01
3074,7945247,63.4404886,10.3488381,15.42,8.569,117.4,-0.02,0.06,-0.02
3079,7945287,63.4404886,10.3488381,15.42,8.566,117.39,-0.02,0.07,-0.02
3091,7945307,63.4404886,10.3488382,15.42,8.565,117.39,-0.02,0.07,-0.02
3105,7945347,63.4404886,10.3488382,15.42,8.56,117.4,-0.02,0.07,-0.02
3112,7945387,63.4404886,10.3488383,15.41,8.551,117.42,-0.03,0.07,-0.01
3124,7945407,63.4404886,10.3488383,15.4,8.547,117.43,-0.03,0.07,-0.01
3138,7945447,63.4404886,10.3488383,15.39,8.536,117.45,-0.03,0.07,0.0
3143,7945487,63.4404886,10.3488384,15.38,8.522,117.47,-0.03,0.07,0.0
3157,7945507,63.4404885,10.3488384,15.37,8.516,117.48,-0.04,0.07,0.01
3170,7945547,63.4404885,10.3488385,15.36,8.501,117.48,-0.04,0.07,0.02
3175,7945587,63.4404885,10.3488385,15.34,8.486,117.47,-0.05,0.07,0.03
3188,7945607,63.4404885,10.3488385,15.33,8.479,117.46,-0.05,0.07,0.03
3202,7945647,63.4404885,10.3488386,15.32,8.464,117.43,-0.06,0.07,0.04
3207,7945687,63.4404885,10.3488386,15.31,8.45,117.4,-0.07,0.06,0.04
3219,7945707,63.4404885,10.3488386,15.3,8.444,117.39,-0.07,0.06,0.03
3233,7945747,63.4404884,10.3488387,15.29,8.433,117.36,-0.08,0.05,0.02
3247,7945787,63.4404884,10.3488387,15.28,8.425,117.35,-0.08,0.04,0.01
3250,7945807,63.4404884,10.3488387,15.28,8.421,117.34,-0.08,0.04,0.0
3265,7945847,63.4404884,10.3488387,15.27,8.417,117.35,-0.09,0.03,-0.01
3270,7945887,63.4404883,10.3488387,15.27,8.416,117.39,-0.09,0.02,-0.03
3283,7945907,63.4404883,10.3488387,15.27,8.416,117.41,-0.09,0.02,-0.05
