packet_index,pwr_up_msec,utc_msec,utc_iso,up_vec_x,up_vec_y,up_vec_z,pitch_rad,roll_rad,pitch_deg,roll_deg
16,3432950,1776872423909,2026-04-22T15:40:23.909000+00:00,0.018116196617484093,-0.03223777562379837,0.9993159770965576,0.018117187709492315,-0.032248658165880996,1.0380383924001966,-1.8477120078650793
30,3433000,1776872423959,2026-04-22T15:40:23.959000+00:00,0.017600763589143753,-0.028835274279117584,0.9994292259216309,0.017601672463453406,-0.028843740483564948,1.008501544527519,-1.6526245950789038
47,3433050,1776872424009,2026-04-22T15:40:24.009000+00:00,0.01722719334065914,-0.024987095966935158,0.9995393753051758,0.017228045557945534,-0.024993405430961912,0.9870942997293847,-1.432016646853468
61,3433100,1776872424059,2026-04-22T15:40:24.059000+00:00,0.01667623780667782,-0.02190082147717476,0.9996210932731628,0.01667701083844852,-0.02190561847022148,0.9555223359370306,-1.2550994859675138
79,3433150,1776872424109,2026-04-22T15:40:24.109000+00:00,0.017084702849388123,-0.018130410462617874,0.9996895790100098,0.017085534092556084,-0.01813405225150098,0.9789289942303444,-1.0390046594807143
93,3433200,1776872424159,2026-04-22T15:40:24.159000+00:00,0.017690788954496384,-0.016450850293040276,0.9997081160545349,0.01769171184786339,-0.016454168341302457,1.0136604212441669,-0.942754401354405
110,3433250,1776872424209,2026-04-22T15:40:24.209000+00:00,0.01978694275021553,-0.017053060233592987,0.9996588230133057,0.019788234151959995,-0.017057225877756425,1.1337823009239454,-0.9773070529967742
124,3433300,1776872424259,2026-04-22T15:40:24.259000+00:00,0.022281575947999954,-0.018025754019618034,0.9995892643928528,0.0222834200439228,-0.01803120649828905,1.276745921634,-1.0331120318808267
141,3433350,1776872424309,2026-04-22T15:40:24.309000+00:00,0.0258670374751091,-0.021492406725883484,0.9994342923164368,0.025869922965440554,-0.021501258041451747,1.4822374022483067,-1.2319313399969076
155,3433400,1776872424359,2026-04-22T15:40:24.359000+00:00,0.029347768053412437,-0.0272317286580801,0.9991982579231262,0.02935198251754156,-0.02724683440392558,1.6817447185969083,-1.561128616436786
172,3433450,1776872424409,2026-04-22T15:40:24.409000+00:00,0.032622333616018295,-0.03258457034826279,0.9989364743232727,0.03262812259387636,-0.03260770000955212,1.8694537180645596,-1.8682835901760306
187,3433500,1776872424459,2026-04-22T15:40:24.459000+00:00,0.03550112992525101,-0.038344431668519974,0.9986337423324585,0.035508591348945594,-0.0383780386057344,2.0344924207493293,-2.1988996380987196
204,3433550,1776872424509,2026-04-22T15:40:24.509000+00:00,0.03775213286280632,-0.04446956887841225,0.9982971549034119,0.03776110615707245,-0.044515994113728946,2.1635520125457184,-2.5505785835458843
221,3433600,1776872424559,2026-04-22T15:40:24.559000+00:00,0.03937898576259613,-0.04977678135037422,0.9979838132858276,0.03938917039974511,-0.049836044238353076,2.2568332224270247,-2.8553950024848946
235,3433650,1776872424609,2026-04-22T15:40:24.609000+00:00,0.04054895415902138,-0.05422385782003403,0.9977051615715027,0.040560074273316184,-0.05429516263163867,2.323921072598167,-3.110883666769316
254,3433700,1776872424659,2026-04-22T15:40:24.659000+00:00,0.040623631328344345,-0.057163599878549576,0.9975379705429077,0.04063481302462512,-0.05724208277809115,2.328203287614247,-3.2797297537231174
268,3433750,1776872424709,2026-04-22T15:40:24.709000+00:00,0.0398809015750885,-0.058249540627002716,0.9975051283836365,0.03989148081993767,-0.058328988737371336,2.2856134895095015,-3.34200487791749
285,3433800,1776872424759,2026-04-22T15:40:24.759000+00:00,0.037871696054935455,-0.057508260011672974,0.9976264834403992,0.03788075491322638,-0.05758135789083231,2.1704073812973284,-3.299168785777011
300,3433850,1776872424809,2026-04-22T15:40:24.809000+00:00,0.03601675480604172,-0.05553343892097473,0.997806966304779,0.0360245462172489,-0.055598134930739763,2.0640544571223365,-3.185538480330266
317,3433900,1776872424859,2026-04-22T15:40:24.859000+00:00,0.03378547728061676,-0.05240454897284508,0.9980542659759521,0.033791908037593035,-0.052458539852452836,1.936133712248285,-3.00565293296438
331,3433950,1776872424909,2026-04-22T15:40:24.909000+00:00,0.03264722228050232,-0.0483442097902298,0.9982970952987671,0.0326530245225284,-0.048388873155997617,1.8708804934780574,-2.7724782072325476
345,3434000,1776872424959,2026-04-22T15:40:24.959000+00:00,0.03175046667456627,-0.04387122020125389,0.9985325336456299,0.03175580366195086,-0.04390745669952286,1.8194735248758687,-2.515711958036071
360,3434050,1776872425009,2026-04-22T15:40:25.009000+00:00,0.03090953268110752,-0.03804400935769081,0.9987978935241699,0.030914456622203396,-0.03807139272761316,1.7712678903925134,-2.1813301234772893
377,3434100,1776872425059,2026-04-22T15:40:25.059000+00:00,0.0319165475666523,-0.03128945454955101,0.9990006685256958,0.031921968769117286,-0.031310518610551,1.828994084218844,-1.793960570750391
397,3434150,1776872425109,2026-04-22T15:40:25.109000+00:00,0.03235078230500221,-0.02570062316954136,0.999146044254303,0.03235642787407089,-0.02571691824276047,1.8538867573037168,-1.4734708773931684
414,3434200,1776872425159,2026-04-22T15:40:25.159000+00:00,0.03423306718468666,-0.019564474001526833,0.9992223978042603,0.03423975701826814,-0.0195771977393332,1.9617935687002044,-1.1216908051568488
431,3434250,1776872425209,2026-04-22T15:40:25.209000+00:00,0.03550209850072861,-0.01294889859855175,0.9992856979370117,0.0355095605353799,-0.012957429423996816,2.0345479510415765,-0.7424060193336469
445,3434300,1776872425259,2026-04-22T15:40:25.259000+00:00,0.03685671091079712,-0.008525645360350609,0.9992842078208923,0.036865060480426495,-0.008531545319958315,2.1122123770229613,-0.48882153955820096
462,3434350,1776872425309,2026-04-22T15:40:25.309000+00:00,0.03763936087489128,-0.004270554985851049,0.9992823004722595,0.037648253960838866,-0.004273596145150995,2.157086057992752,-0.24485902246052996
476,3434400,1776872425359,2026-04-22T15:40:25.359000+00:00,0.03754986822605133,-9.788168972590938e-05,0.9992948174476624,0.0375586980024085,-9.7950762581633e-05,2.151954879544443,-0.005612165296015518
493,3434450,1776872425409,2026-04-22T15:40:25.409000+00:00,0.036503229290246964,0.0027354080229997635,0.9993298053741455,0.03651134082715179,0.002737235671989149,2.0919457337594896,0.15683205153763402
508,3434500,1776872425459,2026-04-22T15:40:25.459000+00:00,0.03439759090542793,0.005307648330926895,0.9993940591812134,0.03440437769160825,0.005310816470977634,1.9712256385031945,0.3042873695555805
525,3434550,1776872425509,2026-04-22T15:40:25.509000+00:00,0.03149004280567169,0.007251036819070578,0.9994778037071228,0.03149524950344091,0.007254697986108773,1.8045448712586658,0.4156635762460906
