packet_index,time_boot_ms,lat_deg,lon_deg,alt_m,relative_alt_m,heading_deg,vx_mps,vy_mps,vz_mps
12,3370647,63.441006,10.3489503,19.64,12.782,230.71,-0.5,-0.57,-0.01
27,3370687,63.4410059,10.3489498,19.64,12.782,230.62,-0.5,-0.58,0.0
32,3370727,63.4410057,10.3489493,19.64,12.781,230.53,-0.5,-0.58,0.01
44,3370747,63.4410056,10.3489491,19.63,12.779,230.47,-0.5,-0.58,0.01
56,3370787,63.4410054,10.3489486,19.63,12.776,230.35,-0.5,-0.58,0.02
63,3370827,63.4410052,10.3489481,19.63,12.773,230.22,-0.51,-0.58,0.02
75,3370847,63.4410051,10.3489479,19.63,12.772,230.15,-0.51,-0.57,0.02
90,3370887,63.4410049,10.3489474,19.63,12.77,230.01,-0.51,-0.57,0.01
95,3370927,63.4410048,10.348947,19.62,12.769,229.88,-0.51,-0.56,0.0
107,3370947,63.4410047,10.3489467,19.63,12.77,229.82,-0.51,-0.55,0.0
121,3370987,63.4410045,10.3489463,19.63,12.772,229.73,-0.51,-0.54,0.0
126,3371027,63.4410043,10.3489458,19.63,12.775,229.67,-0.51,-0.53,-0.02
138,3371047,63.4410042,10.3489456,19.63,12.778,229.65,-0.52,-0.53,-0.02
152,3371087,63.441004,10.3489451,19.64,12.784,229.63,-0.52,-0.52,-0.03
157,3371127,63.4410038,10.3489447,19.64,12.789,229.65,-0.52,-0.51,-0.03
169,3371147,63.4410037,10.3489445,19.65,12.792,229.66,-0.52,-0.51,-0.03
183,3371187,63.4410035,10.3489441,19.65,12.798,229.7,-0.52,-0.5,-0.02
189,3371227,63.4410034,10.3489437,19.66,12.802,229.75,-0.53,-0.49,-0.01
202,3371248,63.4410033,10.3489435,19.66,12.803,229.78,-0.53,-0.49,-0.01
215,3371287,63.4410031,10.348943,19.66,12.805,229.85,-0.53,-0.48,0.0
219,3371307,63.441003,10.3489429,19.66,12.805,229.88,-0.53,-0.48,0.01
232,3371347,63.4410028,10.3489425,19.66,12.805,229.96,-0.54,-0.47,0.03
248,3371387,63.4410026,10.3489421,19.66,12.802,230.05,-0.54,-0.47,0.06
252,3371407,63.4410025,10.3489419,19.66,12.801,230.1,-0.54,-0.47,0.07
266,3371447,63.4410023,10.3489415,19.65,12.797,230.21,-0.54,-0.46,0.09
279,3371487,63.4410021,10.3489411,19.65,12.793,230.33,-0.55,-0.46,0.11
283,3371507,63.441002,10.3489409,19.65,12.79,230.4,-0.55,-0.45,0.12
297,3371547,63.4410018,10.3489405,19.64,12.786,230.54,-0.55,-0.45,0.14
311,3371587,63.4410016,10.3489401,19.64,12.783,230.68,-0.55,-0.45,0.15
315,3371607,63.4410015,10.3489399,19.64,12.781,230.76,-0.56,-0.45,0.15
329,3371647,63.4410013,10.3489395,19.63,12.778,230.92,-0.56,-0.45,0.15
342,3371687,63.4410011,10.3489392,19.63,12.777,231.09,-0.56,-0.45,0.15
356,3371707,63.441001,10.348939,19.63,12.776,231.18,-0.56,-0.45,0.15
371,3371747,63.4410008,10.3489386,19.63,12.774,231.36,-0.56,-0.45,0.15
374,3371787,63.4410006,10.3489382,19.63,12.775,231.55,-0.56,-0.45,0.14
388,3371807,63.4410005,10.348938,19.63,12.775,231.65,-0.56,-0.44,0.13
391,3371847,63.4410003,10.3489377,19.63,12.775,231.83,-0.56,-0.44,0.12
408,3371887,63.4410001,10.3489373,19.63,12.775,232.02,-0.57,-0.44,0.1
412,3371907,63.441,10.3489371,19.63,12.775,232.11,-0.57,-0.44,0.09
426,3371947,63.4409998,10.3489367,19.63,12.774,232.29,-0.57,-0.44,0.08
429,3371967,63.4409997,10.3489366,19.63,12.774,232.38,-0.57,-0.44,0.07
443,3372007,63.4409995,10.3489362,19.63,12.773,232.55,-0.57,-0.44,0.05
456,3372047,63.4409993,10.3489358,19.63,12.771,232.73,-0.57,-0.44,0.04
460,3372067,63.4409992,10.3489356,19.63,12.77,232.82,-0.57,-0.44,0.03
474,3372107,63.440999,10.3489353,19.62,12.768,233.0,-0.56,-0.44,0.02
487,3372147,63.4409988,10.3489349,19.62,12.765,233.19,-0.55,-0.45,0.0
491,3372167,63.4409987,10.3489347,19.62,12.763,233.28,-0.55,-0.45,0.0
506,3372207,63.4409985,10.3489344,19.62,12.76,233.47,-0.55,-0.46,-0.01
519,3372247,63.4409984,10.348934,19.61,12.757,233.65,-0.54,-0.47,-0.02
523,3372267,63.4409983,10.3489338,19.61,12.755,233.73,-0.53,-0.48,-0.02
537,3372307,63.4409981,10.3489334,19.61,12.752,233.89,-0.53,-0.49,-0.04
550,3372347,63.4409979,10.348933,19.61,12.75,234.02,-0.52,-0.51,-0.05
554,3372367,63.4409978,10.3489328,19.6,12.749,234.09,-0.52,-0.52,-0.05
570,3372407,63.4409976,10.3489324,19.6,12.747,234.18,-0.51,-0.53,-0.06
583,3372447,63.4409974,10.3489319,19.6,12.744,234.24,-0.5,-0.54,-0.07
587,3372467,63.4409973,10.3489317,19.6,12.743,234.27,-0.5,-0.55,-0.08
601,3372507,63.4409972,10.3489313,19.6,12.742,234.3,-0.5,-0.56,-0.09
615,3372547,63.440997,10.3489309,19.6,12.74,234.31,-0.49,-0.57,-0.09
619,3372567,63.4409969,10.3489306,19.59,12.739,234.31,-0.49,-0.57,-0.1
633,3372607,63.4409967,10.3489302,19.59,12.738,234.29,-0.49,-0.58,-0.1
637,3372627,63.4409966,10.3489299,19.59,12.738,234.27,-0.49,-0.58,-0.1
651,3372667,63.4409964,10.3489295,19.59,12.738,234.21,-0.49,-0.59,-0.11
665,3372707,63.4409963,10.348929,19.6,12.74,234.13,-0.5,-0.6,-0.11
669,3372727,63.4409962,10.3489287,19.6,12.74,234.08,-0.5,-0.6,-0.12
682,3372767,63.440996,10.3489283,19.6,12.744,233.96,-0.5,-0.6,-0.12
696,3372807,63.4409958,10.3489278,19.6,12.747,233.83,-0.51,-0.6,-0.12
700,3372827,63.4409957,10.3489276,19.6,12.748,233.75,-0.51,-0.6,-0.13
714,3372867,63.4409955,10.3489271,19.61,12.755,233.6,-0.51,-0.6,-0.13
728,3372907,63.4409953,10.3489266,19.62,12.761,233.46,-0.51,-0.6,-0.13
732,3372927,63.4409952,10.3489264,19.62,12.764,233.39,-0.51,-0.6,-0.13
745,3372967,63.440995,10.3489259,19.63,12.775,233.24,-0.51,-0.6,-0.13
759,3373007,63.4409948,10.3489254,19.64,12.784,233.11,-0.51,-0.6,-0.13
763,3373027,63.4409947,10.3489251,19.64,12.788,233.04,-0.51,-0.61,-0.13
776,3373067,63.4409945,10.3489246,19.65,12.799,232.9,-0.51,-0.61,-0.13
790,3373107,63.4409944,10.3489241,19.67,12.81,232.75,-0.51,-0.62,-0.12
794,3373127,63.4409943,10.3489239,19.67,12.815,232.68,-0.51,-0.62,-0.11
807,3373167,63.4409941,10.3489234,19.68,12.824,232.51,-0.5,-0.63,-0.1
822,3373207,63.4409939,10.3489229,19.69,12.831,232.34,-0.5,-0.63,-0.09
826,3373227,63.4409938,10.3489226,19.69,12.835,232.25,-0.5,-0.63,-0.09
839,3373267,63.4409936,10.3489221,19.69,12.837,232.06,-0.5,-0.63,-0.07
852,3373287,63.4409935,10.3489218,19.69,12.838,231.97,-0.5,-0.63,-0.07
857,3373327,63.4409933,10.3489213,19.69,12.839,231.8,-0.5,-0.63,-0.06
871,3373367,63.4409931,10.3489208,19.69,12.834,231.63,-0.49,-0.63,-0.04
885,3373387,63.440993,10.3489205,19.69,12.831,231.55,-0.49,-0.63,-0.04
890,3373427,63.4409929,10.34892,19.68,12.826,231.41,-0.49,-0.62,-0.03
903,3373467,63.4409927,10.3489195,19.67,12.815,231.28,-0.5,-0.61,-0.02
916,3373487,63.4409926,10.3489192,19.67,12.81,231.22,-0.5,-0.61,-0.02
931,3373527,63.4409924,10.3489187,19.66,12.801,231.11,-0.5,-0.6,-0.01
935,3373567,63.4409922,10.3489182,19.64,12.789,230.99,-0.51,-0.59,0.0
948,3373587,63.4409921,10.348918,19.64,12.784,230.94,-0.51,-0.59,0.0
953,3373627,63.4409919,10.3489175,19.63,12.774,230.83,-0.51,-0.58,0.01
967,3373667,63.4409917,10.348917,19.62,12.764,230.73,-0.52,-0.57,0.02
980,3373687,63.4409916,10.3489168,19.61,12.759,230.69,-0.52,-0.56,0.02
985,3373727,63.4409914,10.3489163,19.6,12.749,230.6,-0.53,-0.55,0.04
998,3373767,63.4409912,10.3489159,19.6,12.742,230.53,-0.53,-0.54,0.05
1011,3373787,63.4409911,10.3489156,19.59,12.738,230.5,-0.53,-0.54,0.05
1016,3373827,63.4409909,10.3489152,19.59,12.731,230.46,-0.53,-0.53,0.06
1030,3373867,63.4409907,10.3489147,19.58,12.727,230.44,-0.54,-0.52,0.07
1043,3373887,63.4409906,10.3489145,19.58,12.725,230.45,-0.53,-0.52,0.08
1048,3373927,63.4409904,10.3489141,19.58,12.721,230.46,-0.53,-0.51,0.09
1060,3373947,63.4409903,10.3489138,19.58,12.721,230.48,-0.53,-0.51,0.09
1074,3373987,63.4409901,10.3489134,19.58,12.722,230.51,-0.53,-0.5,0.1
1079,3374027,63.4409899,10.348913,19.58,12.721,230.54,-0.53,-0.5,0.11
1091,3374047,63.4409898,10.3489127,19.58,12.723,230.55,-0.53,-0.5,0.11
1105,3374087,63.4409896,10.3489123,19.58,12.725,230.57,-0.53,-0.5,0.12
1110,3374127,63.4409894,10.3489119,19.58,12.726,230.59,-0.53,-0.5,0.12
1122,3374147,63.4409893,10.3489117,19.58,12.728,230.6,-0.53,-0.5,0.13
1138,3374187,63.4409891,10.3489112,19.59,12.731,230.61,-0.52,-0.5,0.13
1142,3374227,63.4409889,10.3489108,19.59,12.733,230.63,-0.52,-0.5,0.14
1155,3374247,63.4409889,10.3489106,19.59,12.735,230.64,-0.52,-0.49,0.14
1168,3374287,63.4409887,10.3489102,19.59,12.738,230.67,-0.52,-0.49,0.14
1173,3374327,63.4409885,10.3489098,19.59,12.739,230.71,-0.51,-0.49,0.13
1185,3374347,63.4409884,10.3489096,19.6,12.742,230.74,-0.51,-0.49,0.13
1201,3374387,63.4409882,10.3489092,19.6,12.746,230.8,-0.51,-0.48,0.12
1206,3374427,63.440988,10.3489088,19.6,12.749,230.89,-0.51,-0.48,0.11
1218,3374447,63.4409879,10.3489086,19.61,12.753,230.94,-0.51,-0.48,0.11
1232,3374487,63.4409878,10.3489082,19.61,12.759,231.04,-0.51,-0.47,0.09
1237,3374527,63.4409876,10.3489078,19.62,12.764,231.15,-0.51,-0.46,0.08
1250,3374547,63.4409875,10.3489076,19.62,12.769,231.2,-0.51,-0.46,0.07
1264,3374587,63.4409873,10.3489072,19.63,12.779,231.31,-0.51,-0.46,0.05
1268,3374607,63.4409872,10.348907,19.64,12.783,231.37,-0.51,-0.45,0.04
1281,3374647,63.440987,10.3489067,19.65,12.794,231.48,-0.52,-0.45,0.03
1296,3374687,63.4409869,10.3489063,19.66,12.807,231.6,-0.52,-0.45,0.02
1300,3374707,63.4409868,10.3489061,19.67,12.812,231.66,-0.52,-0.45,0.02
1313,3374747,63.4409866,10.3489057,19.68,12.825,231.79,-0.52,-0.45,0.01
1327,3374787,63.4409864,10.3489054,19.69,12.838,231.91,-0.52,-0.46,0.01
1331,3374807,63.4409863,10.3489052,19.7,12.844,231.97,-0.52,-0.46,0.01
1344,3374847,63.4409862,10.3489048,19.71,12.856,232.09,-0.52,-0.46,0.01
1359,3374887,63.440986,10.3489045,19.72,12.867,232.21,-0.51,-0.47,0.02
1363,3374907,63.4409859,10.3489043,19.73,12.873,232.26,-0.51,-0.47,0.02
1376,3374947,63.4409857,10.3489039,19.74,12.882,232.37,-0.51,-0.48,0.02
1390,3374987,63.4409856,10.3489035,19.75,12.891,232.47,-0.51,-0.48,0.02
1394,3375007,63.4409855,10.3489033,19.75,12.895,232.51,-0.51,-0.48,0.02
1407,3375047,63.4409853,10.3489029,19.76,12.902,232.59,-0.52,-0.48,0.02
1421,3375087,63.4409851,10.3489025,19.76,12.909,232.67,-0.52,-0.48,0.01
1425,3375107,63.440985,10.3489023,19.77,12.911,232.7,-0.52,-0.48,0.01
1438,3375147,63.4409848,10.3489019,19.77,12.916,232.77,-0.52,-0.48,0.0
1452,3375187,63.4409846,10.3489015,19.77,12.919,232.85,-0.53,-0.48,0.0
1457,3375207,63.4409845,10.3489013,19.78,12.921,232.89,-0.53,-0.47,0.0
1470,3375247,63.4409844,10.3489009,19.78,12.923,232.99,-0.53,-0.47,-0.01
1474,3375267,63.4409843,10.3489007,19.78,12.923,233.05,-0.54,-0.47,-0.01
1488,3375307,63.4409841,10.3489003,19.78,12.923,233.17,-0.54,-0.47,-0.02
1502,3375347,63.4409839,10.3489,19.78,12.921,233.32,-0.54,-0.47,-0.02
1505,3375367,63.4409838,10.3488998,19.77,12.919,233.39,-0.55,-0.47,-0.02
1521,3375407,63.4409836,10.3488994,19.77,12.915,233.56,-0.55,-0.47,-0.02
1534,3375447,63.4409834,10.348899,19.77,12.91,233.76,-0.55,-0.47,-0.02
1538,3375467,63.4409833,10.3488988,19.76,12.907,233.87,-0.55,-0.47,-0.02
1552,3375507,63.4409831,10.3488984,19.76,12.901,234.09,-0.55,-0.47,-0.02
1566,3375547,63.4409829,10.348898,19.75,12.895,234.35,-0.54,-0.47,-0.02
1571,3375567,63.4409828,10.3488978,19.75,12.891,234.47,-0.54,-0.48,-0.02
1584,3375607,63.4409826,10.3488974,19.74,12.884,234.71,-0.54,-0.48,-0.02
1597,3375647,63.4409824,10.348897,19.73,12.877,234.95,-0.54,-0.49,-0.02
1602,3375667,63.4409823,10.3488968,19.73,12.873,235.06,-0.53,-0.49,-0.02
1616,3375707,63.4409821,10.3488964,19.72,12.866,235.26,-0.53,-0.5,-0.02
1629,3375747,63.4409819,10.348896,19.71,12.858,235.43,-0.53,-0.51,-0.01
1633,3375767,63.4409819,10.3488958,19.71,12.853,235.5,-0.53,-0.51,-0.01
1647,3375807,63.4409817,10.3488954,19.7,12.846,235.63,-0.53,-0.52,-0.01
1660,3375847,63.4409815,10.348895,19.69,12.837,235.73,-0.53,-0.52,-0.01
1665,3375867,63.4409814,10.3488948,19.69,12.832,235.78,-0.53,-0.52,-0.02
1679,3375907,63.4409812,10.3488944,19.68,12.824,235.87,-0.53,-0.52,-0.02
1683,3375927,63.4409811,10.3488942,19.68,12.821,235.91,-0.53,-0.52,-0.02
1696,3375967,63.4409809,10.3488937,19.67,12.813,235.99,-0.53,-0.52,-0.03
1710,3376007,63.4409807,10.3488933,19.66,12.806,236.07,-0.53,-0.53,-0.04
1714,3376027,63.4409807,10.3488931,19.66,12.803,236.1,-0.53,-0.53,-0.05
1727,3376067,63.4409805,10.3488927,19.65,12.799,236.17,-0.53,-0.53,-0.06
1741,3376107,63.4409803,10.3488923,19.65,12.795,236.21,-0.52,-0.54,-0.07
1755,3376127,63.4409802,10.348892,19.65,12.794,236.23,-0.52,-0.54,-0.08
1769,3376167,63.44098,10.3488916,19.65,12.793,236.24,-0.52,-0.55,-0.09
1773,3376207,63.4409798,10.3488911,19.65,12.793,236.22,-0.52,-0.55,-0.1
1787,3376227,63.4409797,10.3488909,19.65,12.794,236.21,-0.51,-0.56,-0.1
1790,3376267,63.4409796,10.3488905,19.65,12.796,236.16,-0.51,-0.56,-0.11
1804,3376307,63.4409794,10.34889,19.65,12.798,236.11,-0.5,-0.57,-0.12
1808,3376327,63.4409793,10.3488898,19.66,12.8,236.08,-0.5,-0.57,-0.13
1821,3376367,63.4409791,10.3488893,19.66,12.803,236.02,-0.49,-0.57,-0.13
1837,3376407,63.4409789,10.3488888,19.66,12.806,235.96,-0.48,-0.58,-0.13
1841,3376427,63.4409788,10.3488886,19.66,12.808,235.93,-0.48,-0.58,-0.13
1854,3376467,63.4409787,10.3488881,19.67,12.81,235.86,-0.48,-0.59,-0.12
1868,3376507,63.4409785,10.3488876,19.67,12.812,235.79,-0.47,-0.59,-0.12
1883,3376527,63.4409784,10.3488874,19.67,12.813,235.74,-0.47,-0.6,-0.11
1886,3376567,63.4409782,10.3488869,19.67,12.812,235.65,-0.47,-0.6,-0.1
1899,3376587,63.4409782,10.3488867,19.67,12.812,235.59,-0.47,-0.61,-0.09
1904,3376627,63.440978,10.3488862,19.67,12.811,235.45,-0.47,-0.62,-0.07
1918,3376667,63.4409778,10.3488857,19.66,12.807,235.28,-0.47,-0.63,-0.06
1931,3376687,63.4409777,10.3488854,19.66,12.806,235.18,-0.48,-0.63,-0.05
1936,3376727,63.4409776,10.3488849,19.66,12.803,234.96,-0.48,-0.63,-0.04
1949,3376767,63.4409774,10.3488844,19.65,12.799,234.72,-0.49,-0.64,-0.03
1962,3376787,63.4409773,10.3488841,19.65,12.797,234.59,-0.49,-0.64,-0.03
1967,3376827,63.4409771,10.3488836,19.65,12.793,234.35,-0.49,-0.64,-0.03
1981,3376867,63.4409769,10.348883,19.65,12.79,234.11,-0.5,-0.64,-0.03
1994,3376887,63.4409768,10.3488828,19.64,12.789,233.99,-0.5,-0.64,-0.03
1999,3376927,63.4409766,10.3488823,19.64,12.787,233.76,-0.5,-0.64,-0.03
2012,3376967,63.4409764,10.3488817,19.64,12.787,233.55,-0.49,-0.64,-0.04
2025,3376987,63.4409763,10.3488815,19.64,12.788,233.45,-0.49,-0.64,-0.05
2030,3377027,63.4409762,10.3488809,19.64,12.789,233.24,-0.49,-0.64,-0.05
2043,3377067,63.440976,10.3488804,19.65,12.791,233.05,-0.49,-0.64,-0.06
2057,3377087,63.4409759,10.3488801,19.65,12.792,232.96,-0.49,-0.63,-0.06
2070,3377127,63.4409757,10.3488796,19.65,12.795,232.78,-0.49,-0.63,-0.06
2074,3377167,63.4409755,10.3488791,19.65,12.797,232.61,-0.49,-0.63,-0.06
2088,3377187,63.4409754,10.3488788,19.65,12.798,232.52,-0.48,-0.62,-0.06
2093,3377227,63.4409753,10.3488783,19.65,12.799,232.36,-0.48,-0.62,-0.05
2105,3377247,63.4409752,10.348878,19.65,12.799,232.28,-0.48,-0.62,-0.05
2119,3377287,63.440975,10.3488775,19.65,12.798,232.13,-0.48,-0.61,-0.03
2124,3377327,63.4409748,10.348877,19.65,12.796,231.98,-0.48,-0.61,-0.01
2136,3377347,63.4409747,10.3488768,19.65,12.795,231.91,-0.48,-0.6,0.0
2152,3377387,63.4409746,10.3488763,19.65,12.791,231.77,-0.48,-0.6,0.01
2157,3377427,63.4409744,10.3488758,19.64,12.787,231.64,-0.48,-0.59,0.02
2169,3377447,63.4409743,10.3488756,19.64,12.785,231.57,-0.48,-0.59,0.03
2183,3377487,63.4409741,10.3488751,19.64,12.782,231.43,-0.48,-0.58,0.05
2198,3377527,63.4409739,10.3488746,19.63,12.778,231.29,-0.49,-0.57,0.07
2201,3377547,63.4409739,10.3488744,19.63,12.777,231.22,-0.49,-0.57,0.08
2215,3377587,63.4409737,10.3488739,19.63,12.776,231.08,-0.49,-0.56,0.09
2229,3377627,63.4409735,10.3488734,19.63,12.774,230.95,-0.49,-0.55,0.11
2243,3377647,63.4409734,10.3488732,19.63,12.775,230.88,-0.5,-0.55,0.11
2258,3377687,63.4409732,10.3488728,19.63,12.776,230.76,-0.5,-0.54,0.12
2261,3377727,63.4409731,10.3488723,19.63,12.776,230.66,-0.5,-0.53,0.13
2275,3377747,63.440973,10.3488721,19.63,12.779,230.61,-0.5,-0.53,0.13
2278,3377787,63.4409728,10.3488717,19.64,12.783,230.54,-0.49,-0.52,0.13
2283,3377827,63.4409726,10.3488712,19.64,12.786,230.48,-0.49,-0.51,0.13
2297,3377847,63.4409725,10.348871,19.64,12.789,230.47,-0.49,-0.51,0.12
2310,3377887,63.4409724,10.3488706,19.65,12.794,230.43,-0.49,-0.5,0.12
2314,3377907,63.4409723,10.3488704,19.65,12.796,230.43,-0.49,-0.5,0.11
2327,3377947,63.4409721,10.3488699,19.66,12.8,230.41,-0.49,-0.49,0.11
2341,3377987,63.4409719,10.3488695,19.66,12.806,230.41,-0.49,-0.48,0.1
2345,3378007,63.4409719,10.3488693,19.66,12.808,230.41,-0.49,-0.48,0.1
2358,3378047,63.4409717,10.3488689,19.67,12.813,230.42,-0.49,-0.47,0.09
2372,3378087,63.4409715,10.3488685,19.67,12.816,230.43,-0.5,-0.46,0.09
2376,3378107,63.4409714,10.3488683,19.67,12.818,230.44,-0.5,-0.46,0.09
2389,3378147,63.4409713,10.348868,19.68,12.821,230.47,-0.5,-0.45,0.09
2403,3378187,63.4409711,10.3488676,19.68,12.823,230.51,-0.51,-0.44,0.1
2408,3378207,63.440971,10.3488674,19.68,12.824,230.53,-0.51,-0.44,0.1
2421,3378247,63.4409708,10.348867,19.68,12.825,230.6,-0.52,-0.44,0.1
2435,3378287,63.4409706,10.3488666,19.68,12.826,230.68,-0.52,-0.43,0.1
2439,3378307,63.4409705,10.3488665,19.68,12.826,230.73,-0.52,-0.43,0.1
2452,3378347,63.4409703,10.3488661,19.68,12.826,230.85,-0.52,-0.42,0.1
2466,3378387,63.4409702,10.3488657,19.68,12.827,230.98,-0.52,-0.43,0.09
2472,3378407,63.4409701,10.3488656,19.68,12.827,231.06,-0.52,-0.43,0.09
2485,3378447,63.4409699,10.3488652,19.68,12.828,231.22,-0.52,-0.43,0.09
2499,3378487,63.4409697,10.3488648,19.68,12.829,231.38,-0.52,-0.43,0.09
2504,3378507,63.4409696,10.3488646,19.69,12.83,231.46,-0.52,-0.43,0.08
2519,3378547,63.4409694,10.3488643,19.69,12.83,231.61,-0.53,-0.44,0.08
2522,3378567,63.4409693,10.3488641,19.69,12.831,231.68,-0.53,-0.44,0.08
2536,3378607,63.4409692,10.3488637,19.69,12.832,231.81,-0.53,-0.44,0.08
2548,3378647,63.440969,10.3488633,19.69,12.832,231.93,-0.53,-0.45,0.07
2553,3378667,63.4409689,10.3488631,19.69,12.833,231.99,-0.54,-0.45,0.07
2567,3378707,63.4409687,10.3488628,19.69,12.833,232.1,-0.54,-0.45,0.05
2580,3378747,63.4409685,10.3488624,19.69,12.834,232.21,-0.54,-0.45,0.04
2584,3378767,63.4409684,10.3488622,19.69,12.834,232.26,-0.54,-0.45,0.03
2598,3378807,63.4409682,10.3488618,19.69,12.836,232.38,-0.55,-0.45,0.01
2611,3378847,63.440968,10.3488614,19.69,12.837,232.52,-0.55,-0.46,-0.01
2616,3378867,63.4409679,10.3488612,19.69,12.837,232.59,-0.54,-0.45,-0.02
2630,3378907,63.4409677,10.3488609,19.69,12.838,232.73,-0.54,-0.46,-0.04
2643,3378947,63.4409675,10.3488605,19.69,12.839,232.89,-0.54,-0.46,-0.06
2647,3378967,63.4409674,10.3488603,19.69,12.839,232.97,-0.54,-0.47,-0.07
2661,3379007,63.4409672,10.3488599,19.7,12.84,233.13,-0.54,-0.47,-0.08
2674,3379047,63.440967,10.3488595,19.69,12.839,233.28,-0.53,-0.47,-0.09
2678,3379067,63.4409669,10.3488593,19.69,12.839,233.35,-0.53,-0.48,-0.1
2692,3379107,63.4409667,10.3488589,19.69,12.838,233.48,-0.53,-0.48,-0.1
2705,3379147,63.4409665,10.3488585,19.69,12.837,233.58,-0.53,-0.49,-0.1
2709,3379167,63.4409664,10.3488583,19.69,12.835,233.63,-0.53,-0.49,-0.1
2724,3379207,63.4409662,10.3488579,19.69,12.833,233.71,-0.53,-0.5,-0.1
2728,3379227,63.4409661,10.3488577,19.69,12.832,233.75,-0.53,-0.5,-0.09
2741,3379267,63.4409659,10.3488573,19.68,12.829,233.81,-0.53,-0.51,-0.08
2755,3379307,63.4409658,10.3488569,19.68,12.827,233.87,-0.53,-0.51,-0.08
2759,3379327,63.4409657,10.3488567,19.68,12.826,233.89,-0.53,-0.51,-0.07
2772,3379367,63.4409654,10.3488562,19.68,12.824,233.95,-0.53,-0.51,-0.07
2788,3379407,63.4409652,10.3488558,19.68,12.823,234.01,-0.53,-0.52,-0.06
2792,3379427,63.4409651,10.3488556,19.68,12.822,234.04,-0.53,-0.52,-0.06
2805,3379467,63.4409649,10.3488552,19.68,12.823,234.11,-0.53,-0.52,-0.06
2819,3379507,63.4409647,10.3488547,19.68,12.824,234.17,-0.53,-0.53,-0.07
2824,3379527,63.4409646,10.3488545,19.68,12.824,234.21,-0.53,-0.53,-0.07
2837,3379567,63.4409644,10.3488541,19.68,12.827,234.26,-0.53,-0.53,-0.08
2851,3379607,63.4409642,10.3488536,19.69,12.83,234.31,-0.52,-0.53,-0.09
2855,3379627,63.4409641,10.3488534,19.69,12.832,234.33,-0.52,-0.53,-0.09
2869,3379667,63.4409639,10.3488529,19.69,12.836,234.36,-0.52,-0.54,-0.1
2883,3379707,63.4409637,10.3488525,19.7,12.84,234.38,-0.52,-0.54,-0.11
2887,3379727,63.4409636,10.3488523,19.7,12.842,234.39,-0.52,-0.54,-0.11
2900,3379767,63.4409634,10.3488518,19.7,12.842,234.4,-0.51,-0.55,-0.1
2914,3379807,63.4409632,10.3488514,19.7,12.842,234.4,-0.51,-0.55,-0.09
2918,3379827,63.4409631,10.3488511,19.7,12.842,234.4,-0.51,-0.55,-0.09
2932,3379867,63.4409629,10.3488507,19.69,12.836,234.39,-0.5,-0.56,-0.07
2945,3379887,63.4409628,10.3488504,19.69,12.834,234.39,-0.5,-0.56,-0.06
2950,3379927,63.4409627,10.34885,19.68,12.828,234.37,-0.49,-0.57,-0.04
2963,3379967,63.4409625,10.3488495,19.67,12.816,234.34,-0.49,-0.57,-0.02
2976,3379987,63.4409624,10.3488492,19.67,12.81,234.32,-0.49,-0.58,-0.01
2981,3380027,63.4409622,10.3488488,19.65,12.799,234.26,-0.49,-0.58,0.0
2994,3380067,63.440962,10.3488483,19.64,12.784,234.18,-0.49,-0.59,0.01
3007,3380087,63.4409619,10.348848,19.63,12.777,234.13,-0.5,-0.59,0.02
3012,3380127,63.4409617,10.3488475,19.62,12.764,234.01,-0.5,-0.6,0.02
3025,3380167,63.4409615,10.348847,19.61,12.751,233.87,-0.5,-0.6,0.03
3039,3380187,63.4409614,10.3488468,19.6,12.745,233.78,-0.5,-0.6,0.02
3044,3380227,63.4409612,10.3488463,19.59,12.735,233.62,-0.5,-0.59,0.02
3057,3380267,63.4409611,10.3488458,19.58,12.727,233.44,-0.5,-0.59,0.0
3070,3380287,63.440961,10.3488456,19.58,12.724,233.36,-0.5,-0.59,0.0
3075,3380327,63.4409608,10.3488451,19.57,12.718,233.19,-0.49,-0.59,-0.01
3088,3380367,63.4409606,10.3488446,19.57,12.716,233.04,-0.49,-0.58,-0.03
3103,3380387,63.4409605,10.3488443,19.57,12.715,232.96,-0.48,-0.58,-0.04
3108,3380427,63.4409603,10.3488439,19.57,12.714,232.83,-0.48,-0.58,-0.05
3121,3380467,63.4409602,10.3488434,19.57,12.713,232.69,-0.48,-0.59,-0.06
3134,3380487,63.4409601,10.3488431,19.57,12.713,232.62,-0.48,-0.59,-0.06
3140,3380527,63.4409599,10.3488426,19.57,12.713,232.47,-0.48,-0.59,-0.05
3153,3380547,63.4409598,10.3488424,19.57,12.712,232.39,-0.48,-0.6,-0.05
3166,3380587,63.4409596,10.3488419,19.57,12.71,232.22,-0.48,-0.6,-0.03
3171,3380627,63.4409594,10.3488414,19.56,12.708,232.03,-0.49,-0.61,-0.01
3183,3380647,63.4409593,10.3488411,19.56,12.705,231.93,-0.49,-0.61,0.0
3198,3380687,63.4409592,10.3488406,19.55,12.699,231.72,-0.5,-0.62,0.02
3203,3380727,63.440959,10.3488401,19.55,12.694,231.49,-0.5,-0.62,0.04
3215,3380747,63.4409589,10.3488399,19.55,12.691,231.38,-0.51,-0.62,0.05
3229,3380787,63.4409587,10.3488393,19.54,12.684,231.15,-0.51,-0.62,0.07
3234,3380827,63.4409585,10.3488388,19.53,12.677,230.93,-0.51,-0.61,0.08
